"","GTEX.1117F.3026.SM.5GZYU","GTEX.111FC.2926.SM.5GZY7","GTEX.1192X.2926.SM.5N9BA","GTEX.11EMC.2526.SM.5PNVU","GTEX.11EQ9.2026.SM.5P9JI","GTEX.11NV4.1926.SM.5N9D4","GTEX.11P81.2026.SM.5P9GT","GTEX.11P82.0926.SM.5986X","GTEX.11TUW.2426.SM.5EQKB","GTEX.11WQK.2926.SM.5EQKT","GTEX.11ZTS.3026.SM.5EQM7","GTEX.11ZTT.2226.SM.5CVLP","GTEX.12BJ1.2226.SM.5BC6G","GTEX.12WSL.2126.SM.5GCNG","GTEX.12WSM.1826.SM.5BC64","GTEX.12WSN.2226.SM.5DUXT","GTEX.13111.2326.SM.5LZUQ","GTEX.13113.1526.SM.5EGHV","GTEX.1314G.2026.SM.5LZUM","GTEX.131XF.2826.SM.5EGKH","GTEX.131XH.2626.SM.5GCNP","GTEX.1339X.2326.SM.5HL5B","GTEX.13CF2.2426.SM.5LZYL","GTEX.13G51.2426.SM.5LZY8","GTEX.13JVG.2926.SM.5J2N9","GTEX.13NYB.2426.SM.5IFF4","GTEX.13NYC.2626.SM.5K7VN","GTEX.13O21.1926.SM.5MR39","GTEX.13OVI.2326.SM.5KM47","GTEX.13OVK.1826.SM.6PALE","GTEX.13OVL.2926.SM.5IFG3","GTEX.13QBU.2126.SM.5KLZN","GTEX.13QJC.2326.SM.5Q5CD","GTEX.13VXT.1726.SM.5IFF5","GTEX.1445S.2926.SM.5O993","GTEX.145ME.1626.SM.5RQI3","GTEX.146FR.1226.SM.5MR78","GTEX.14B4R.1426.SM.5Q5CG","GTEX.14E1K.2626.SM.664OJ","GTEX.14JIY.3026.SM.6EU1R","GTEX.14PJ3.1526.SM.664O9","GTEX.14PJN.1726.SM.69LO7","GTEX.14PN4.2526.SM.686ZG","GTEX.15CHC.1226.SM.686ZH","GTEX.15EU6.2626.SM.7KUN4","GTEX.15RJE.2726.SM.6LPJ1","GTEX.15SDE.1226.SM.HAV36","GTEX.15SHV.2226.SM.6M464","GTEX.178AV.1426.SM.6LLID","GTEX.17KNJ.2726.SM.7KFRE","GTEX.17MFQ.1626.SM.7938Z","GTEX.18A67.0626.SM.7KFSL","GTEX.18A7B.2826.SM.7KFTK","GTEX.18D9U.2226.SM.7KFTN","GTEX.18QFQ.0626.SM.718AW","GTEX.1A3MV.1726.SM.72D68","GTEX.1AMEY.1126.SM.72D79","GTEX.1AX8Z.0626.SM.731EH","GTEX.1AX9K.2126.SM.72D7K","GTEX.1AYD5.2726.SM.7MXVG","GTEX.1B8KZ.1726.SM.73KV7","GTEX.1B8SF.1826.SM.731DJ","GTEX.1B932.0626.SM.731EM","GTEX.1B97J.2126.SM.79OL6","GTEX.1C4CL.2026.SM.731EB","GTEX.1C64N.2926.SM.79OLM","GTEX.1C64O.0626.SM.7DHL1","GTEX.1C6VR.0726.SM.7P8OV","GTEX.1CB4I.2526.SM.7MKG1","GTEX.1EH9U.2926.SM.7DHLX","GTEX.1GF9X.0226.SM.7P8SM","GTEX.1GMR2.2026.SM.7MKHK","GTEX.1GN1V.2926.SM.9JGI3","GTEX.1GN1W.2526.SM.9JGHX","GTEX.1GPI7.0326.SM.7MKH6","GTEX.1GTWX.2526.SM.9JGHG","GTEX.1GZ2Q.2526.SM.9KNVW","GTEX.1H4P4.2026.SM.9WPNV","GTEX.1HCU7.0126.SM.C1YR3","GTEX.1HFI6.2826.SM.GA91I","GTEX.1HFI7.2426.SM.B2LXV","GTEX.1HGF4.2326.SM.GA91Q","GTEX.1HR9M.2526.SM.A9G3J","GTEX.1HSEH.1826.SM.A96SA","GTEX.1HSGN.0626.SM.A9G2E","GTEX.1HSMP.1926.SM.GA8Z5","GTEX.1HSMQ.0926.SM.A96SI","GTEX.1I1HK.2526.SM.A96SM","GTEX.1I4MK.1326.SM.B2LWT","GTEX.1I6K6.0626.SM.ARU7J","GTEX.1I6K7.0926.SM.A96SV","GTEX.1ICLY.0626.SM.GA915","GTEX.1IDJC.1626.SM.AHZ2R","GTEX.1IDJD.2526.SM.C1YSA","GTEX.1IDJV.2326.SM.GA8ZL","GTEX.1IE54.0826.SM.AHZ2Z","GTEX.1IKJJ.2826.SM.GA8ZM","GTEX.1IOXB.2826.SM.AHZ32","GTEX.1IY9M.2926.SM.A96TH","GTEX.1J1R8.1826.SM.AHZ3B","GTEX.1J8EW.2826.SM.A96T9","GTEX.1J8QM.1826.SM.A96TA","GTEX.1JKYR.0726.SM.AHZ3K","GTEX.1JN1M.2426.SM.ARU93","GTEX.1JN6P.2526.SM.CNNPX","GTEX.1KANC.1326.SM.CYPT8","GTEX.1KD4Q.2526.SM.CXZKL","GTEX.1KD5A.2226.SM.EV79U","GTEX.1LBAC.0626.SM.D3L9T","GTEX.1LC47.2426.SM.DHXKK","GTEX.1LH75.2726.SM.HL11E","GTEX.1LKK1.2926.SM.EVR4Z","GTEX.1LSNL.2626.SM.EV7AT","GTEX.1LVA9.2526.SM.EVR5H","GTEX.1LVAM.0626.SM.HPAFZ","GTEX.1LVAO.2626.SM.EVR4S","GTEX.1MCC2.2226.SM.EV7AJ","GTEX.1MCQQ.2226.SM.DLHC4","GTEX.1MGNQ.1926.SM.DTX8L","GTEX.1NHNU.2226.SM.GRR2I","GTEX.1NSGN.0626.SM.E9J35","GTEX.1O97I.2826.SM.HPAEO","GTEX.1OJC3.1026.SM.E6CQK","GTEX.1OJC4.3126.SM.EXOJK","GTEX.1P4AB.2926.SM.EXOJR","GTEX.1PDJ9.2126.SM.HPAFH","GTEX.1PIEJ.0626.SM.DTX99","GTEX.1POEN.2226.SM.DPRXV","GTEX.1PPH8.1526.SM.E6CQO","GTEX.1QCLZ.2526.SM.EXUST","GTEX.1QEPI.0626.SM.E76QE","GTEX.1QMI2.0426.SM.EWRND","GTEX.1QP28.2026.SM.F2I3M","GTEX.1QP9N.2026.SM.DPRZT","GTEX.1R9K4.0526.SM.E76P1","GTEX.1R9K5.0626.SM.DPRZB","GTEX.1R9PM.1726.SM.E76T2","GTEX.1R9PO.2626.SM.E6CPU","GTEX.1RAZA.0626.SM.EAZ4H","GTEX.1RNSC.2926.SM.EV79L","GTEX.1RQED.2926.SM.HPAFT","GTEX.1S5VW.1026.SM.HK797","GTEX.1S5ZU.0926.SM.HPAEX","GTEX.1S82P.0726.SM.EVR4O","GTEX.1S83E.0626.SM.E9TKC","GTEX.W5X1.2426.SM.HPAGA","GTEX.WFJO.2026.SM.4LVM3","GTEX.WH7G.2126.SM.4M1XU","GTEX.WHSB.2326.SM.4M1XK","GTEX.WOFM.2126.SM.4M9R4","GTEX.WY7C.1426.SM.4OND1","GTEX.WYVS.2026.SM.4RGNS","GTEX.X15G.2126.SM.4PQZR","GTEX.X261.2426.SM.4PQZU","GTEX.X3Y1.1926.SM.4PQZO","GTEX.X5EB.1726.SM.4E3J7","GTEX.XGQ4.2626.SM.4AT6B","GTEX.XMK1.2626.SM.4B65R","GTEX.XV7Q.2426.SM.4BRV8","GTEX.Y111.2626.SM.4TT24","GTEX.Y3I4.1926.SM.4TT8L","GTEX.Y5LM.1826.SM.4VDT9","GTEX.Y5V6.2226.SM.4VDTC","GTEX.YB5K.1726.SM.5IFIZ","GTEX.YF7O.2226.SM.5CVN8","GTEX.YJ8A.1826.SM.GNTAB","GTEX.Z9EW.1426.SM.HPAG9","GTEX.ZA64.1726.SM.5CVMF","GTEX.ZAB5.2326.SM.5IJFR","GTEX.ZC5H.2726.SM.5KLZW","GTEX.ZE7O.2926.SM.51MSG","GTEX.ZF29.2126.SM.DNZYX","GTEX.ZG7Y.2426.SM.DO11H","GTEX.ZLFU.2226.SM.EXUS7","GTEX.ZLWG.2026.SM.DO11F","GTEX.ZP4G.1926.SM.57WDZ","GTEX.ZPU1.2326.SM.57WEP","GTEX.ZQUD.2126.SM.51MSY","GTEX.ZT9W.2126.SM.51MSF","GTEX.ZXG5.2826.SM.5NQ8T"
"389",14.4742,61.076,0.752201,1.1778,22.3186,25.3302,15.1767,20.5261,27.6988,23.2278,1.85091,18.2036,0.731777,4.73746,21.6828,7.36985,15.6244,8.10449,16.6305,4.44557,2.36699,6.19067,8.78685,32.4918,17.6447,43.8055,2.59753,24.1709,12.2445,11.3085,24.5344,1.05947,36.3333,26.5792,22.1491,12.7751,27.7777,15.9852,9.59969,6.16997,24.3436,14.665,60.6461,9.57119,7.65264,66.9063,22.1953,19.9281,9.5284,16.1685,18.1576,7.92578,15.5017,4.28463,3.92363,22.9398,40.8062,14.5669,6.43677,14.6226,13.6084,39.285,15.4294,33.6987,21.1771,42.7889,12.8266,28.4376,4.53646,24.2359,23.0652,11.5062,27.9667,30.7268,6.04983,32.2832,28.1794,14.5395,0.969769,24.7512,15.6786,17.7361,25.6551,23.3836,54.8959,13.0285,17.2635,24.5172,9.57716,14.6549,7.34276,15.5048,36.7114,40.5214,13.7232,21.3817,60.8629,26.3362,62.1066,7.14067,24.2594,24.7447,6.40662,14.6117,12.7568,132.071,24.6659,33.2839,34.2563,27.0846,17.8664,33.2347,29.2494,52.5614,24.4777,28.4242,31.4468,50.0341,16.0422,13.3948,35.9252,0.910105,5.5797,43.9228,17.3947,5.75468,9.93625,23.0492,8.14294,4.98466,29.4611,35.0668,8.2041,21.769,30.6451,9.00278,81.0301,5.68926,17.0396,32.8894,70.0789,32.182,32.5001,37.0716,6.31308,11.1493,5.97629,8.1897,12.7899,14.2852,9.61952,60.6998,13.0469,31.9877,45.7283,25.4486,28.7669,8.48373,4.54713,79.907,6.2159,0.809544,7.86626,23.8392,10.9637,26.5159,9.58845,5.50287,1.9973,10.9547,30.8999,0.827906,18.5347,0.586749,1.16383,4.56493,2.07322,15.759,2.10723,11.3069
"390",0.382167,0.129466,0.055667,0.158733,0.152957,0.054842,0.409502,0.374058,0.145868,0.049854,0.130655,0.258242,0.093181,0.278526,0.076305,0.069525,0.378789,0.234104,0.580922,0.251251,0.054239,0.330379,0.143697,0.139947,0.090449,0.125504,0.037916,0.244513,0.405155,0.596381,0.060633,0.035226,0.230964,0.049268,0.27897,0.624606,0.207858,0.065168,0.06787,0.085619,0.271648,0.156009,0.152961,0.4155,0.352301,0.097361,0.372506,0.051147,0.598631,0.831605,0.079089,0.79527,0.248647,0.238672,0.204268,0.035462,0.090147,0.491068,1.18141,0.815234,0.069548,0.102829,0.341328,0.0944,0.096171,0.060457,0.781759,0.115857,0.100554,0.164825,0.302854,0.202652,0.189562,0.339265,0.126201,0.1528,0.028028,0.07378,0.209461,0.083689,0.192427,0.756579,0.499862,0.17187,0.20728,0.120793,0.191757,0.179805,0.11885,0.156707,0.727428,0.496444,0.129996,0.14584,0.237264,0.344208,0.122385,0.131631,0.176248,0.42353,0.243474,0.554169,0.443483,0.154943,0.183713,0.082379,0.065743,0.059303,0.111721,0.11819,0.261658,0.067579,0.034595,0.037459,0.159024,0.163569,0.184398,0.128487,0.580847,0.287612,0.216352,0.046955,0.283266,0.167645,0.258459,0.254366,0.438684,0.064331,0.436011,0.282079,0.442522,0.209379,0.341063,0.138178,0.044817,1.07695,0.082418,0.311023,0.131829,0.073086,0.152343,0.074592,0.080547,0.112221,0.558344,0.230909,0.255067,0.231063,0.557556,0.313172,0.593117,0.207638,0.363048,0.110051,0.094991,0.124517,0.189125,0.622084,0.148545,0.117463,0.775398,0.09652,0.335681,0.153867,0.34666,0.071821,0.203944,0.579603,0.203408,0.462547,0.106068,0.114176,0.132357,0.066769,0.120143,0.109698,0.231429,0.162045,0.125202,0.758024
"391",18.3756,25.45,10.1839,11.6417,26.2933,25.3903,54.2146,28.3547,16.0886,18.0677,13.3564,15.027,9.24569,21.4616,20.4059,29.365,30.8141,25.0213,27.6785,21.8378,15.7469,30.7282,18.5321,23.5145,28.6403,26.2591,25.7277,24.6447,30.2327,27.4538,22.0219,15.4088,30.843,23.8729,17.0655,21.8253,19.6445,24.7383,14.7034,25.403,34.6614,24.8131,20.6057,31.0421,33.1004,29.3914,27.3598,22.5919,26.3612,31.0754,26.3981,30.1155,20.2109,29.5762,30.9968,34.2791,26.6233,28.4122,23.3233,22.2947,25.3502,24.1815,23.0821,20.6081,28.3185,24.0453,39.2038,20.4087,17.3137,23.047,33.8173,21.9737,22.1379,27.761,36.2881,15.5522,17.4115,19.2089,14.6149,22.4926,26.7111,16.8002,19.0333,28.4876,22.2815,22.2538,23.3835,25.9522,29.8752,49.305,35.1722,25.5945,27.219,39.6467,21.0842,22.0762,27.9954,20.0824,22.6635,19.7186,24.1401,26.469,32.246,15.8826,19.2375,32.4769,28.461,23.1373,20.0672,17.4731,16.4786,17.4788,24.2787,31.2227,19.995,19.0933,23.9765,27.4549,29.9696,36.1245,32.5765,13.2294,38.2243,25.3564,24.0636,44.5042,55.8878,23.5806,38.0523,20.3165,25.4376,26.5245,28.1298,36.9403,19.5895,32.2804,30.9303,15.7305,29.1136,23.0866,29.8999,19.4665,29.3762,20.2302,24.8392,23.4019,23.0099,28.6061,25.5664,24.4623,35.5818,24.4215,28.8237,21.1479,19.4309,24.88,20.5164,31.6141,19.0045,26.3119,24.617,9.3623,29.4388,36.912,28.5104,33.0511,23.7507,32.095,20.0906,26.0723,20.8338,9.6158,34.6485,11.1366,14.8217,23.4503,14.1104,19.1262,11.8954,31.8364
"392",16.6465,8.68138,1.50677,7.01873,4.42709,10.9101,6.31745,4.83826,6.24957,8.38146,2.46293,13.63,14.6062,8.7599,10.2501,2.63822,10.6556,8.10587,6.82932,3.14232,4.70557,6.8866,3.96542,8.14201,6.66164,12.4711,14.4721,5.88959,11.0536,5.8604,5.16779,4.06529,4.65701,2.04796,6.25434,11.2945,7.71879,6.29817,6.14929,1.57825,9.58325,3.68347,7.93558,11.9884,9.00041,4.72305,15.0698,12.2163,7.41091,11.5049,3.95659,16.1651,13.8061,9.00526,10.1235,10.0624,3.42154,8.19249,20.9505,6.61745,5.52771,5.117,5.03684,5.32221,5.77845,5.80128,6.82093,5.80035,3.30703,9.71713,8.40899,5.68059,16.0845,10.4506,5.28944,14.5332,5.56715,4.92128,4.62486,4.05232,7.13074,10.5059,9.63951,6.14607,6.87646,6.62483,8.93805,11.9625,7.86109,5.21715,13.4043,5.33436,6.43813,6.09923,2.72787,7.18423,5.82021,6.53759,6.6414,7.05673,6.56972,8.84619,8.72173,10.398,11.5793,6.67073,5.62308,4.5642,8.84721,2.80018,7.50541,3.1811,58.8529,3.29881,6.56641,6.81903,4.98612,5.82637,4.80598,17.6502,19.1063,1.1484,16.9829,13.0365,8.26181,6.14936,17.2763,11.1192,12.9258,9.91449,8.42986,10.2129,8.80958,8.22525,5.12165,9.51215,0.805192,5.28616,5.69376,7.52575,2.84171,7.70148,13.6705,2.55674,5.83194,2.61737,5.39507,8.30301,10.006,5.30281,13.2278,6.47442,6.72673,5.46843,5.86682,7.77129,8.27867,10.1872,17.9231,8.36233,8.48334,3.68895,10.4704,9.83077,8.63633,8.14164,8.39983,10.618,16.5829,4.9186,3.7255,3.01759,6.84779,3.11572,3.66314,6.25247,4.94385,14.2055,4.53838,9.5241
"393",172.89,132.835,126.979,94.8215,163.955,119.964,197.6,165.448,105.128,93.5895,103.473,116.555,90.0652,178.072,87.1158,126.82,162.953,183.393,164.821,154.945,111.205,182.583,104.476,122.431,144.477,104.096,124.056,169.692,188.657,132.477,88.4064,114.132,183.164,77.7387,139.628,162.369,151.805,109.67,110.411,76.5,160.632,109.869,143.929,178.136,185.835,94.3833,159.015,83.849,140.111,156.966,111.143,219.499,105.34,169.148,151.366,90.5896,106.702,150.283,114.376,154.908,93.9032,102.359,127.109,91.4007,89.3411,95.6799,223.507,101.788,126.357,147.251,154.334,145.861,124.391,135.548,186.947,142.519,96.335,101.355,102.52,99.4537,216.704,137.447,184.529,178.318,121.775,150.464,180.125,132.124,194.237,185.537,210.114,141.986,129.388,134.792,193.491,110.599,123.111,87.4539,115.817,181.426,168.035,186.317,202.453,126.435,132.044,136.1,124.14,99.3288,91.6817,165.396,115.816,173.978,81.1488,123.173,107.105,154.114,132.487,108.622,158.763,210.15,138.417,106.453,170.624,111.433,150.565,196.228,183.672,69.0267,161.522,140.868,144.374,167.907,250.596,160.07,106.41,176.65,156.943,120.584,92.2034,118.089,104.749,98.666,104.103,126.191,144.418,122.927,169.999,164.65,141.121,196.955,204.047,110.378,161.929,158.924,107.848,170.202,137.878,217.28,115.274,128.528,160.393,95.9995,168.634,155.664,142.414,77.5436,110.21,154.886,130.575,142.002,107.885,94.8655,141.71,90.5805,86.7883,130.791,98.5818,87.2486,110.25,182
"394",26.086,14.92,17.1116,24.7793,7.83787,5.06165,18.954,16.9921,9.30086,23.136,24.9303,18.0712,28.6891,10.9224,9.15952,4.59295,34.9742,27.8752,35.7916,18.3165,25.2016,15.3907,11.9616,9.21914,20.4646,3.73781,16.7821,17.6371,32.7156,11.8683,2.53157,13.6883,13.488,2.5241,24.2732,37.6414,20.3684,5.26452,13.434,4.28432,19.115,9.93264,26.0132,28.7383,27.7204,9.4988,23.107,4.68803,18.48,37.2539,23.7512,46.9651,22.9632,16.148,27.3688,3.58798,8.70203,23.084,71.1352,22.3661,5.7705,7.68944,13.535,18.362,6.35237,9.66383,35.2158,15.1372,18.5915,19.3094,13.439,13.0192,19.3809,18.9033,13.0822,28.8744,4.61601,6.49978,54.3154,3.65815,18.8172,31.4412,40.1796,11.5879,9.73815,14.5606,13.226,16.1915,14.8417,12.7781,26.9818,27.871,11.5317,6.23953,8.01542,13.1426,8.87922,3.71683,12.5766,32.7077,18.9203,19.9342,22.1399,27.144,24.8894,17.9006,4.82491,4.43005,4.6102,7.21483,26.3859,17.0425,2.96704,9.11142,6.75981,17.3508,15.9595,9.83519,29.1896,12.1076,38.1056,29.124,30.62,14.1029,23.8347,13.8171,34.3799,6.53728,45.363,40.3157,14.8356,20.0594,22.8094,7.69916,6.65772,34.9781,7.2647,40.8998,9.26034,7.15149,5.42631,8.32096,11.0009,6.25589,38.2856,7.95016,21.5298,27.6105,33.5518,19.2229,50.8409,12.4907,13.4153,10.1722,6.88517,16.1337,11.1501,29.4749,72.79,7.60856,38.4558,47.0365,22.6872,12.5287,17.3028,6.5628,15.3836,28.8928,87.747,18.4106,7.47374,29.0026,12.8631,33.1625,30.0411,24.2821,35.3729,7.30999,34.512,36.4036
"395",26.0638,23.8588,9.33853,11.1601,25.3531,29.1304,38.6309,20.5666,19.078,24.018,12.2427,21.1972,14.6296,22.3012,15.4724,28.0664,14.2562,31.0247,17.6069,10.8651,8.35478,38.4174,8.82099,16.1344,30.8185,13.3033,7.88353,17.1817,34.6304,12.9152,25.9649,14.7229,30.9332,13.3283,14.6535,22.6727,20.2561,18.9983,12.0909,2.21304,23.3675,15.83,19.649,25.4105,31.5521,15.9986,23.0323,12.4452,15.5167,15.936,19.1986,40.3212,16.4834,25.8034,31.5304,18.6371,14.5916,14.2362,12.1528,12.8196,13.6993,13.6168,10.2758,14.7272,17.0332,13.3464,32.4458,13.4242,22.8653,24.596,15.7148,16.9483,14.9386,14.5878,22.1107,28.6227,17.4885,17.4602,11.9581,22.4646,23.5145,20.7102,22.0724,28.6767,25.018,22.9538,26.5018,16.1826,47.367,33.4328,32.8197,20.8278,25.8544,24.744,20.8302,16.7157,20.9165,12.8156,15.3778,25.4595,18.8439,15.1884,20.5139,21.4454,17.5379,22.5548,26.6408,14.4474,15.6049,23.9992,24.2872,20.1683,15.3864,19.5315,18.3843,14.7065,19.9305,14.8093,16.9858,44.8936,22.2198,18.8517,25.1633,11.3859,16.8747,28.7714,27.1757,12.9379,26.2993,9.26051,10.6955,19.4931,31.654,26.3793,17.7397,14.908,11.6478,16.2035,18.6283,18.126,16.2436,15.736,35.7824,22.2333,15.3189,15.4629,16.836,27.5437,19.2887,30.2214,22.4456,13.1348,20.0598,16.6059,18.2596,32.4748,18.9348,13.3295,15.8693,21.9682,21.6322,23.705,33.9555,30.1239,26.6168,20.3506,14.1424,32.3736,14.374,9.761,17.5801,14.4775,28.2243,13.3239,10.0441,18.8238,13.3401,16.557,19.5977,21.9767
"396",10.4221,8.40654,7.24607,4.23816,7.50968,8.40106,6.13781,6.66041,6.96167,3.62599,6.6239,7.59982,7.71992,7.64303,5.93857,5.33124,6.14378,9.3232,7.88063,4.70808,5.71206,7.16445,5.06092,8.20588,9.43765,6.36162,4.53672,9.21038,8.64294,6.10466,7.00775,4.35373,10.9105,6.08816,7.0259,8.13088,7.80523,6.5615,5.57767,4.1024,7.43366,6.97342,7.26857,9.43011,7.82806,7.59356,9.21133,6.22011,7.32165,5.8934,10.1187,9.21319,6.32605,5.4155,6.75987,5.68765,5.6056,10.4102,7.91651,8.01518,8.95893,8.36865,7.26472,7.59272,6.55,9.98777,8.48151,5.35248,7.83105,7.43931,7.67517,7.87346,7.58187,7.77185,7.189,8.05177,8.13208,7.75574,5.17567,7.29624,8.91212,13.6575,9.26532,11.3527,9.44037,8.60812,9.43941,6.5871,8.2612,9.35023,7.20502,6.9435,8.76488,9.80549,6.82008,7.63219,8.14352,6.73381,7.74857,12.6923,7.64839,8.20747,10.7457,7.05157,9.51525,5.75233,9.55224,5.35597,8.03111,8.56875,9.43557,8.48851,5.5961,5.62722,5.88974,8.2219,7.00985,7.18363,7.78191,8.66048,4.38639,4.91551,7.7279,7.6357,9.89818,6.05745,7.33186,3.67289,8.81734,5.31489,8.58985,9.11941,9.85099,7.07106,4.95731,6.60908,4.97308,7.07532,7.86573,10.3636,5.56411,6.80454,5.36812,7.27952,7.3254,6.49834,6.65493,7.04988,9.71255,9.50739,7.84166,8.19168,8.44108,6.94616,6.51258,10.2035,8.82747,6.69093,4.63051,8.22394,5.42417,2.8078,6.33723,8.37139,4.93629,4.81342,5.47065,6.08448,2.1098,4.10856,6.05778,5.69549,7.41676,4.49742,3.48072,5.7515,6.73343,4.40659,4.77753,7.35387
"397",3.75075,2.55215,0.25274,1.6054,1.51319,1.76544,1.9795,2.36357,0.685606,1.096,1.03811,1.45816,0.834041,1.91771,0.658086,1.28609,2.00044,2.72839,3.5433,1.95773,1.80864,2.02424,2.09806,1.01776,2.19263,1.49088,1.53977,1.55907,1.42342,1.2933,1.50753,1.20114,2.38145,0.623126,0.710948,1.12123,1.3056,1.69159,0.569518,1.71938,1.84791,0.864439,0.98599,1.6739,1.40665,0.440127,1.51665,0.780342,1.98452,0.954294,1.5928,1.8954,1.09455,1.13288,2.50406,0.812425,2.05795,1.4739,2.26846,1.38576,0.912292,1.09571,1.9322,0.452652,1.02477,1.25789,3.08132,0.811266,2.03914,1.54609,1.96432,1.03266,1.24173,1.77931,1.88266,1.70959,1.3171,0.900522,0.471965,1.3317,2.07157,3.92303,3.32036,3.04469,2.42957,1.39654,2.58489,1.232,2.29151,2.70881,2.2298,3.01468,2.01912,0.984213,1.47479,1.62352,1.21716,0.688558,1.12456,2.68405,2.01002,3.11604,1.22419,0.72826,1.61284,1.29719,1.13979,0.725885,1.42692,0.809315,1.05497,1.51221,0.813827,0.673859,1.38236,1.20832,1.94493,0.9836,1.30663,2.84216,2.98651,1.57605,1.21962,1.36588,1.62609,1.67144,1.5826,0.565527,2.50883,1.43456,1.41829,2.97822,2.41804,2.11041,0.722497,1.8246,2.89681,1.63963,1.4128,1.40346,0.906503,0.709861,4.68623,1.86011,1.85576,1.20311,1.36811,0.887858,1.93087,11.8331,1.66409,0.655784,1.96024,1.3992,1.61692,3.94318,1.27843,2.37123,2.03871,1.39444,2.27215,1.00227,1.84331,2.45368,1.27728,1.10794,1.40509,2.99301,0.693047,2.15008,1.78871,0.707018,2.08841,0.44269,0.442398,0.720824,0.768821,1.46508,1.12065,3.0333
"398",8.26329,4.26796,1.80283,5.35427,3.67118,3.50409,5.24158,6.67209,3.14159,2.12605,4.78052,5.09821,2.881,4.62938,2.52192,1.73944,8.53675,7.60208,13.286,6.87535,5.4062,3.9752,6.44973,3.86935,7.89136,2.3127,3.70705,4.18221,9.17331,5.63919,1.38625,1.98153,2.93559,1.38853,7.89162,11.9737,6.90482,2.51978,1.64979,3.33921,6.67895,3.81448,7.09764,9.26714,6.13341,4.32818,6.64108,2.15476,6.28459,9.91189,4.9918,17.7067,6.08994,4.05453,5.27218,1.89399,2.81921,6.94174,18.7007,8.60883,3.33412,4.39568,4.16759,5.85653,2.3436,4.26085,9.9459,5.84834,5.0744,6.41851,3.98695,5.0827,6.33597,6.06613,4.08906,7.96435,1.29889,4.33504,2.82248,2.29209,5.96149,18.0556,7.09862,4.28168,4.27951,5.16852,5.68166,8.55958,3.33434,2.97018,8.13792,8.7781,4.77854,1.2439,2.91443,4.22383,3.80569,2.77518,3.99057,12.6116,7.51353,10.4955,6.83043,2.57067,9.13343,3.75601,2.72284,1.89784,2.45402,3.98268,7.51148,2.49771,1.42616,3.87778,2.86226,5.3658,4.12032,4.90747,11.7519,4.6614,11.9346,3.08374,7.67367,8.38126,7.15646,11.0486,12.9285,2.58668,15.109,6.88963,7.29806,7.66247,6.75884,6.22947,1.97292,9.99842,3.83789,8.03144,3.75229,1.86125,2.45759,2.53752,3.66859,1.92218,11.2763,3.89066,5.98877,7.85325,8.00508,8.42273,10.7442,4.52585,4.89895,2.21861,2.54139,5.5896,4.51999,10.7093,6.27572,3.63588,16.3894,3.223,6.62198,4.33683,5.5691,1.65673,6.20103,11.687,25.9878,6.94372,3.11393,3.50946,4.06693,1.40613,2.64179,3.8762,3.67135,2.61531,3.85081,10.0171
"399",5.84164,3.27494,1.54067,2.03553,2.78989,2.09659,2.89226,2.87865,4.05934,2.47508,1.76512,6.98647,1.30271,4.30171,3.69302,2.24501,5.97083,6.8456,3.81631,5.79384,2.01962,4.58686,4.15885,4.36095,4.89775,2.06838,5.71566,5.19098,5.41876,3.31005,1.56103,1.87237,4.77115,1.32929,5.68587,7.03932,5.77153,2.79032,1.45118,3.22632,4.52302,2.57787,5.11899,5.37512,4.99672,3.67746,3.89607,2.58159,3.89505,3.65502,2.75284,4.04144,3.57505,2.20962,2.42879,1.51784,2.99453,8.1108,11.0962,3.50316,3.85704,3.35319,4.34057,3.86963,2.35435,4.65074,4.89542,2.2766,2.05896,3.9943,4.56952,3.96909,5.56804,6.16921,3.10486,5.64977,2.94542,2.38326,1.1542,1.79811,5.88898,8.218,7.95952,4.71014,4.90766,4.05138,6.48452,5.26043,3.46898,4.10888,4.62675,3.99528,4.34831,3.03467,4.74349,4.26629,2.31217,1.7919,2.59019,5.78971,6.16814,4.87951,5.4175,3.96466,5.94642,5.45229,3.42323,1.72501,1.84911,2.72858,7.42024,3.63576,1.31545,3.14225,1.95383,4.15712,3.60798,3.36535,3.84983,2.58635,8.05995,0.895442,3.82674,4.42782,7.01944,2.15737,3.03345,1.59734,3.92291,6.21642,5.21907,8.96119,6.10653,2.71827,2.80972,5.36073,0.924818,6.51999,3.13756,3.13,1.26159,2.41255,1.78025,3.3959,4.84312,1.94725,3.54423,4.48519,5.54121,4.3573,3.66219,4.21426,4.42486,3.06645,2.60072,5.04182,4.28503,3.60918,2.15795,2.67845,9.06856,1.45544,5.33164,4.64638,3.4849,1.63405,2.19658,2.69278,0.908673,4.64275,3.15294,1.05148,2.89205,0.84645,1.03163,1.44666,1.50771,2.11008,1.66361,3.91341
