"","GTEX.1117F.2526.SM.5GZY6","GTEX.113JC.1926.SM.5N9GE","GTEX.11DXX.1726.SM.5H11T","GTEX.11EM3.1826.SM.5A5KO","GTEX.11EMC.1926.SM.5A5JU","GTEX.11GSP.2226.SM.5HL5Q","GTEX.11I78.2026.SM.5987C","GTEX.11P81.2126.SM.5HL6N","GTEX.11TTK.2726.SM.5GU58","GTEX.11VI4.0726.SM.5GU5B","GTEX.11XUK.1326.SM.5EQM4","GTEX.12WSD.2926.SM.5LZUH","GTEX.12WSJ.1326.SM.5GCOB","GTEX.12ZZX.1926.SM.5EGKC","GTEX.131XG.2126.SM.5DUXG","GTEX.131YS.2426.SM.5J2OD","GTEX.132AR.1626.SM.5EGHP","GTEX.1399S.2326.SM.5K7YV","GTEX.1399U.1526.SM.5J2N7","GTEX.139D8.2626.SM.GJ3QN","GTEX.13D11.1326.SM.5IJFY","GTEX.13FTY.2026.SM.GIN9K","GTEX.13N11.1526.SM.5L3FL","GTEX.13OVI.0926.SM.5J1MI","GTEX.13PL7.2726.SM.5L3GB","GTEX.13PVR.1426.SM.5S2PW","GTEX.13QBU.1726.SM.5IJFQ","GTEX.13QIC.1826.SM.5J1MY","GTEX.13U4I.2026.SM.5LU3L","GTEX.13W3W.2326.SM.5LU4Y","GTEX.145LS.2526.SM.5TDC9","GTEX.145ME.1426.SM.5RQJS","GTEX.146FH.2626.SM.5Q5E1","GTEX.146FR.2426.SM.5NQAU","GTEX.147F3.1526.SM.5MR7L","GTEX.14A5I.2726.SM.5MR84","GTEX.14AS3.1726.SM.5RQJV","GTEX.14BMU.1926.SM.5S2QC","GTEX.14DAQ.2326.SM.5S2QX","GTEX.14H4A.2426.SM.664OQ","GTEX.14JG6.0726.SM.69LQH","GTEX.14PJ6.1626.SM.6872D","GTEX.14PJM.2926.SM.69LOE","GTEX.14PKU.1326.SM.6871B","GTEX.14PN3.1626.SM.6AJAV","GTEX.15DYW.2926.SM.6PANA","GTEX.15ER7.2526.SM.7KUFW","GTEX.15SB6.1426.SM.7KUEM","GTEX.15SDE.1726.SM.6LPJS","GTEX.15SHU.2926.SM.7KUKT","GTEX.15UF6.2126.SM.6M46Z","GTEX.16MT8.2426.SM.GQ1DK","GTEX.16NGA.1626.SM.72D6M","GTEX.16NPV.2526.SM.6M483","GTEX.17F9Y.2326.SM.7DUFP","GTEX.17JCI.2526.SM.7DHLB","GTEX.183WM.2126.SM.7LG4I","GTEX.18A7A.2826.SM.7LT8J","GTEX.18D9A.1026.SM.7KFRU","GTEX.1A8FM.2426.SM.7IGPE","GTEX.1AMFI.1526.SM.73KVY","GTEX.1C475.0526.SM.793AC","GTEX.1CAMS.2326.SM.793CR","GTEX.1EWIQ.2326.SM.7IGNF","GTEX.1F48J.2526.SM.7P8TU","GTEX.1F5PL.1826.SM.7P8PP","GTEX.1GF9U.1926.SM.7P8TZ","GTEX.1GMR8.2526.SM.7RHI9","GTEX.1GN1U.2426.SM.9KNTU","GTEX.1GN1W.1526.SM.7P8TG","GTEX.1HBPH.2926.SM.9WPNX","GTEX.1HBPM.2726.SM.9WYUA","GTEX.1HCU6.2326.SM.ACKXP","GTEX.1HCUA.1026.SM.A9SMI","GTEX.1HFI7.1126.SM.A96S5","GTEX.1I1GT.1226.SM.B2LVK","GTEX.1I4MK.1726.SM.ARL7O","GTEX.1ICG6.1626.SM.ARL81","GTEX.1IDJU.1026.SM.AHZ2U","GTEX.1IE54.2626.SM.CMKFY","GTEX.1J1OQ.1826.SM.CL53R","GTEX.1J8EW.2526.SM.CKZO2","GTEX.1JMQL.2326.SM.CNNPV","GTEX.1JN1M.2326.SM.ARZNG","GTEX.1JN76.1526.SM.CNPPF","GTEX.1LGOU.1126.SM.D3LAI","GTEX.1LGRB.2126.SM.COH48","GTEX.1LH75.1726.SM.DHXKZ","GTEX.1LKK1.1826.SM.GNIPA","GTEX.1LNCM.1026.SM.E9U5D","GTEX.1LVAM.1926.SM.E6CIM","GTEX.1LVAN.1626.SM.CNPQ7","GTEX.1MA7W.1226.SM.HL9SB","GTEX.1MCC2.1126.SM.EVYD6","GTEX.1MCYP.1326.SM.EV7AD","GTEX.1NUQO.1826.SM.E6CQU","GTEX.1PIEJ.1926.SM.EVYB7","GTEX.1QCLZ.2226.SM.DTX7R","GTEX.1QP28.1426.SM.EVR4E","GTEX.1QPFJ.1626.SM.DTX7X","GTEX.1R9JW.1426.SM.DTX9K","GTEX.1S5ZU.2626.SM.E9TII","GTEX.N7MT.1926.SM.3LK5N","GTEX.NPJ7.2526.SM.EV79A","GTEX.O5YV.2226.SM.HM8V7","GTEX.OHPK.2526.SM.3MJH9","GTEX.OHPL.2526.SM.3MJGT","GTEX.OHPN.2426.SM.E9TI5","GTEX.OXRK.2026.SM.GOQY5","GTEX.P4PP.2526.SM.3P61P","GTEX.P78B.2226.SM.3P5ZZ","GTEX.PLZ4.2726.SM.3P61A","GTEX.PWCY.1726.SM.48TD3","GTEX.PWN1.2526.SM.48TDS","GTEX.PX3G.2526.SM.48TZV","GTEX.Q734.1426.SM.DTXFX","GTEX.QCQG.1226.SM.48U23","GTEX.QDT8.2526.SM.48TYX","GTEX.QVJO.2526.SM.CYPRA","GTEX.R45C.2226.SM.GQ1EF","GTEX.RNOR.2526.SM.F21KT","GTEX.RTLS.2126.SM.GPRWH","GTEX.RU1J.1426.SM.46MUV","GTEX.RWS6.1726.SM.47JXP","GTEX.S341.1226.SM.4AD5S","GTEX.S4P3.1126.SM.4AD52","GTEX.S4UY.1026.SM.4AD53","GTEX.S7SF.1426.SM.4AT5A","GTEX.SE5C.1126.SM.4BRWZ","GTEX.SN8G.2626.SM.EXUQT","GTEX.T2IS.1926.SM.4DM74","GTEX.T6MO.1226.SM.4DM5S","GTEX.TML8.1126.SM.4DXSS","GTEX.TMMY.1926.SM.4DXUU","GTEX.TSE9.2526.SM.4DXUS","GTEX.U3ZN.0926.SM.4DXTU","GTEX.UJHI.1326.SM.4IHJO","GTEX.W5WG.1026.SM.4LMIF","GTEX.W5X1.2226.SM.GRR1G","GTEX.WEY5.0826.SM.4LMIH","GTEX.WI4N.2626.SM.GPI8F","GTEX.WRHU.2926.SM.4MVNQ","GTEX.WYBS.2826.SM.GOQYI","GTEX.WYVS.1426.SM.4ONCV","GTEX.X15G.1926.SM.4PQZQ","GTEX.X8HC.2826.SM.46MWJ","GTEX.XUW1.0326.SM.4BOOR","GTEX.XUZC.1226.SM.4BRVJ","GTEX.XV7Q.1626.SM.4BRWC","GTEX.XYKS.2826.SM.H7OG8","GTEX.Y3IK.2226.SM.4YCD4","GTEX.YFC4.2926.SM.5IFJ8","GTEX.YJ8O.1226.SM.5P9JE","GTEX.ZAJG.2926.SM.5HL8P","GTEX.ZAK1.2426.SM.EXOHM","GTEX.ZC5H.2226.SM.4WAWS","GTEX.ZE7O.2426.SM.57WD7","GTEX.ZGAY.2226.SM.4YCCX","GTEX.ZLWG.1126.SM.4WWFQ","GTEX.ZP4G.0826.SM.4WWF3","GTEX.ZQG8.1126.SM.51MRL","GTEX.ZTPG.2226.SM.57WF9","GTEX.ZV6S.1326.SM.59HJA","GTEX.ZVT2.0626.SM.5GICR","GTEX.ZVT3.2726.SM.5GU5X","GTEX.ZVZQ.2726.SM.GPRY1","GTEX.ZXES.0626.SM.5E45P","GTEX.ZYVF.0326.SM.5GIES","GTEX.ZYY3.2626.SM.5N9DH","GTEX.ZZPU.2226.SM.5EGIV"
"319",16.4448,14.6844,13.0258,31.7148,10.7641,28.6429,13.6731,18.1299,11.1397,16.2731,17.5778,29.1733,29.0131,25.5976,14.3482,26.7494,8.88965,17.6295,24.4609,18.6856,14.1919,15.9978,21.609,25.4923,16.427,19.8774,9.91,16.4225,24.3723,28.9256,20.4397,18.5838,20.6899,24.2307,20.4203,11.7086,16.8083,15.1243,25.6075,22.3372,9.09206,11.5923,29.1828,9.67264,15.7155,28.4381,11.0174,22.7442,10.9007,14.9872,13.531,12.2189,13.1545,14.0648,19.5388,25.9468,14.1646,20.1123,17.2552,14.3058,6.24687,19.2476,16.002,23.5579,18.6503,13.8867,20.5013,18.0287,25.5094,18.8469,17.9125,8.60864,20.9289,17.8926,12.6116,17.7579,31.3758,22.2388,13.8117,22.5203,16.7624,17.867,9.08773,21.6461,14.1147,17.9711,23.2161,17.899,6.95431,17.1833,19.8561,15.6807,18.2855,24.854,11.4509,11.7457,20.4725,29.107,14.6946,26.1426,19.4409,24.4272,13.1068,17.6885,23.0433,16.8906,32.8295,16.6526,36.8268,26.5558,21.0663,20.0279,14.6312,19.5664,20.3569,11.5706,20.6053,15.572,7.45264,8.88042,17.9369,22.5497,40.9339,25.943,10.368,13.89,13.992,9.98729,13.9733,9.86405,18.3769,20.0751,16.8665,26.2584,22.6248,19.5824,29.0155,24.5824,15.8546,23.4523,11.5297,12.6539,21.085,23.2082,20.8675,9.23614,17.0468,23.0321,25.2228,13.4366,13.9537,30.6146,15.1239,17.0603,31.3865,20.6468,25.4677,26.1168,10.6484,17.7912,17.8392,12.3001,20.1267,15.9812,20.0616,20.4117,24.1161,22.3315,17.0113,11.5781
"320",1.16408,3.1105,1.7353,4.30251,2.2184,5.56978,1.21231,2.95347,1.55594,1.68841,1.94582,13.9326,5.44899,4.24579,3.5428,1.90646,0.650205,1.44196,1.86626,4.49191,3.74328,0.881214,9.41168,5.40444,1.19226,7.20973,3.30319,7.28833,4.81152,1.65139,4.10122,1.71044,6.39785,1.18679,1.83222,2.569,0.535805,2.90054,1.83805,1.33035,1.84968,2.25975,2.98444,0.852321,1.42661,2.63869,2.56471,1.62761,0.917039,1.73975,6.53982,3.65112,0.578747,4.05657,2.22563,3.18746,4.62466,1.29368,1.89999,1.73835,2.22771,3.86142,1.97354,3.69239,3.28968,1.29259,1.00035,12.0109,5.95705,3.36045,1.97826,1.00709,2.50391,3.06533,5.68591,1.84348,2.56629,1.69668,1.12556,3.95586,1.10315,1.89525,1.93921,4.62988,1.1125,1.50634,3.47373,3.19109,0.766169,2.82153,0.878197,1.22597,0.502603,2.79068,0.66663,3.08839,13.2162,20.2839,1.81839,5.39878,1.39903,3.29748,1.53613,3.23765,8.42955,1.14643,2.06306,5.17292,16.2198,1.92002,1.99099,4.50089,1.43246,3.25333,2.6846,1.84421,2.8804,5.52717,1.05156,3.9966,4.74988,8.90965,4.16248,11.0979,0.75085,3.11036,1.08518,1.35303,1.03364,4.38845,4.49054,2.05876,3.9224,2.73074,5.0303,2.06372,4.07501,3.37549,1.60096,3.9689,9.76073,4.37011,6.79685,3.57658,2.92649,4.26942,2.44418,11.8238,6.02512,0.625381,1.16168,55.514,2.35418,1.15007,3.0342,2.29258,3.17102,1.94284,1.39129,2.20419,1.43835,1.91182,2.23031,3.52292,8.36723,1.06752,1.81111,6.10593,1.44224,0.863856
"321",39.8946,27.0487,30.9282,31.9023,30.5665,38.6217,28.7182,41.2511,25.9082,26.0285,25.9617,41.9573,32.6562,38.2127,19.976,48.635,28.5022,28.6958,30.5838,35.7231,28.3754,30.3494,36.5621,32.9913,29.2592,35.7567,26.9909,38.3292,41.9702,42.4574,40.5402,28.502,41.227,29.7222,38.6884,27.4452,28.0302,29.6413,48.797,31.9471,19.009,23.9415,45.46,21.6324,22.1054,44.2579,31.598,36.6997,31.3561,33.3174,29.407,28.9088,27.7763,25.7154,29.8785,42.1382,28.3161,37.0293,35.064,34.2518,21.1573,26.3617,32.503,41.9404,29.4264,31.3209,36.1529,35.1299,31.6817,31.6857,28.5971,21.7472,34.8993,27.398,30.3537,33.0028,30.5547,45.1992,28.9907,30.3083,34.7613,42.5799,16.2406,35.3395,26.5575,26.7524,32.5813,32.8942,18.1714,21.4337,39.2927,30.1585,28.157,30.5843,26.0174,31.6547,36.3835,36.331,37.4704,31.6668,36.421,24.2711,34.6836,34.9635,36.3453,30.0828,31.8311,33.4476,37.1328,38.1155,34.971,35.9166,31.3773,27.354,35.3503,32.1018,38.1788,38.7037,27.6203,28.0664,45.1381,38.1006,42.836,40.9564,27.2142,32.1131,28.1921,32.5615,29.4733,32.0331,38.3617,30.8303,34.2364,32.8671,33.3643,29.2294,41.7212,35.8862,30.3929,31.816,18.4641,35.8504,33.017,37.7124,43.925,15.887,32.6685,34.007,31.5442,26.4973,26.0252,55.4801,34.186,29.7651,42.2063,43.4475,48.8014,27.6551,23.3379,26.4493,31.4178,33.45,28.9696,30.0555,43.3645,43.4748,29.1929,24.9879,35.5169,26.4788
"322",3.04884,17.0594,8.04649,10.515,6.29033,33.2104,0.664824,4.55867,3.50243,3.90612,2.35387,28.1237,19.3093,31.8563,6.76094,35.7509,2.44398,2.41101,4.41753,8.5998,9.778,18.1243,27.9253,12.962,3.61931,8.69791,5.1334,16.7319,18.1123,22.193,30.4477,4.16948,12.4228,10.2547,11.6787,13.7912,1.59223,3.46249,36.034,3.1612,6.12097,3.50051,25.4145,0.758424,2.20354,37.395,5.37393,4.72686,2.48879,10.1202,19.2303,11.13,2.38071,17.2651,10.9765,42.9028,17.6544,8.15192,3.47784,5.4845,0.312811,5.22134,3.89959,34.3133,17.8674,1.31596,1.39628,8.27742,17.9629,6.7292,3.08092,2.74977,12.4486,5.89647,14.1692,13.4351,26.531,8.2472,1.13341,28.1512,5.14842,7.75064,1.90904,36.8131,0.954251,3.26967,23.1639,4.89016,1.5266,19.9722,2.08927,1.32678,2.51334,22.4017,1.09461,4.55278,19.3258,10.8378,4.86508,15.5604,8.52488,13.3248,5.8918,13.0039,22.7647,2.16925,22.5231,13.2305,16.8451,11.7608,13.612,22.0235,4.29683,7.00648,12.847,7.13002,7.23249,17.3844,3.48733,10.1954,18.7835,25.3734,25.399,12.384,0.928143,4.33536,1.89465,0.502567,1.17007,10.768,9.36011,3.46669,4.01481,7.5563,17.2523,5.05792,22.3314,13.0688,8.34932,10.1377,18.9982,9.17138,26.742,11.905,15.8057,8.08472,8.99963,7.8307,16.6387,5.03303,3.69131,51.508,4.26926,4.15823,31.4669,7.67676,13.9969,12.4669,2.10474,4.04573,12.3093,2.51675,15.3857,5.62609,30.5125,22.4867,2.2347,23.4834,17.0535,1.04023
"323",4.66008,5.48934,19.5599,11.802,5.37007,4.45941,6.32458,15.7168,18.6863,8.31904,5.35617,10.6731,13.3177,7.92196,11.78,9.02051,15.133,8.5708,6.28369,10.0384,8.97931,4.39513,15.6532,7.22214,7.51726,7.75731,3.59762,8.43966,9.79239,14.1206,7.44953,11.672,10.631,4.6748,30.6717,10.3143,9.4494,11.6578,11.067,22.0557,7.28282,8.55135,10.7322,5.65259,5.38675,15.799,9.27032,12.8157,11.6969,9.22181,8.13607,5.44932,10.2883,10.2695,14.9835,10.5497,6.1086,7.41519,7.89456,3.49633,7.48207,4.56197,6.72224,8.21974,6.55879,4.63201,11.4719,15.4006,11.7454,8.57353,11.9413,2.64176,6.72515,8.90129,8.13949,3.98905,16.6834,11.1905,7.18821,7.90701,9.67577,6.61693,2.98124,8.00951,6.28223,11.6212,6.63003,16.6976,4.93266,18.1371,7.55738,8.07798,4.31091,41.4673,4.44297,8.56036,20.8322,23.499,9.81832,10.2449,8.73574,5.95141,7.57792,6.97902,12.3661,6.60366,6.37328,9.17458,55.2522,17.6007,12.8752,27.7619,10.6928,10.0812,12.8302,6.60596,11.6928,8.46162,10.2215,11.9402,8.24772,6.27497,38.8278,8.3301,4.59889,15.2186,5.61694,5.4545,7.8676,6.41085,20.22,7.7567,8.24366,15.181,6.42285,10.1059,17.0803,10.9638,7.97215,6.59551,17.263,13.5331,3.72481,13.9513,4.7354,5.81107,11.5146,15.6137,17.3587,7.5106,8.95214,84.7386,11.9512,12.4093,8.66821,13.8111,9.7746,8.19812,6.0345,7.41762,10.9582,3.57538,18.1982,7.89226,15.2707,17.1197,12.5692,5.50812,10.5368,3.92667
"324",2.28044,15.687,4.83087,15.5599,4.7078,15.4178,1.19153,6.42772,2.94019,3.95285,3.19229,15.0644,12.0339,15.5535,3.56717,17.0741,0.692646,3.84698,4.596,8.66486,5.34997,15.0802,24.0332,18.5545,6.25328,8.04255,7.37822,22.5588,12.5602,17.4258,16.7599,6.20061,8.97608,5.0822,10.2613,9.62717,1.26699,7.40293,21.3025,5.30033,3.91407,4.60912,15.2867,3.22241,1.81665,24.1107,4.61859,7.17295,1.31743,8.76924,28.564,8.50912,1.4124,24.0103,4.173,17.2661,16.5587,11.0336,5.93877,5.76725,5.05204,5.72346,5.22558,24.4099,19.1837,3.74738,1.89353,17.0541,20.7844,5.90594,13.3708,4.49443,17.0936,5.25571,18.7825,19.0015,9.90044,7.60323,1.84389,14.8235,3.12677,4.70107,2.60571,24.4015,0.957886,8.31184,23.5585,6.6026,3.94584,8.95336,3.1279,2.13996,0.550538,10.2099,2.04772,6.05459,6.05231,7.88152,3.62075,17.4743,6.77019,20.167,5.1937,9.57998,15.7743,2.71639,8.8878,15.6661,10.3091,12.8608,9.54776,13.6491,5.94766,3.62332,8.38504,3.59775,6.47404,16.0891,5.69557,14.2741,9.83572,17.9681,12.178,13.3425,1.25277,7.65052,4.21166,2.5365,2.82448,7.81036,13.4209,5.18622,4.74027,12.8524,15.1119,5.23964,10.7699,10.9123,6.02394,8.45575,6.23503,33.9467,14.7671,8.51896,9.38565,7.13756,10.1329,3.94526,11.6975,3.17389,3.20108,22.5663,12.0078,1.25246,25.0032,5.17425,10.6751,7.8603,1.73343,5.01819,5.61397,7.18493,17.1567,5.62312,22.731,12.2454,4.26407,13.414,8.38626,0.908764
"325",2.48861,1.33868,1.64213,2.92185,1.50586,2.97316,0.514122,1.51206,1.25838,1.44547,0.911986,2.49936,3.11867,6.18044,2.11995,6.60513,0.809133,1.17402,1.83822,1.90674,1.93084,4.11207,6.71679,4.10069,1.7174,3.58734,2.02201,2.69486,4.24769,4.32861,3.48072,1.84592,2.51058,3.15402,4.4952,3.39181,0.895496,2.02693,4.26239,2.32922,1.56004,1.58277,2.75295,0.769422,0.38097,2.65266,0.954762,0.887734,0.648296,3.05186,6.69856,2.25504,1.19475,3.38647,2.23953,4.58805,7.16309,1.13858,1.81579,1.31463,1.08127,1.72408,1.13682,8.79837,6.12965,0.841264,1.04029,6.13369,5.19941,1.79947,0.83839,1.35834,1.32115,2.03882,8.14776,3.3048,4.48966,1.77535,0.591409,7.24152,0.682671,1.86963,0.373229,3.12092,0.665547,2.19931,6.11643,1.60519,0.596489,2.96151,1.03741,0.924601,0.947635,5.66906,0.608784,1.89473,3.2719,2.0051,1.32179,4.52223,1.74933,11.0762,1.01453,5.36853,6.07242,1.08812,2.93013,3.18207,4.4729,3.28026,3.14903,5.74211,0.991573,1.59979,3.05244,2.11419,2.13469,5.02958,1.64148,5.14396,3.22962,3.56927,4.98122,2.16688,0.496827,1.35222,1.19001,0.549736,0.556825,1.80267,4.18275,1.64426,1.69475,3.36105,2.77997,1.59247,4.23371,4.83849,2.16017,3.91358,3.71946,5.99052,5.5199,2.26493,1.60022,1.25813,3.67816,1.40032,4.42483,0.946326,0.763337,2.42895,2.53027,0.999296,4.05427,2.14603,1.46817,2.35006,0.72287,1.90373,3.95479,2.50966,3.77551,1.23461,3.77942,3.75996,0.680283,4.56485,4.28267,0.286018
"326",0.076655,0.284567,0.08755,4.52513,0.182602,2.18774,0.118897,0.137515,0.506264,0.185548,0.047624,1.72537,0.35252,0.898017,0.185242,1.11343,0.133205,0.145397,1.12359,0.071021,0.271014,0.109127,2.38441,0.734391,0.363686,0.272217,0.567123,0.260936,0.140332,1.24087,0.607458,0.146004,0.534521,0.461037,0.628509,0.084963,0.139597,0.276988,0.45797,0.484873,0.21585,0.167353,1.43321,0.174612,0.133748,3.19914,0.0184,0.105668,0.097174,0.264092,0.08447,0.097564,0.033347,0.180612,0.083407,1.82789,0.277191,0.574634,0.087244,0.08616,0.089509,0.05266,0.083651,0.571066,0.174085,0.15925,0.130314,0.229999,0.217029,0.269725,0.455938,0.013961,0.176998,0.118645,0.42071,0.653653,0.681687,0.127168,0.189185,0.391043,0.142379,0.305525,0.182086,0.464574,0.124316,0.114296,0.042027,0.040392,0.169877,0.328952,0.136758,0.465832,0.062615,1.81482,0.177172,0.330107,1.39608,1.33003,0.31801,0.761064,0.037384,0.249034,0.127847,0.119051,0.154981,0.156577,0.389552,0.020122,0.299917,0.169474,0.549902,0.347712,0.250455,0.102363,0.118661,0.059136,0.181879,0.085819,0.13849,0.132178,0.242659,1.05949,2.50218,0.375836,0,0.217093,0.049608,0.087534,0.034339,0.053058,0.034026,0.034719,0.107942,0.182719,0.299188,0.066589,0.170277,0.397823,0.437119,0.340364,9.73227,0.659582,1.45701,0.158267,0.119377,0.462319,0.92526,2.53697,0.219867,0.13178,0.01373,0.215034,0.129913,0.065582,1.63474,0.051341,0.342247,0.24992,0.107311,0.110503,0.794223,0.089619,0.653119,0.124914,0.566991,0.652532,0.127889,0.475512,0,0.037041
"327",0.757372,0.926904,0.202212,2.48387,1.68174,1.79827,0.100691,0,0.459371,1.04758,0.151246,1.73035,60.535,13.4537,0.247702,4.03284,0.141011,0,1.22661,0.1388,1.41536,8.16356,1188.1,1.00609,0.461999,0.936553,0.391538,2.48605,24.2987,107.163,7.1845,0.247297,0.351215,0.087413,1.12276,5.39656,0.40923,0.405998,5.91467,0.652178,0.3656,0.073308,1.19604,0.369689,0.094391,2.88153,0.350609,0.178978,0.246886,17.4287,5.36521,0.929536,0.141203,4.72369,0.211907,3.67408,2.13789,0.413192,0.34101,0.218903,0.126339,0.401374,0.398488,4.55178,2.968,0.348792,0.127339,5.92695,1.55829,0.440536,0.134695,0.266033,1.07738,0.890608,3.17774,1.40521,4.07512,0.484634,0.072826,98.1084,0.086127,0.242573,0.42056,1.10655,0.065801,0.58077,1.86856,0.384829,2.32835,2.4763,0.069491,0.194019,0,1088.16,0,0.436816,0.752384,0.20114,0.173133,1.38114,0.118726,2.29084,0.874501,0.432096,5.90628,0.082876,0.691346,1.27807,11.838,1.27577,2.12398,3.23918,0,0.260068,1.93806,0.187806,0.981942,2.18035,1.31946,3.35817,1.12093,5.61947,728.47,1.52514,0,0.229815,0.315089,0,0,1.34803,0.432239,0,0,2.25665,0.633444,0.120842,4.19095,109.72,0.391965,1.57227,0.953456,41.0449,2.03276,0.335085,0.303296,0.793643,456.532,0.490157,0.588006,0.069751,0.174417,26.3408,0.436848,0.416552,7.84511,0.217398,1.84171,17.1968,0.064914,0.389931,22.942,9.43963,3.22651,0.226688,3.01505,6.38682,0.180511,0.326516,1.20644,0.058818
"328",29.0541,607.281,23.9534,174.917,90.4877,711.898,14.8839,44.9764,36.2771,54.0913,54.1296,714.575,102.546,296.833,85.0751,458.491,9.41079,46.4071,134.207,43.1735,41.2614,388.711,266.714,1062.25,39.6612,68.2226,37.9621,179.307,151.059,762.794,831.808,80.5936,111.115,42.544,203.507,95.31,216.394,69.3509,1300.25,50.0795,157.275,38.8578,989.895,25.3319,52.346,1070.82,564.477,138.676,23.7949,241.653,362.031,30.6736,38.9701,253.51,120.333,434.855,147.416,206.451,103.288,121.706,40.0892,75.2993,133.016,625.863,56.6744,63.2632,27.1775,143.851,144.077,50.0896,44.2163,49.2379,145.56,32.0898,200.593,229.555,314.531,41.1179,11.5298,357.215,41.6361,72.3154,18.1535,100.256,37.2266,12.4115,1148.1,27.6865,76.5435,120.006,86.8053,38.177,8.99103,1003.54,30.8557,141.992,450.019,307.21,82.0611,230.427,188.019,162.137,178.106,178.317,304.514,20.0276,116.611,179.958,161.889,744.258,72.5086,86.9116,174.821,54.3159,247.011,138.879,60.282,203.526,28.6573,321.896,308.538,271.659,1299.41,162.025,9.6176,74.442,129.61,63.1289,11.773,64.1434,76.7131,39.7934,70.5047,181.511,207.618,52.2911,645.386,197.149,71.3357,193.847,1155.31,464.479,315.626,262.906,70.4679,182.899,282.789,51.9601,23.1071,15.698,113.389,654.918,150.096,19.6464,318.315,48.0676,203.54,73.2953,11.1861,31.3687,551.188,578.906,579.974,19.9028,727.057,419.376,12.2508,55.2149,86.0256,3.22798
"329",3.65059,1.44051,1.35421,0.822351,0.936817,1.70491,1.52368,4.06038,2.80242,1.98152,2.00001,2.48996,0.866672,2.11722,1.54489,2.71304,1.1534,1.11959,2.8047,3.39886,2.87077,0.614195,2.03595,1.95446,1.32263,2.72539,4.13936,3.6433,2.76572,2.15343,3.11513,2.57904,5.19493,2.70805,1.33929,2.05533,1.50629,1.59125,2.10172,3.58598,0.551361,4.60211,2.06531,2.1016,5.00881,2.32647,3.48918,4.6938,3.45824,2.45127,4.22392,0.982075,1.67472,1.5179,2.53495,6.40112,1.27723,3.63319,2.41449,1.91362,1.50488,2.31182,2.06431,5.36656,2.8085,0.813092,2.95547,1.79238,6.86328,5.92555,5.28837,0.471472,0.862088,1.2188,2.58448,1.30613,1.38018,1.68473,1.78705,1.97639,1.46179,4.37749,1.40824,1.11252,1.74249,2.59789,1.60481,2.31707,1.3703,1.49539,1.90415,2.45982,2.45604,2.59822,0.985186,4.45725,4.54967,6.38554,1.52825,1.01988,2.34283,1.59496,1.87766,1.84449,2.0417,2.28788,1.51045,2.67884,7.64245,2.05444,2.39364,2.48892,4.36196,1.90122,4.2273,2.20823,5.42148,2.20141,1.20292,1.96355,4.49839,1.88682,1.99364,2.4543,1.90087,0.963387,2.65245,1.58221,3.56807,1.84345,7.43931,1.38288,5.77149,2.50506,3.28687,2.43401,2.73687,2.25054,1.65648,2.70269,4.06188,1.16926,4.16769,5.52736,2.96147,0.51933,3.30837,5.24962,3.98296,1.51191,3.04055,4.60835,6.34244,0.993767,2.32771,3.93429,2.98817,1.64106,0.942469,3.95492,2.0093,0.737197,1.44524,3.02467,3.21973,1.89652,1.26425,0.684379,1.75434,1.38317
"330",5.83605,11.3187,21.7008,17.8993,6.77734,121.431,2.67791,4.05697,18.2396,11.7721,6.87397,66.3039,10.6037,61.8673,13.6393,34.4597,3.27484,4.99124,4.88703,8.08472,8.88385,42.5511,17.7018,24.6329,4.92248,12.5214,9.21041,47.9193,12.1067,45.8968,32.7426,5.9285,15.0415,9.03712,69.627,14.9587,1.63509,6.89425,60.5091,10.8575,7.77171,6.59032,30.2161,3.71122,3.32355,24.3415,9.89362,5.02811,3.46795,13.9764,21.0517,13.2698,2.32725,24.8727,4.81549,36.0024,21.512,11.1437,7.40867,8.73266,9.37016,5.96376,4.82626,39.4283,28.2952,4.20695,3.43431,15.7597,15.5355,12.5046,4.43997,1.39511,8.80825,5.95356,29.2711,31.3426,51.9474,9.56081,2.61881,27.3447,5.22637,8.90458,3.66266,26.4584,2.66195,5.60179,8.03914,6.98323,4.7224,6.17417,5.85673,3.19773,2.26438,34.518,6.24385,11.8136,27.5789,7.19526,4.32347,33.9726,8.22738,19.6955,7.34695,13.1507,15.1179,3.41482,15.2653,30.9266,11.315,22.6993,7.92066,12.1701,5.95881,6.23466,25.0052,2.74359,11.8567,23.3275,11.3264,20.7161,11.7041,62.2647,32.1672,8.99156,3.60748,6.88674,9.79619,3.33216,4.04414,17.2312,13.7622,7.32412,6.71997,8.64619,25.3292,4.30018,34.8405,27.6798,12.8714,13.7297,31.5876,14.0386,56.2257,12.3006,18.4046,24.6745,9.01268,9.08836,24.2281,2.53437,6.566,11.3285,8.36355,3.74478,26.6205,5.29314,7.96176,5.64878,3.96345,6.89406,35.3604,7.39163,36.5262,8.44883,41.2224,27.9959,2.56941,20.1194,21.9428,1.58631
