"","GTEX.1117F.2126.SM.GIN9G","GTEX.11GS4.2326.SM.5A5KS","GTEX.11OF3.1326.SM.5N9FJ","GTEX.11TTK.1926.SM.5PNW8","GTEX.12696.0926.SM.5FQTV","GTEX.12WSG.0826.SM.5EQ5A","GTEX.13112.2126.SM.5GCO4","GTEX.1399S.0526.SM.5IJG8","GTEX.13FHP.2126.SM.GIN8J","GTEX.13NYB.1726.SM.5N9G2","GTEX.13O1R.2526.SM.5N9FW","GTEX.13O3O.1726.SM.GJ3RL","GTEX.13OVI.1126.SM.5KLZF","GTEX.13OVL.1826.SM.5KLZR","GTEX.13OW6.1826.SM.5N9F9","GTEX.13RTJ.2226.SM.5S2Q1","GTEX.145MN.0326.SM.5QGQI","GTEX.147F4.2626.SM.5Q5CS","GTEX.1497J.0826.SM.5NQAJ","GTEX.14C39.2126.SM.664OH","GTEX.14C5O.2026.SM.5YYB1","GTEX.14E6D.2526.SM.5YYA9","GTEX.14JG1.2326.SM.HAUZ5","GTEX.14PJ2.1826.SM.HL9UB","GTEX.15CHQ.2126.SM.6871M","GTEX.15DCD.1926.SM.HAV33","GTEX.15DYW.2026.SM.6AJBD","GTEX.16MT8.1926.SM.7EPGL","GTEX.16XZY.1026.SM.HAV39","GTEX.16XZZ.2226.SM.HAV34","GTEX.16Z82.2826.SM.HAUZZ","GTEX.17F96.1926.SM.7MGWY","GTEX.17F97.1926.SM.7IGM4","GTEX.17HHY.2326.SM.7KFSR","GTEX.1A3MW.2226.SM.73KUX","GTEX.1A8FM.2026.SM.7P8RN","GTEX.1AX8Z.2326.SM.731CR","GTEX.1BAJH.1826.SM.731DA","GTEX.1C6VQ.2326.SM.7IGN1","GTEX.1CB4J.1926.SM.7MGX8","GTEX.1E2YA.1626.SM.7MGXS","GTEX.1EKGG.2226.SM.7IGOA","GTEX.1F48J.2226.SM.7MXTN","GTEX.1GF9V.1926.SM.9JGHE","GTEX.1GF9W.1326.SM.7P8PX","GTEX.1GMR3.2426.SM.7MXV2","GTEX.1GN1U.2126.SM.AHZ4J","GTEX.1GTWX.1826.SM.9QEHG","GTEX.1H3NZ.2126.SM.9WPQ6","GTEX.1H3VY.1926.SM.9JGHJ","GTEX.1HB9E.1826.SM.D4P33","GTEX.1HBPI.2026.SM.CE6RZ","GTEX.1HCU7.1826.SM.A9G2A","GTEX.1HCVE.2126.SM.HL9UO","GTEX.1I1GP.1926.SM.CNNQU","GTEX.1ICLY.2026.SM.GA913","GTEX.1IKK5.0926.SM.A9G2U","GTEX.1IL2V.1826.SM.ARU7R","GTEX.1J1OQ.1426.SM.AHZ3P","GTEX.1JJ6O.2526.SM.AHZ3J","GTEX.1JMLX.1526.SM.AHZ3N","GTEX.1JMPZ.1226.SM.ARU8Y","GTEX.1JMQJ.1726.SM.E9U4V","GTEX.1JMQK.1926.SM.CJI3B","GTEX.1K9T9.1826.SM.CXZK2","GTEX.1KWVE.0826.SM.CXZKO","GTEX.1LG7Y.2726.SM.D5OVW","GTEX.1LH75.1326.SM.F2I1R","GTEX.1MUQO.2526.SM.E9TJN","GTEX.1N2DW.1826.SM.EAZ54","GTEX.1N2EF.1426.SM.EXUSH","GTEX.1NV8Z.2226.SM.EXOJ2","GTEX.1O9I2.1926.SM.F2TBQ","GTEX.1OJC4.2326.SM.DTXA5","GTEX.1PWST.2226.SM.EVR3G","GTEX.1QAET.2126.SM.F2TBS","GTEX.1QP6S.1526.SM.EXUSG","GTEX.1R9PO.1626.SM.E6CPT","GTEX.1RQEC.2426.SM.F2I1J","GTEX.NFK9.1826.SM.HL9T3","GTEX.O5YV.1226.SM.EV795","GTEX.P4QS.1126.SM.3NMD5","GTEX.QDT8.1726.SM.EYYV6","GTEX.QDVN.1726.SM.HL9TO","GTEX.QLQW.1626.SM.CMKFE","GTEX.REY6.1826.SM.EAZAT","GTEX.RN64.1626.SM.48FD7","GTEX.S33H.1426.SM.EZ6L7","GTEX.T5JC.1526.SM.4DM68","GTEX.T6MN.1826.SM.EXOHN","GTEX.W5X1.1626.SM.H7OGO","GTEX.WL46.1926.SM.GNIN6","GTEX.XPVG.0526.SM.4B65N","GTEX.Y5V5.1226.SM.EYYVP","GTEX.Y5V6.2026.SM.5IFHO","GTEX.ZC5H.1726.SM.5HL7X","GTEX.ZDXO.0226.SM.4WKH7","GTEX.ZE9C.1426.SM.4WKGM","GTEX.ZLFU.0926.SM.5P9F8","GTEX.ZVZP.0926.SM.5GIDB","GTEX.ZXG5.2026.SM.HAUZV","GTEX.ZYFG.1626.SM.5GZYY","GTEX.ZYT6.2226.SM.5GIC9"
"132",0.024525,0.007257,0.007028,0.009255,0,0.023135,0,0.011477,0.008525,0.015585,0.057916,0.004341,0.025561,0.005465,0,0.00851,0.039825,0.182468,0.02992,0.018674,0.045428,0.003763,0.007387,0.003658,0.005229,0,0.01462,0.02753,0.018116,0.06258,0.015821,0,0.067856,0,0.049042,0.039445,0.12861,0.015643,0.007826,0.020436,0.010898,0.027835,0.025067,0.004847,0.043565,0.032049,0.003607,0.021025,0.0107,0.011814,0.039318,0.004948,0.012918,0.003575,0.014335,0.011927,0,0.146405,0.00721,0,0,0.045494,0,0.062378,0.01581,0.013774,0.009906,0,0,0.036597,0.012668,0.011254,0.066232,0.004005,0.018376,0.020877,0.012359,0.127911,0.069563,0.005552,0.01852,0.039651,0.06601,0.006859,0.127575,0.022107,0.021665,0.027972,0,0.024709,0.048704,0,0.018488,0.022007,0.025436,0.015188,0,0.262354,0.027914,0.016734,0.025447,0.01283,0
"133",180.486,175.125,105.7,552.824,266.243,202.663,360.337,341.974,85.9927,212.052,89.3794,173.563,526.776,334.191,146.506,222.185,234.779,425.267,206.595,144.207,160.202,109.76,204.68,128.442,186.392,156.646,149.394,244.824,461.719,148.078,107.414,193.979,499.702,153.988,495.776,134.669,437.164,252.03,162.771,203.666,151.189,209.579,180.885,151.009,137.967,169.813,126.717,198.694,193.38,235.319,355.732,252.293,119.215,162.217,116.735,106.771,192.779,425.303,229.188,128.086,149.994,419.725,283.282,211.083,236.638,145.302,208.242,563.42,367.989,616.373,122.08,173.385,237.748,396.241,297.198,204.531,185.862,313.578,303.209,141.153,135.879,132.645,306.059,165.644,192.211,131.274,895.918,168.907,187.033,214.055,525.496,139.121,261.544,194.794,111.176,166.861,117.135,822.2,375.54,270.945,330.557,259.53,413.094
"134",0.008749,24.3393,8.96309,0.148573,29.1792,0.089412,30.229,0.035825,6.59973,25.3725,17.1454,0.015487,0.110727,25.0801,14.6048,27.4454,24.6235,41.5343,19.996,16.5545,20.093,13.6241,13.6671,12.1119,17.8833,0.168704,0.034771,0.012277,29.1899,31.1251,8.76253,16.321,75.6786,13.9819,0.131217,0.010051,45.9024,25.0294,13.751,16.9687,11.4541,22.2686,0.052165,17.7903,25.6991,23.5702,0.006434,17.8092,16.8244,25.5969,52.5703,18.3358,13.2493,12.7541,18.2569,14.0929,32.2574,52.1624,0.012861,14.4339,18.3923,36.4524,24.1727,21.3631,0.028202,14.4137,21.9523,0,39.6777,48.0104,30.8663,16.6589,23.1976,0.100016,72.6587,21.2822,14.2024,0.22103,19.1035,11.3599,0.066071,12.837,0,11.4848,22.9151,13.3973,102.873,15.8725,27.1867,19.8532,0.070587,11.1845,21.5351,0.121692,10.195,0.063215,10.413,69.6322,32.7333,19.3716,31.5348,0.154472,32.5457
"135",20.6645,28.4587,16.9019,51.9782,56.5098,38.8393,62.6198,64.0775,14.295,21.3461,22.422,30.4946,62.8817,32.3113,15.2344,45.6736,68.1848,52.1984,43.0639,27.6041,17.4736,16.3606,26.4485,20.9468,20.8495,38.1789,17.9444,26.8594,67.5147,19.0142,14.2548,28.0502,83.5001,13.0896,60.4139,20.3594,58.182,30.4768,18.8188,34.6151,19.2882,25.0031,26.8077,19.9076,19.1243,17.0337,21.6334,27.7307,19.9889,41.7174,38.3769,25.4403,15.6568,15.4773,12.498,14.8076,23.8267,59.9395,23.877,16.376,24.4376,50.692,32.0897,37.12,28.5457,18.4463,22.6207,55.6196,72.1707,97.1943,24.0392,22.832,28.2712,60.7298,33.3716,44.3402,29.5806,37.1321,33.3995,24.9996,30.1086,33.4452,32.2147,27.0684,45.7096,13.718,85.1015,22.3985,22.6336,21.7308,70.2329,16.374,42.2506,25.4609,25.3871,24.4283,19.2595,79.8458,66.1781,58.6906,51.6154,51.9633,59.8421
"136",4.20663,3.96512,2.30257,10.8981,1.97767,5.51403,2.72905,2.9086,1.96344,5.60699,2.15268,3.32982,6.40411,2.42231,1.63693,7.11823,3.93365,7.46313,4.58755,3.89484,2.34373,2.87952,3.03951,3.10945,3.90981,3.0159,2.69559,3.58147,6.04009,1.87345,1.61605,2.39626,11.6828,1.99988,5.8443,2.44355,4.46162,3.72337,1.34246,5.82912,1.33367,3.92961,2.96306,2.98643,2.40692,1.9148,2.5233,3.69752,2.09313,2.92081,4.14611,3.5951,1.51868,0.992187,1.23771,1.76084,3.78967,2.91568,4.46068,1.76551,2.72206,6.36553,5.54785,3.77052,5.63712,3.17666,4.283,4.8097,5.93949,10.0373,2.06301,3.28248,3.44645,3.04123,6.19779,4.65395,2.60816,7.98109,5.16158,1.62655,2.46286,2.46449,3.44401,2.62389,4.10911,2.70548,4.65564,2.6511,3.96353,5.01612,9.1168,2.53613,3.33927,2.9181,3.37277,2.81015,1.98677,12.0113,8.65084,4.6763,2.20692,3.32569,7.02791
"137",0,0.041319,0,0,0.127938,0,0,0,0,0,0,0,0,0.031113,0.021493,0,0,0,0,0,0,0,0,0,0.029769,0,0,0.05225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079242,0.047574,0.027599,0,0.036495,0.041071,0,0,0,0,0,0,0,0,0,0,0.05052,0,0,0.036061,0,0,0,0,0,0.018801,0,0.055005,0.032057,0,0,0.107742,0,0,0.039622,0,0,0,0.031613,0,0,0.053691,0,0,0,0.246707,0,0,0,0,0,0,0,0,0.057652,0,0.121939,0.127148,0,0.036221,0.073047,0
"138",4.06436,3.89735,1.81541,21.7335,6.72167,3.18646,5.86642,9.33663,1.34421,3.49443,2.59756,3.66508,10.9025,3.52289,1.72862,4.52989,3.29558,8.72109,3.69904,4.85622,2.80772,2.19474,2.62889,1.74078,3.24208,3.67288,2.23982,3.76875,8.83923,5.30685,1.75815,3.58022,13.2032,2.08725,25.0854,2.47015,8.95605,3.42866,4.52698,3.10799,2.75107,2.87149,3.69779,2.62903,4.12879,2.39765,2.46637,3.29451,4.02038,3.98772,6.89672,2.66972,2.52317,1.47722,2.0711,1.85798,4.31118,6.9754,2.88654,1.70562,3.11988,6.47627,3.3437,3.92846,2.50173,1.7405,3.84953,16.0831,8.81551,8.45569,4.03728,3.20298,4.69777,9.54411,8.65127,2.37351,3.36871,6.91946,3.1213,2.56432,3.71753,3.81694,5.63376,3.0219,3.98868,1.61305,24.5906,2.77289,2.50404,1.95568,10.5048,1.964,3.87803,2.85229,1.41369,3.65453,2.7848,19.4469,8.36265,8.05575,8.74663,6.31981,4.19409
"139",0.029931,0.232493,0.02859,0.03765,0.365655,0.054902,0.053623,0.385184,0.004335,0.549505,0.134637,0.220752,0.965578,0.155617,0.188122,0.579901,0.040504,0.433015,0.040574,0.113952,0.049757,0.045931,0.120205,0.498594,0.255247,1.94131,0.510512,0.102666,0.16582,0.12305,0.048272,0.218419,0.011502,0.083203,0.033252,0.492871,1.14155,0.389791,0.254716,0.027713,0.0665,0.169859,0.242195,0.226782,0.107077,0.130382,0.055024,0.042766,0.146913,0.274627,0.994002,1.43924,0.21021,0.585401,0.137046,0.237763,0.173216,1.4123,0.022,0.121118,0.206129,0.074031,0.371112,0.207626,0.080399,0.154094,0.047017,0.018941,0.098255,0.114525,0.68928,0.423511,1.42419,0.016293,0.436086,0.063699,0.138264,0.11383,0.577781,0.073411,0.13813,0.695638,1.57767,0.06278,0.195513,0.056209,0.418654,0.006694,0.180493,0.709234,0.037151,0.021328,0.47815,0.116389,0.206959,0.113281,0.098168,0.239599,0.017034,0.042547,0.038821,0.293588,0.052887
"140",0,0.022929,0.008882,0.07018,0.028399,0,0.028558,0.083402,0.096971,0.052527,0.180378,0.041148,0.059994,0.013813,0.007156,0.0484,0.088082,0.029894,0.02521,0.015734,0.013249,0,0.02334,0.013871,0.019824,0.010867,0.018477,0.005799,0.118292,0.002636,0.002499,0,0.035733,0.035371,0.041321,0.007122,0.036942,0.034598,0,0.008609,0.013773,0,0.01056,0.007147,0.018353,0.008101,0.009117,0.013286,0.04057,0.021329,0.007099,0,0.043537,0.02711,0.003623,0,0.156544,0,0.041007,0.04631,0.036021,0.034498,0,0.021501,0,0.031914,0.020867,0.100035,0.01221,0.014232,0,0.018965,0.011958,0.020247,0.023225,0.03518,0.039049,0.040415,0,0.021052,0.050715,0.058465,0.005959,0.034673,0.013252,0,0.068453,0.00208,0.013194,0.013879,0.038472,0.006626,0.026705,0,0.012859,0.025594,0.014639,0.094735,0,0.031723,0.056281,0.028376,0.008215
"141",54.387,47.4768,29.4156,95.5861,56.8524,75.8811,78.7045,71.1203,22.4458,66.2323,36.9857,36.3458,71.8394,43.5697,23.4611,75.8483,83.7618,75.7631,77.3627,41.6,37.4249,47.4821,45.1696,35.3873,39.2204,66.2554,34.3312,59.0975,71.538,84.3787,23.3875,42.7711,121.347,35.2467,113.693,28.3391,80.933,52.9013,39.0824,49.0409,31.0508,33.3793,46.8598,32.9294,38.7242,33.2708,30.0926,37.4526,36.2668,71.7893,81.5466,36.2962,28.9436,25.7078,31.0677,29.7018,42.4637,76.3403,32.4074,26.8752,34.215,99.6742,72.2459,51.0306,53.4666,38.1851,42.052,82.4107,73.7321,115.918,38.7485,46.8976,59.6344,88.8966,71.3561,68.9299,46.8691,99.4498,66.9003,35.5904,63.4257,60.5873,65.8339,59.9168,47.9559,33.2872,103.86,47.7811,34.2569,69.2082,81.8612,51.2217,54.8966,46.1457,47.0406,62.5439,26.3498,125.996,73.4213,62.773,69.8845,62.4861,70.4191
"142",3.55011,3.5573,3.1002,20.1019,3.97731,15.3271,7.0276,15.5228,1.94179,18.3696,7.71118,2.06984,14.3094,4.16889,5.70786,7.40314,12.1789,12.6249,13.9766,2.24907,11.2055,6.77499,10.3459,6.64627,6.00114,18.9586,10.2776,21.2798,23.0918,4.00996,3.53844,5.23819,18.8539,6.64046,15.4544,7.00504,12.4008,17.8904,4.21228,3.56115,11.6967,4.27764,7.00214,5.67679,5.04611,12.2998,4.0086,3.79357,10.5194,17.0524,11.9574,9.09745,4.25987,16.5361,2.21081,3.62011,9.99899,54.7955,11.8225,3.82947,8.95975,19.6319,11.4227,10.4263,9.90852,8.25262,3.19876,9.2058,12.3543,13.6275,2.35086,6.29531,8.15295,5.08323,10.6488,22.5154,6.0581,10.0972,13.7246,8.15176,6.0226,9.59803,10.6229,24.9859,16.6295,8.34914,22.2803,9.75774,18.4599,10.1334,14.4055,3.66871,11.2852,8.69054,3.76586,12.0074,4.83407,17.8226,16.1365,9.44244,5.6694,5.30311,9.72599
"143",5.51064,2.19046,3.15828,7.83236,0.364416,2.30549,0.896843,1.53184,2.81337,5.60059,1.57309,2.88738,4.36194,0.493254,3.82299,6.15618,4.56994,2.70826,2.58366,3.62613,5.52331,4.89558,4.26779,3.40768,5.58637,3.48417,2.9513,4.08292,1.51535,2.91649,1.6281,2.60492,6.62086,1.98183,5.75051,3.81658,11.302,6.55434,4.54931,2.11501,1.58013,4.49048,3.6614,1.83914,2.84004,3.48377,2.43824,4.25319,2.92488,2.2796,8.11565,3.06617,4.54555,2.05979,3.23757,2.28456,2.30282,4.06136,3.96035,2.14049,3.30041,6.47131,4.55073,1.86593,1.2601,3.69749,8.37525,0.071534,2.73357,10.3949,1.38268,4.7263,4.29444,0.630723,7.45435,1.70179,6.36892,4.79025,3.35103,1.17652,1.2765,2.01797,4.14123,2.33806,2.17711,1.6381,0.547838,2.05402,5.33965,8.4187,0.284508,4.38992,4.0715,2.16398,2.59234,2.10345,0.358388,0.164523,0.328806,0.953398,0.40318,0.989684,0.191413
"144",5.38405,4.71392,3.77703,43.0485,2.80134,4.62529,3.89913,20.6414,2.77694,8.04846,6.26745,3.05244,20.2909,4.29525,3.54676,7.75655,6.11533,19.8299,3.3207,4.91152,4.95421,6.94617,4.08232,5.36747,8.64072,8.32032,4.07874,3.82282,28.4049,7.30695,2.71503,8.97033,11.9154,3.92113,17.6397,4.63053,18.6821,9.9175,5.60438,4.58797,4.49408,6.19978,3.75068,3.70451,5.52778,4.01012,3.49849,5.44203,2.72891,28.5292,13.9922,5.34103,4.50403,3.49765,3.54153,4.05472,7.92884,10.3974,4.07241,2.71814,4.77126,10.0499,10.8384,4.68574,2.47582,4.45341,10.3719,1.38033,29.9189,26.1635,3.24039,6.26531,7.48735,1.74756,9.94594,2.35936,10.1182,14.3785,6.49098,3.22465,2.45436,3.54916,3.90319,1.73619,7.46073,2.12582,7.93814,2.50159,5.72161,8.16023,4.3734,3.96541,13.1268,5.3333,2.57168,3.26747,1.46455,3.83401,20.477,10.9014,3.37065,9.387,2.20376
"145",0.048259,0.357009,0.028811,5.09922,1.09314,0.177042,1.28452,6.85036,0.167758,0.238536,0.814051,0.056948,0.826325,0.250907,0.024761,0.195373,0.979596,4.62122,0.043613,0.081657,0.091686,0.111085,0.127189,0.293965,0.085739,2.0444,0.103889,0.09029,2.2676,0.054731,0.142691,0.75994,1.42799,0.261242,2.66726,0.092404,0.88194,0.076956,0.025668,0.044682,0.044675,0.034234,0.116465,0.068891,0.291711,0.136643,0.076888,0.551634,0.017546,0.752748,0.663175,0.129821,0.127099,0.0469,0.329096,0.258178,3.52912,0.792987,0.307414,0.050073,0.062316,0.193966,0.121888,0.613734,0.142594,0.060231,0.108297,5.45136,7.66757,2.07736,0.155798,0.049214,0.310309,0.853789,0.622764,0.273878,0.415459,0.917665,0.095059,0.091049,0.222714,0.433472,0.077318,0.134965,0.52157,0.018126,5.36458,0.037775,0.059915,0.036017,2.5757,0.051583,0.589034,0.137135,0.116791,0.249064,0.145619,3.03784,7.21411,1.23481,1.19968,1.40957,0.554269
"146",5.10636,3.82242,3.28893,9.64635,13.2432,4.88192,8.93093,6.58417,3.07791,5.87743,2.95644,4.45493,8.09059,7.0944,2.94511,6.89205,8.28479,6.51757,4.48042,3.2324,4.25588,4.90916,4.40228,2.8543,3.94993,6.77188,2.7115,4.78254,8.3771,3.82751,1.97083,4.14372,13.5427,3.41248,7.53915,2.7242,5.00182,5.52205,3.27562,5.05354,3.00472,4.76668,4.06013,3.07665,3.04788,3.2573,2.97896,4.99118,3.83665,4.07316,5.11145,3.43208,1.76225,2.08198,1.75115,2.17967,4.23711,7.19139,4.24354,2.47294,2.97578,9.33751,6.50009,4.52238,5.08257,3.46282,3.8215,9.10719,7.68058,13.4774,3.46932,5.09299,5.66214,7.27939,7.47515,5.52397,3.54513,9.49906,5.71247,2.86275,4.36607,4.2448,5.54992,5.18145,5.84709,1.87234,10.514,3.34055,3.79479,5.51956,12.4202,4.55052,4.76134,3.20539,3.90611,3.07983,4.15794,13.5843,8.12463,7.65527,7.05555,9.51777,13.4216
"147",6.74173,51.6407,3.51452,154.547,9.22488,16.7608,7.51815,18.3728,8.65538,25.9594,41.6757,22.7049,12.3747,14.8241,24.3245,55.6769,25.5263,27.4586,15.227,16.7604,9.40234,19.5704,9.09029,5.88995,11.6479,11.5065,31.4617,11.5331,31.5591,47.4364,15.7681,13.3068,294.128,9.31476,56.0247,19.7316,37.2699,38.9102,15.9549,18.1092,8.0266,61.1703,17.7063,29.3107,22.0203,12.1254,9.46491,22.2133,8.55939,18.3399,89.9542,7.54771,3.8388,5.83483,57.2749,15.8949,124.696,62.4792,17.833,21.5322,34.9491,58.942,42.2914,10.8071,10.2769,9.53524,35.4921,63.171,47.6127,69.6261,68.64,42.119,43.3941,19.1664,268.085,13.6264,6.87687,137.603,7.44282,8.62613,5.3794,9.86129,21.8996,7.62595,23.9784,6.43968,22.4755,7.34442,7.16385,10.0666,24.0011,5.09591,14.6169,9.58395,4.15652,11.238,7.52119,47.0215,36.6041,24.4313,26.2832,12.535,4.74839
"148",2.76961,9.75928,1.56131,12.7838,4.49903,5.93293,3.19945,6.20892,2.09565,6.17692,3.59964,8.6976,11.8004,3.81069,5.24535,7.67634,7.98746,5.66495,11.1196,4.4132,4.44601,3.80501,3.59368,3.8193,3.36106,6.56177,4.98231,4.1294,9.71371,10.7361,1.70861,4.65022,18.646,2.6704,13.5013,3.39631,7.15511,9.23535,4.23014,4.54012,3.02069,5.51834,5.04038,4.49877,4.04393,3.28316,3.62435,3.82216,4.33059,12.8623,8.76972,3.27739,1.79367,2.39378,5.35204,1.32982,11.1101,9.07139,4.13811,5.05646,6.17552,10.4907,3.72522,3.15538,2.92705,3.19696,5.33897,5.78485,18.6408,8.44314,7.64163,8.08741,7.57116,4.53949,24.0917,4.49494,3.27953,18.5664,3.18983,2.68407,2.97793,5.76728,7.51673,4.20087,4.83517,1.40972,6.10559,2.06129,3.91905,4.89644,6.74387,3.95253,9.18741,3.93399,1.93599,6.70694,2.93859,7.5775,7.05136,8.37315,8.56497,5.74012,6.21754
"149",26.5437,26.3386,18.1322,86.9577,70.9433,39.1629,74.6638,58.9996,14.0367,33.7501,27.207,25.5555,58.0484,40.619,19.2284,50.7292,48.6565,50.4734,42.969,25.6905,26.5412,24.1297,26.7528,23.0729,24.2126,48.8783,18.4543,37.0942,55.9645,29.6654,12.7012,31.8924,91.5852,14.9094,75.7522,15.3821,51.004,30.9101,22.4271,31.083,21.2808,22.7006,28.9977,17.9497,29.9435,27.418,25.2234,28.6476,23.5946,40.2821,41.9679,25.6161,18.937,18.6631,15.6524,17.4004,26.5836,60.101,30.1743,20.9022,20.2113,63.5047,36.9226,41.3199,30.1181,18.6968,19.857,62.2763,62.3886,74.1878,52.9451,25.2512,41.7715,77.4877,50.7578,35.3296,31.6768,51.874,37.7221,25.3867,41.8868,30.5367,33.5047,26.1523,51.0762,16.1867,98.2552,24.6491,30.4781,32.2739,64.4085,26.9802,43.7319,24.2811,23.5348,33.0076,23.0091,94.5836,58.5645,51.4756,66.2332,44.2573,78.5374
"150",2.56359,1.96131,0.576872,2.28418,0.886681,1.00765,1.68233,1.10226,1.77564,2.58764,1.11805,0.659333,2.17764,1.11071,0.712462,2.97478,2.83537,1.47928,2.67318,1.72398,2.73574,1.50887,0.981703,1.18896,1.40724,2.5446,0.549695,1.05048,1.08575,2.39019,0.437304,1.38855,2.78495,0.855924,1.068,2.53613,3.66911,1.88678,1.28049,1.04985,0.949286,1.9973,0.541226,0.664062,1.20417,0.41519,0.704902,1.67298,1.13522,1.71136,3.99585,0.922815,1.15894,1.53716,1.25832,1.08961,1.30261,2.64579,0.974337,2.03246,2.80102,3.23134,1.67531,1.67192,0.812216,0.687082,1.16164,3.11984,6.1498,3.16279,0.466861,1.22756,1.88087,1.8428,2.74315,0.544024,1.84949,1.41064,1.70265,1.28978,1.08932,1.68271,0.647677,0.896188,1.09296,0.543151,1.82675,0.429995,0.915195,2.87601,1.10145,1.12416,3.17386,1.13549,1.29536,0.621952,0.46568,1.51879,1.24698,1.43897,1.65538,1.94145,1.05259
"151",1.33591,0.635553,0.299683,1.9011,1.72406,1.22345,1.33999,1.57868,0.547257,0.700332,0.515941,0.557328,2.23016,0.771733,0.609263,0.928698,1.99041,0.873837,0.829242,0.494708,0.512735,0.459015,0.690956,0.449568,0.623321,0.867327,0.424562,1.13189,1.10752,0.420847,0.301053,0.694482,1.32232,0.442232,1.11684,0.516753,2.21943,1.01853,0.452163,0.643431,0.474694,0.925326,0.544034,0.644566,0.469426,0.564296,0.506057,0.795328,1.13824,0.950254,1.22077,0.676085,0.390927,0.344243,0.226107,0.557836,0.870842,1.64366,0.806679,0.417234,0.621472,0.909493,1.1278,1.39888,0.790182,0.753657,0.466336,2.98025,2.25028,2.15822,0.313657,0.887586,0.6334,0.947584,1.7582,0.810477,0.617677,1.24631,1.12699,0.534635,0.605757,0.91207,1.16311,0.84911,1.94879,0.679141,1.74837,0.383264,0.823302,1.02219,2.65192,0.639433,1.56468,0.863774,0.849072,0.399282,0.485066,1.51227,1.25433,1.0128,0.641728,1.77068,1.05507
"152",4.63498,13.8729,5.64257,71.7112,69.1247,14.1815,29.3374,37.2805,1.4929,4.43843,11.4699,11.0074,35.9259,22.4558,4.02327,98.5506,32.793,46.1385,10.5701,22.1921,9.26327,6.73608,2.85909,6.4446,5.0247,17.8407,2.11166,6.15949,30.7258,9.33413,1.85573,6.94642,37.6605,4.44269,61.4201,7.6921,49.326,4.68131,8.94362,21.0477,10.2361,12.081,18.7062,15.7036,9.91152,5.29466,4.70895,7.92926,6.9748,11.764,31.1628,5.8761,10.9144,10.3848,11.979,11.3048,17.4859,25.4012,17.9288,12.1791,6.2182,24.3168,8.67546,17.6766,3.7985,4.42527,28.6787,170.284,104.315,31.035,18.9426,6.32862,20.8652,42.5877,45.0978,3.42927,23.0948,30.1651,11.8752,4.76983,8.1182,11.0485,8.69293,9.32043,32.4611,3.29214,111.312,2.79596,7.11528,4.91401,77.0303,2.25685,21.2235,8.52624,10.4118,5.12832,7.891,32.1059,61.7002,43.9865,34.9102,42.1419,16.8624
"153",1.83208,2.03299,0.544003,14.214,14.6696,1.97086,2.18405,6.41603,0.345668,1.39154,12.5141,1.01342,3.76872,5.57284,0.593682,4.6217,8.41641,3.57052,3.79064,2.34539,1.49418,1.12828,0.671636,0.269708,0.565331,0.697245,0.694587,6.43827,6.08396,4.70572,0.281867,0.916604,4.96073,0.190452,7.05006,0.678517,5.51639,0.67272,0.250023,5.94258,0.656096,0.837923,6.75531,0.258091,3.93431,0.677308,0.407706,2.55746,1.72226,7.96259,2.13944,2.06702,1.97872,0.210848,0.619983,1.80551,0.456568,1.38457,3.15386,0.465229,0.404662,2.14648,0.298892,4.77973,0.854742,0.428732,0.438181,27.6196,5.46025,2.79481,9.02756,2.35078,0.837027,7.87354,41.8305,5.09606,1.56406,5.52033,1.09688,0.723145,6.03781,2.24105,1.00802,7.09568,6.80251,0.434597,12.7508,0.347732,0.461759,0.863566,12.8062,0.863177,4.55629,0.68141,0.762579,0.957974,2.81785,2.65774,10.701,3.61862,4.28342,9.7892,1.13409
"154",1.18712,0.106911,0.022186,0.292162,0.063054,0.357059,0.063407,0.410609,0.143536,0,0.121889,0,0.522574,0.046003,0.079445,0.573131,0.544799,0.270235,0.391811,0.349335,1.17671,0.055443,0.101051,0.323382,0.022008,0.361907,0.020513,0.453864,0.203337,0.175606,0.016648,0.071365,0.380822,0.05437,1.13533,0.249045,1.35335,0.082306,0.131771,0.286729,0.630709,0,0.571515,0.044208,1.3371,0.795911,0.136633,0.044248,0.675573,0.27704,0.851129,0.12496,0.688733,0.263342,0.048271,1.2752,0.173787,0.28011,0.773905,1.42024,0.159954,1.49363,0.270203,1.12184,0.865128,0.154603,0.041697,0.117586,0.447304,0.094795,0.079981,0.126324,1.05538,0.067432,1.59853,1.83072,0.02601,0.959022,0.158601,0.140225,2.18273,1.25868,1.677,1.53729,0.191255,0.814197,0.34197,0.138516,1.16443,0.069336,0.14094,0.165505,0.222346,0.389056,0.492501,1.18272,0.073131,0.292975,1.04572,0.352172,0,0.189007,0.05472
