"","GTEX.1117F.0011.R4b.SM.GI4VM","GTEX.111FC.0011.R4a.SM.GIN8K","GTEX.117XS.0011.R4b.SM.GJ3PR","GTEX.11DXY.0011.R4b.SM.GI4VR","GTEX.11DYG.0011.R4b.SM.GJ3RG","GTEX.11GS4.0011.R4a.SM.GJ3RJ","GTEX.11GSO.0011.R4b.SM.GJ3R8","GTEX.11NUK.0011.R4a.SM.DO12B","GTEX.11NV4.0011.R4a.SM.GI4XC","GTEX.11OF3.0011.R4a.SM.GJ3RB","GTEX.11ONC.0011.R4b.SM.DO93H","GTEX.11PRG.0011.R4a.SM.DNZZR","GTEX.11TTK.0011.R4a.SM.DNZZU","GTEX.11ZTS.0011.R4b.SM.GINAQ","GTEX.11ZU8.0011.R4a.SM.5BC6Y","GTEX.11ZVC.0011.R4a.SM.5BC6Z","GTEX.12WSA.0011.R4a.SM.57WB7","GTEX.12WSC.0011.R4a.SM.H6Q8M","GTEX.12WSD.0011.R4b.SM.5LZUA","GTEX.12WSF.0011.R4b.SM.5HL88","GTEX.12WSH.0011.R4a.SM.5GU6K","GTEX.12ZZW.0011.R4a.SM.5DUX9","GTEX.12ZZY.0011.R4a.SM.GIN9F","GTEX.12ZZZ.0011.R4b.SM.5DUV7","GTEX.13112.0011.R4b.SM.5DUXL","GTEX.1313W.0011.R4b.SM.5KLZV","GTEX.131XH.0011.R4b.SM.5DUWB","GTEX.131YS.0011.R4a.SM.5DUVL","GTEX.1399T.0011.R4b.SM.5DUVX","GTEX.139T8.0011.R4a.SM.5HL54","GTEX.13CZV.0011.R4b.SM.5J2NY","GTEX.13FHO.0011.R4b.SM.H6611","GTEX.13FLV.0011.R4a.SM.5LZYU","GTEX.13JVG.0011.R4a.SM.5MR4C","GTEX.13N1W.0011.R4a.SM.5MR52","GTEX.13N2G.0011.R4b.SM.5MR54","GTEX.13NYB.0011.R4b.SM.9QEGJ","GTEX.13NYS.0011.R4b.SM.5MR3O","GTEX.13O3O.0011.R4b.SM.5KM3F","GTEX.13O3Q.0011.R4a.SM.5P9H2","GTEX.13OVH.0011.R4a.SM.5KM3W","GTEX.13OVJ.0011.R4b.SM.5P9H5","GTEX.13OVL.0011.R4b.SM.5L3HV","GTEX.13OW5.0011.R4b.SM.5L3HS","GTEX.13OW6.0011.R4a.SM.5O9DX","GTEX.13OW7.0011.R4b.SM.5O9CX","GTEX.13OW8.0011.R4a.SM.9WG6V","GTEX.13PLJ.0011.R4b.SM.GJ3R6","GTEX.13PVQ.0011.R4a.SM.5O9CT","GTEX.13QIC.0011.R4a.SM.5PNX8","GTEX.13QJC.0011.R4a.SM.H65ZP","GTEX.13RTJ.0011.R4b.SM.5PNX1","GTEX.13SLW.0011.R4b.SM.5S2W2","GTEX.13SLX.0011.R4a.SM.5O9BJ","GTEX.13VXU.0011.R4b.SM.5O9CI","GTEX.13X6I.0011.R4b.SM.5PNU9","GTEX.13X6J.0011.R4b.SM.5P9K4","GTEX.13X6K.0011.R4b.SM.5P9HO","GTEX.1445S.0011.R4a.SM.5PNWN","GTEX.144GL.0011.R4a.SM.5PNUI","GTEX.145LS.0011.R4b.SM.5S2UT","GTEX.145LU.0011.R4b.SM.5P9K1","GTEX.147F4.0011.R4b.SM.GJ3R4","GTEX.147GR.0011.R4a.SM.5S2V2","GTEX.14ABY.0011.R4b.SM.5S2VN","GTEX.14ASI.0011.R4a.SM.69LQ4","GTEX.14BIM.0011.R4b.SM.5S2RK","GTEX.14BMV.0011.R4a.SM.H6Q7P","GTEX.14C5O.0011.R4b.SM.G9ERF","GTEX.14DAQ.0011.R4a.SM.5YYAI","GTEX.14E7W.0011.R4b.SM.62LEA","GTEX.14JFF.0011.R4a.SM.5ZZV5","GTEX.14JG1.0011.R4b.SM.62LEB","GTEX.14JIY.0011.R4b.SM.5ZZV7","GTEX.14PJM.0011.R4a.SM.5YYAS","GTEX.14PN4.0011.R4a.SM.686ZT","GTEX.14PQA.0011.R4b.SM.6AJBU","GTEX.15CHQ.0011.R4a.SM.686ZX","GTEX.15DCD.0011.R4a.SM.69LPB","GTEX.15DYW.0011.R4a.SM.6M46V","GTEX.15EO6.0011.R4a.SM.7KUKZ","GTEX.15ER7.0011.R4a.SM.6M46S","GTEX.15RJE.0011.R4a.SM.H7OH4","GTEX.15SHU.0011.R4b.SM.7IGLC","GTEX.16YQH.0011.R4a.SM.7EPGI","GTEX.17EVP.0011.R4a.SM.79OML","GTEX.17EVQ.0011.R4b.SM.7LT94","GTEX.17F97.0011.R4b.SM.7KFS2","GTEX.17HG3.0011.R4a.SM.7IGLL","GTEX.1A3MX.0011.R4b.SM.7EWFK","GTEX.1AX9I.0011.R4b.SM.7EPIB","GTEX.1B8L1.0011.R4a.SM.7EWFJ","GTEX.1B996.0011.R4b.SM.9OSVO","GTEX.1C6VR.0011.R4b.SM.9QEGZ","GTEX.1C6WA.0011.R4a.SM.9QEH2","GTEX.1CB4G.0011.R4b.SM.CJI28","GTEX.1E1VI.0011.R4b.SM.9QEHV","GTEX.1EMGI.0011.R4b.SM.CJI2D","GTEX.1EX96.0011.R4a.SM.ARU82","GTEX.1F48J.0011.R4b.SM.9OSVX","GTEX.1F6IF.0011.R4b.SM.CKZNJ","GTEX.1F75A.0011.R4a.SM.ARL8J","GTEX.1F7RK.0011.R4b.SM.9QEI7","GTEX.1GF9W.0011.R4a.SM.CE6RH","GTEX.1GMR8.0011.R4a.SM.9OSX1","GTEX.1GN73.0011.R4b.SM.9QEIK","GTEX.1GTWX.0011.R4a.SM.C1YQI","GTEX.1GZ4I.0011.R4a.SM.9QEI9","GTEX.1H1DG.0011.R4a.SM.CE6RQ","GTEX.1H1ZS.0011.R4b.SM.CKZO7","GTEX.1H23P.0011.R4b.SM.CL54R","GTEX.1H3NZ.0011.R4a.SM.CL54T","GTEX.1H3O1.0011.R4b.SM.A9SKE","GTEX.1HB9E.0011.R4b.SM.ARZLS","GTEX.1HBPH.0011.R4a.SM.A96RX","GTEX.1HBPI.0011.R4a.SM.CJI3K","GTEX.1HCU6.0011.R4b.SM.ARU74","GTEX.1HFI6.0011.R4b.SM.A96RT","GTEX.1I1GR.0011.R4a.SM.CMKHC","GTEX.1ICLZ.0011.R4a.SM.CMKHL","GTEX.1IY9M.0011.R4a.SM.C1YQ2","GTEX.1J1OQ.0011.R4a.SM.D4P2A","GTEX.1J8EW.0011.R4b.SM.ARU89","GTEX.1J8Q2.0011.R4a.SM.ADEHA","GTEX.1JJ6O.0011.R4a.SM.EY5YM","GTEX.1JMLX.0011.R4a.SM.EY5YJ","GTEX.1JMOU.0011.R4b.SM.EY5ZL","GTEX.1JMQJ.0011.R4b.SM.EXUT8","GTEX.1JMQK.0011.R4a.SM.G8LLQ","GTEX.1JN1M.0011.R4b.SM.F6494","GTEX.1KWVE.0011.R4a.SM.F3K5X","GTEX.1LB8K.0011.R4b.SM.F6487","GTEX.1LH75.0011.R4a.SM.F2TAM","GTEX.1LKK1.0011.R4b.SM.EY5YA","GTEX.1LSVX.0011.R4b.SM.EXURP","GTEX.1LVA9.0011.R4a.SM.F2TA2","GTEX.1LVAO.0011.R4a.SM.EXURO","GTEX.1MJK2.0011.R4a.SM.F3426","GTEX.1N2DW.0011.R4b.SM.EZ6MD","GTEX.1N2EE.0011.R4a.SM.EXOII","GTEX.1N2EF.0011.R4a.SM.F341F","GTEX.1NV8Z.0011.R4b.SM.G8LMZ","GTEX.1O9I2.0011.R4b.SM.F3K4K","GTEX.1OJC4.0011.R4a.SM.F3K54","GTEX.1P4AB.0011.R4b.SM.F2T9S","GTEX.1PIIG.0011.R4a.SM.F2TAQ","GTEX.1POEN.0011.R4b.SM.F3K4O","GTEX.1PPGY.0011.R4a.SM.F3K4F","GTEX.1PWST.0011.R4a.SM.F2T9X","GTEX.1QMI2.0011.R4b.SM.F3K4R","GTEX.1QP6S.0011.R4b.SM.F33ZY","GTEX.1R46S.0011.R4b.SM.F2TBF","GTEX.1RDX4.0011.R4b.SM.F3K43","GTEX.1RLM8.0011.R4a.SM.F2TBL","GTEX.1RQEC.0011.R4b.SM.F342C","GTEX.1RQED.0011.R4b.SM.F2I2X","GTEX.N7MT.0011.R4a.SM.2I3G9","GTEX.NL4W.0011.R4a.SM.2I5GZ","GTEX.NPJ7.0011.R4a.SM.2I3GJ","GTEX.NPJ8.0011.R4a.SM.2HML3","GTEX.OHPN.0011.R4A.SM.2I5FD","GTEX.PVOW.0011.R4A.SM.H6Q8O","GTEX.Q2AG.0011.R4A.SM.2HMKA","GTEX.QVJO.0011.R4A.SM.2S1QL","GTEX.QVUS.0011.R4A.SM.3GAE7","GTEX.RNOR.0011.R4A.SM.3GAD3","GTEX.S7SE.0011.R4A.SM.2XCDB","GTEX.TSE9.0011.R4A.SM.3DB7H","GTEX.WHSE.0011.R4A.SM.3P5ZN","GTEX.WVLH.0011.R4A.SM.3MJFS","GTEX.WZTO.0011.R4A.SM.3NMC7","GTEX.X4XX.0011.R4B.SM.46MWL","GTEX.X585.0011.R4B.SM.46MVH","GTEX.XLM4.0011.R4B.SM.4AT5C","GTEX.YFC4.0011.R4a.SM.4RGLQ","GTEX.ZAB4.0011.R4a.SM.4SOKB","GTEX.ZAK1.0011.R4a.SM.6AJBK","GTEX.ZVZQ.0011.R4b.SM.57WCZ","GTEX.ZYY3.0011.R4a.SM.GQ1CY","GTEX.ZZPT.0011.R4a.SM.GPRX4"
"382",4.10611,0,0,0,7.68221,3.68364,4.03448,0,13.2795,0,4.00563,12.6654,0.103182,0,0,0,0,6.4529,3.53577,0,6.43233,0.13747,0,0,2.99439,0,13.4898,0,2.93703,0,0,0,0.147068,0,10.0175,5.17907,18.2342,0,5.01975,0,0,9.41827,0,0,0,3.43761,0,0,2.28188,11.7811,2.88082,4.93164,4.12689,6.83359,5.70608,0,0,0,3.23931,0.102644,5.24619,0.070376,0,0.184789,0,6.25645,0,0,0,0,0.135122,0,0.11029,0,3.45602,0.12774,0,4.83792,4.20311,0,0,0,0,0,15.0012,6.81096,0.704766,0,9.75499,0,0,0,0,0,0,2.57658,2.6699,13.5976,2.62415,3.56393,4.57868,0,0,0.099464,7.68244,8.61096,0,0,1.76416,0,0,0,0,9.78575,2.55574,0,0,10.6807,3.04448,6.3324,0,0,0,2.77178,7.86619,8.59759,0,0,0,0,0,0,0.171105,0,6.93667,0,6.85616,0,0,0,0,0,12.7747,10.0416,0,0,9.09444,0,8.05396,7.80149,0,0,0.14284,0,3.60858,0.479153,0,0,0,0,2.0657,0,4.86829,9.30824,0,0.133773,0,4.97517,0,0,7.44509,3.57817,15.7018,4.62903,0,0,6.17261,0.146043,0,0
"383",998.351,891.853,1221.34,1933.21,776.998,1138.54,1376.86,1116.03,1587.18,1414.12,1485.95,796.164,1676.28,702.076,539.057,875.752,502.948,992.032,1459.43,1284.55,1181.3,1024.25,2132.55,583.044,1078.63,1223.53,1750,1549.95,612.842,477.872,574.439,1481.28,2515.45,742.143,1287.24,1222.84,1250.54,1401.87,1129.34,1400.36,541.632,2382.3,767.652,1377.84,653.223,1140.62,1318.4,561.812,577.179,1507.13,587.04,1349.88,1045.49,1301.13,1141.06,774.289,1062.7,1535.07,624.634,436.092,862.435,696.133,989.802,939.773,1495.89,610.352,818.538,1501.86,2623.77,501.27,3663.02,628.778,1035.09,1123.09,1299.24,1423.36,862.129,1314.08,1037.58,1134.32,1136.35,758.955,799.991,1545.38,1403.3,1267.86,102.792,715.489,1614.87,1643.96,1512.24,1834.9,1881.96,1681.89,1231.9,1264.99,648.737,1982.31,1117.09,1377.53,1730.85,2096.01,1470.37,465.823,946.235,1784.25,1364.94,734.011,508.681,1319.35,877.413,750.853,1244.76,2605.56,946.057,1376.87,566.767,1958.37,1226.6,1397.03,1293.33,2000.91,835.72,1178.31,2022.65,1554.57,1636.53,1787.38,1085.75,2124.94,1379.46,1423.51,2263.16,1879.86,1940.59,1185.96,1100.02,1893.8,1698.95,903.946,1575.07,415.464,2044.28,2390.01,764.458,2054.13,2312.03,2390.26,2853.29,2143.18,1314.95,558.285,1723.46,1767.9,1042.34,164.265,863.379,554.28,824.795,889.01,263.156,1792.58,1036.1,1175.59,1584.74,1890.83,988.634,801.3,1426.41,1266.46,1071.47,680.149,1919.14,2085.69,878.723,1079.03,1768.11,809.914,1687.74,918.61
"384",23.4322,64.4079,80.3728,134.666,48.7249,31.4113,34.7573,27.1004,51.1377,46.4138,29.3094,61.4481,25.3429,6.59094,8.96183,8.5751,9.23461,16.4243,49.0294,35.0964,29.8433,14.0707,68.1217,7.74695,42.1362,37.7371,53.1401,44.0481,24.1518,13.941,24.151,42.196,17.121,8.93153,62.4846,60.6664,23.9737,24.06,68.7047,73.3523,29.0436,17.441,12.2647,38.6573,13.615,10.5693,21.4259,4.68642,13.0357,29.0387,19.2467,49.6742,23.2665,21.9161,33.489,53.2472,31.0087,61.3753,13.0979,10.6616,55.1267,12.0644,31.258,15.9921,33.5622,34.0777,66.0343,100.553,56.0351,35.5027,39.5209,11.1337,27.3237,73.5442,28.3417,39.0733,31.7972,64.3837,38.7971,82.5599,56.9673,49.8907,103.126,74.5221,38.9734,72.2592,9.70329,28.7216,67.7383,55.0828,164.613,72.4191,58.7842,12.9879,14.9721,21.4253,23.6847,56.4669,16.7031,100.669,32.5198,45.1023,55.7743,24.6745,20.4635,65.6707,55.8229,13.5012,19.0605,47.1873,13.5176,120.999,39.2964,36.3278,45.6626,42.582,71.7731,82.8417,22.5785,52.0343,102.89,29.4266,7.0853,14.1042,45.8826,32.4869,108.739,54.3698,18.5116,10.4673,44.3601,8.81512,48.733,28.3256,43.7441,26.2438,57.9253,3.19074,20.1456,44.5113,108.802,8.79946,113.119,121.043,48.4968,28.5358,30.091,39.7862,62.5152,49.0596,21.6644,13.1394,34.1097,5.99061,64.7546,6.91495,35.5247,33.3571,40.3768,25.4648,13.5409,18.3978,143.984,91.3132,51.9936,35.016,45.8235,50.2737,33.4315,57.6329,64.5583,28.3588,55.9972,79.6945,48.2548,36.6051,34.0033,45.8886,17.1802,21.9476
"385",177.444,186.814,215.254,300.292,148.269,180.595,211.182,265.714,283.993,468.264,226.74,255.269,171.246,114.64,174.307,208.156,78.5501,205.516,343.76,181.016,252.723,124.185,267.091,90.5343,230.058,195.237,266.288,278.638,204.782,174.424,134.702,232.917,512.797,108.688,189.055,217.595,371.06,92.7111,174.12,138.024,80.9354,278.549,139.861,294.677,139.118,233.776,129.722,100.258,176.738,247.598,99.0349,244.527,160.828,217.385,225.456,145.366,222.126,186.174,147.011,100.785,180.785,106.018,216.574,261.295,339.359,142.531,143.694,275.093,254.488,143.333,410.004,237.596,436.382,375.401,236.77,215.766,169.425,209.711,296.109,326.922,224.359,308.449,383.02,143.044,450.84,204.346,36.3723,115.561,445.52,139.426,225.027,243.196,150.903,130.379,119.697,172.771,103.094,304.811,143.713,138.106,223.011,397.535,255.522,82.7777,120.292,224.931,202.491,128.395,110.529,178.095,114.932,130.682,238.017,252.134,137.983,240.692,107.74,242.152,191.108,187.916,333.698,233.428,133.359,142.017,159.747,152.84,242.292,216.992,93.0092,189.681,332.508,279.461,276.266,128.205,227.58,265.941,172.031,145.479,267.729,168.672,237.937,78.5962,297.549,485.056,212.201,284.74,442.979,354.609,184.619,352.48,281.548,68.4984,356.977,59.2589,191.663,42.6244,154.147,217.584,91.9711,129.518,86.3464,195.998,237.481,245.198,268.849,315.394,275.113,173.775,205.903,381.951,186.125,103.362,153.886,204.871,202.545,140.987,355.838,337.979,182.86,113.275
"386",36.4178,6.06701,6.10426,10.2271,9.84529,8.46329,10.3138,7.74146,8.5741,7.09411,6.46574,10.0391,35.5888,3.7879,1.83676,5.01984,8.55744,5.77634,9.58164,21.8886,3.15464,4.5287,10.5117,8.15016,8.47549,8.59244,9.68502,9.69943,9.84881,9.04006,7.98576,15.8905,6.15485,10.1724,15.3699,24.2284,6.73165,29.6694,8.34383,8.81705,5.56938,21.8245,5.63509,16.7085,7.6264,4.11294,9.34952,3.29053,7.75921,9.68103,3.39696,11.517,8.63364,6.01231,6.39108,21.512,7.64845,18.7586,7.09046,5.88484,10.3184,6.41788,10.9323,3.57936,11.9555,5.56235,9.79469,23.7217,36.1705,8.578,8.21492,2.65799,8.7012,5.56222,7.07329,13.5727,27.6779,13.1717,7.70979,9.03986,9.94595,6.00703,9.20999,7.03371,6.59759,9.53808,2.11971,9.20576,4.92033,12.9544,12.6756,12.2087,12.933,5.22862,6.92471,6.25806,3.91156,11.5114,9.95356,29.8106,7.58855,5.33532,7.1851,8.1635,8.21211,9.09985,10.4592,8.72463,13.683,8.0964,18.2687,20.5025,7.64705,23.819,8.75876,6.65421,10.9633,14.5128,6.37602,18.8864,9.4951,8.27056,6.96929,5.1892,18.4817,4.3959,17.8326,8.78814,12.6778,10.2856,6.69767,5.04278,69.044,6.02423,9.84385,5.3279,17.5637,6.98466,6.40764,5.95554,16.8229,4.12516,20.0342,10.7027,7.55673,10.6812,12.0606,13.0152,16.8868,15.698,7.99194,5.84411,7.69457,3.92373,6.66102,3.2518,10.297,12.8514,17.3268,19.203,18.4954,5.70713,7.7744,12.3543,9.86156,9.79728,8.38128,6.80936,16.2348,8.71221,13.2266,11.1112,33.1698,13.2035,12.3537,14.3707,9.73424,7.91871,11.7652,15.9771
"387",7.52366,18.3278,20.3667,14.2509,9.12008,12.4472,5.91172,12.3529,11.7842,9.99054,15.4221,15.4528,9.82472,9.34337,4.53874,9.58803,7.39354,9.69712,15.0236,19.01,16.2702,4.52395,19.3069,6.54122,12.2321,12.6727,26.8639,17.1902,7.27865,6.69339,5.36827,9.77234,9.12921,6.47436,12.0159,17.5069,7.01607,4.24201,12.7011,12.4414,7.43521,8.52971,5.16761,8.15841,9.80786,4.80597,7.42587,3.93473,10.9732,7.76614,8.20419,14.5119,10.3134,8.11821,12.441,25.4689,13.5023,18.2955,11.5359,10.0472,10.9561,4.50683,8.87622,12.4778,22.2342,10.3921,7.09745,13.9421,17.644,15.5771,29.9732,4.58978,4.97604,11.5316,24.4649,12.6561,8.89981,22.4337,11.3364,19.0113,10.014,9.52887,7.41906,12.3729,13.3386,14.9745,4.32928,11.2492,7.97297,13.8,22.02,13.7458,17.388,10.8395,8.98752,10.8432,8.21713,21.1632,8.07632,19.1007,8.06756,6.26444,13.6504,7.86083,5.66702,14.6095,10.4778,8.09253,9.77918,12.2093,10.6391,22.1162,6.57215,19.4904,17.7537,10.9304,19.455,24.3227,12.748,10.6239,15.5999,7.80234,3.78443,7.58954,16.894,10.2907,13.5512,5.55,4.20148,10.6293,11.2896,3.94544,14.6033,4.69638,13.6525,5.90195,7.91472,9.56539,26.1693,9.77137,28.8089,5.28782,20.8052,30.7312,5.93513,15.6253,46.0717,33.9145,8.93072,25.6037,23.2219,4.12471,12.6855,2.57741,21.0786,2.66726,22.1802,10.1774,11.7099,6.63399,5.96505,17.5023,17.6199,17.4844,22.8033,14.5929,21.1644,13.319,21.4827,15.7518,27.9448,20.3926,33.7786,30.1836,22.2751,18.7684,18.9572,14.4558,13.5135,10.1209
"388",21.4989,70.9547,76.1949,84.5766,37.3779,43.6077,19.3229,42.9968,34.3894,43.0923,31.9496,57.9969,15.7005,10.1309,5.81723,6.38085,5.48613,27.9439,49.4995,29.5164,16.8632,11.7952,85.2445,8.24935,34.4455,54.4034,96.3079,61.4899,30.1384,15.437,15.7744,38.7945,17.4761,12.4294,77.3165,65.7327,30.1177,22.6372,62.3793,69.5471,19.509,9.99421,10.9734,26.6401,18.9619,14.8219,20.9331,4.18122,11.5137,16.6674,12.4502,30.3014,13.8659,27.6864,53.6793,39.4853,32.4913,64.0828,13.9788,14.1363,75.3486,11.7894,25.6856,16.3112,43.4771,47.6445,73.9484,158.632,53.2378,28.287,38.0418,7.13731,42.1536,72.8398,30.2398,29.417,25.7532,36.3606,25.3435,67.2504,43.5841,33.7722,56.0268,80.9263,65.7438,85.6387,11.2249,15.5528,40.9042,54.9401,119.842,75.7553,64.2037,14.9163,33.5414,22.0716,34.6438,58.2284,11.5081,76.7268,26.4757,36.6941,51.0311,17.1592,18.8755,56.9881,39.0745,10.2644,13.7377,38.3729,9.98686,96.2728,29.7175,40.7766,43.1544,31.7973,114.872,106.134,15.3152,27.617,79.7722,15.7691,5.42624,14.3921,37.4695,43.6381,66.489,62.8148,11.8442,3.54861,26.7124,5.99287,35.5036,17.3483,50.3495,16.7801,56.786,31.5609,14.3882,23.1316,159.073,10.0552,89.5036,71.2064,48.8839,45.2812,36.4542,48.6394,58.0925,37.3256,13.7433,9.7361,30.6485,4.91299,80.4922,9.88869,23.3574,26.7439,36.4787,17.2374,6.95733,38.2903,126.007,56.1639,23.5424,51.2674,73.0732,72.947,54.0212,54.3513,126.219,20.5773,38.8479,77.5492,58.0426,56.7938,25.1731,37.3073,8.69504,9.05936
"389",33.0887,99.6394,78.2181,85.8759,47.6139,66.7434,30.7277,58.5992,53.4885,78.2838,25.9267,82.7571,29.1765,10.491,11.9652,14.1409,17.1929,50.9405,58.4198,44.0873,37.3899,21.3524,113.694,13.8722,45.7493,73.158,80.9396,85.6248,44.5093,24.2339,14.264,48.4509,32.5654,12.9168,79.4964,69.3155,44.4026,23.9351,76.7935,80.4304,19.6441,28.21,14.153,42.207,27.2267,16.5044,18.176,7.31918,18.1722,24.2099,14.2903,46.2858,19.1376,37.9191,86.3881,57.1185,50.0078,86.7471,15.6567,10.6104,62.3809,8.45958,33.0901,22.5495,60.191,46.1944,50.6784,91.3619,54.2952,32.7558,48.4666,17.0715,67.2396,103.66,45.2529,53.5238,39.9284,56.7592,39.3535,86.6762,65.1405,55.1905,68.7881,87.5295,144.496,99.1443,9.49812,21.3847,52.5426,81.6761,131.191,72.0604,54.4889,20.7711,38.1253,27.2145,22.3508,82.0937,14.2927,68.8098,39.5781,78.281,68.9427,21.0432,44.5392,71.9689,59.1954,17.1144,20.2685,54.5015,12.1555,114.221,34.4754,66.6508,54.1972,28.0539,89.644,92.2266,30.3406,51.8356,103.322,26.7137,9.02128,17.9972,45.152,38.5226,77.1147,100.048,18.9634,16.8707,46.9267,14.5238,56.2726,17.013,71.0766,32.513,77.2388,30.5025,24.1837,30.4312,115.821,9.04948,120.167,102.127,76.2146,83.4648,67.9573,62.9447,58.5308,54.7743,26.804,9.57195,52.1387,10.6001,87.6015,6.91917,34.5131,38.1624,40.0863,22.2532,13.4097,43.9063,131.445,82.163,48.0641,78.9739,123.493,76.1275,88.1334,94.121,146.103,26.8654,59.049,95.4334,88.1984,63.2449,47.9704,67.676,18.3265,25.1122
"390",0.801069,2.21067,3.45834,2.24743,0.76416,0.903874,0.673523,0.877683,0.820647,1.54875,0.910426,1.69102,0.94856,0.235383,0.245643,0.349007,0.323683,0.824348,1.77934,0.822501,0.752492,0.185265,2.43988,0.434715,0.631928,1.50545,1.85228,2.26671,0.973151,0.541304,0.430141,1.13511,0.627632,0.257454,1.18852,3.05986,0.998097,0.372743,2.32314,1.55271,0.382472,0.616041,0.525915,1.1045,0.579633,0.387106,0.311753,0.210704,0.688268,0.858879,0.386392,1.30415,0.775453,0.716437,1.09999,1.56584,1.05084,1.84832,0.504309,0.363943,1.77128,0.284531,0.744665,0.917577,1.50779,0.748574,1.75047,4.83986,1.29499,1.03501,1.1338,0.375158,0.921893,2.2904,0.958837,1.35058,0.755091,2.02405,1.66455,2.26872,1.30795,1.14749,2.62313,2.17578,1.86622,1.68853,0.278566,0.566656,1.45203,1.3223,2.03479,1.47298,1.08414,0.350637,0.942628,0.565446,0.675023,2.06037,0.384718,1.46827,0.824376,0.603057,1.2102,0.322346,0.516047,2.36099,0.576879,0.464473,1.12811,0.680378,0.208993,5.35318,1.06726,1.2939,0.932388,1.12473,1.33808,3.30478,0.547063,1.6928,4.07899,0.639939,0.231917,0.414029,0.986118,0.582226,2.59997,1.10637,0.300175,0.293667,0.698619,0.201589,1.31768,0.327762,1.39525,0.573438,1.83642,0.9832,1.19855,0.93878,5.15857,0.327427,1.68817,3.16633,1.97707,1.06648,2.06434,1.58129,0.769422,3.51684,0.645795,0.419448,0.87772,0.095332,1.76688,0.244716,1.66857,1.48387,0.848743,0.641,0.567231,1.02703,5.5415,3.50842,1.79168,1.6719,1.5019,1.69062,1.62875,2.25385,2.11543,1.17153,2.92519,1.60481,2.26084,1.20317,1.45501,1.67764,0.361454,0.549842
"391",94.1412,290.559,338.265,290.533,253.678,206.244,143.411,132.696,278.031,125.08,202.331,224.738,161.894,168.255,64.2191,134.483,214.377,159.097,210.974,244.967,442.595,140.71,390.308,301.293,188.14,191.174,571.301,168.507,113.733,102.318,85.3372,147.126,240.92,297.646,214.476,217.053,206.953,144.496,205.742,233.645,154.092,175.268,193.705,169.829,301.549,109.595,175.702,96.4584,181.35,165.882,129.112,208.799,150.032,135.372,141.264,489.837,228.276,178.067,122.244,162.689,131.422,201.111,120.858,286.665,236.503,140.696,94.1752,153.538,254.596,183.438,827.052,168.663,147.5,149.814,511.171,186.5,95.7479,340.687,144.374,203.353,122.388,99.2752,113.201,160.945,189.056,186.403,76.9828,163.289,264.609,181.054,276.122,342.368,466.074,363.673,241.17,237.379,155.824,239.931,198.745,290.953,141.451,221.732,261.373,109.348,107.091,230.368,136.075,244.357,189.69,105.868,262.365,178.99,78.0812,358.813,235.372,168.688,262.008,312.076,268.725,169.324,161.947,196.786,98.7271,205.916,375.267,353.578,187.561,163.309,142.039,384.208,162.232,158.653,324.426,88.3011,172.523,113.231,115.796,280.62,371.244,182.909,315.96,148.936,213.957,330.787,120.044,224.013,602.039,558.684,191.332,290.688,318.798,110.606,266.651,60.5885,179.938,61.1962,371.64,199.908,195.657,126.554,177.568,452.617,253.785,195.606,275.406,338.09,139.087,137.902,281.019,195.268,265.515,921.74,1154.35,463.492,201.951,334.308,412.628,113.006,263.981,453.902
"392",1.52332,13.0992,6.08272,6.97722,2.89699,9.94538,2.60608,8.8108,3.20482,2.61992,2.84454,7.4578,5.26341,1.32735,0.965447,1.8093,0.988509,7.62496,6.41852,5.91481,8.15837,2.35384,9.60452,3.12076,7.10737,9.08372,23.4354,9.79645,4.25152,1.80203,0.89389,4.3164,3.34008,2.83703,9.80858,12.2857,9.86304,2.69323,6.12186,10.283,1.25308,7.53775,1.18478,2.06862,3.38698,2.1826,1.7109,3.1126,3.1384,2.17413,2.20601,2.63882,3.34351,4.85926,8.78857,9.52727,4.15161,9.37583,2.01147,3.20994,5.6004,1.71547,2.99639,4.14184,6.43107,8.62458,3.75933,11.3287,7.09742,3.39626,9.27061,1.93528,7.09479,11.983,6.80562,5.27065,3.05485,6.84413,3.91931,8.47193,6.11874,5.04424,4.41842,14.525,10.0591,10.1041,2.55975,3.37194,6.4993,8.26079,11.115,7.32926,8.26773,2.01058,3.18983,4.62842,3.76583,7.82474,2.17344,15.2105,2.63749,5.4335,5.83916,2.49548,2.5899,8.23058,2.66551,2.57062,2.62213,4.54492,2.96119,10.5358,3.95495,9.64977,7.09527,3.3491,41.9859,7.32316,3.56578,8.31313,10.7267,2.53012,2.09697,1.51153,3.81473,4.85003,10.5871,5.2973,1.01769,2.02463,3.54597,1.31759,7.16163,1.36079,7.62191,2.35579,5.98305,5.10577,3.52465,3.34503,19.7913,0.898775,9.31382,14.3281,3.07389,8.67315,7.79,12.1536,4.61422,11.8558,2.35209,2.33152,4.68777,0.963465,15.1451,2.34545,4.80362,5.10908,7.65367,3.96546,3.32539,6.53602,8.35654,12.8452,8.25566,6.85567,15.2296,15.0223,8.7568,8.88649,44.6869,4.72742,16.5179,29.3159,10.09,10.0575,3.51926,5.2791,3.05334,2.95536
