"","GTEX.1117F.2426.SM.5EGGH","GTEX.113JC.2226.SM.5EGJG","GTEX.11DXX.1526.SM.5H115","GTEX.11EM3.1926.SM.5987U","GTEX.11EMC.1826.SM.5A5JT","GTEX.11GSP.2426.SM.5N9BD","GTEX.11I78.2126.SM.5A5K8","GTEX.11P81.1626.SM.5BC52","GTEX.11ZTS.2326.SM.5EQMY","GTEX.11ZTT.1726.SM.5EQL4","GTEX.12WSD.2826.SM.59HKT","GTEX.12WSG.2126.SM.5EGJ7","GTEX.12WSK.2026.SM.5CVNB","GTEX.12ZZX.2126.SM.5LZVL","GTEX.1313W.2826.SM.5P9G1","GTEX.131XG.2026.SM.5GCN5","GTEX.131YS.2326.SM.5IJFJ","GTEX.132AR.1526.SM.5KM1L","GTEX.1399S.2226.SM.5IFEW","GTEX.1399U.1326.SM.5IJET","GTEX.139D8.2526.SM.5N9G3","GTEX.13D11.1226.SM.5IFGA","GTEX.13FTX.1026.SM.5J2O5","GTEX.13N11.1126.SM.5KM41","GTEX.13OVI.1026.SM.5L3EM","GTEX.13OVJ.2326.SM.5IJGA","GTEX.13PL7.2026.SM.5IFGK","GTEX.13QBU.1626.SM.5LU4S","GTEX.13S7M.1726.SM.5RQK3","GTEX.13U4I.1926.SM.5LU39","GTEX.13VXT.1626.SM.5IJES","GTEX.145LS.2426.SM.5TDCZ","GTEX.145ME.1326.SM.5O98Q","GTEX.14AS3.1826.SM.5TDD8","GTEX.14BIM.2226.SM.5MR5Z","GTEX.14BIN.1526.SM.5P9FL","GTEX.14BMU.1826.SM.5RQII","GTEX.14JG6.0826.SM.6AJB9","GTEX.14PHW.2426.SM.69LPU","GTEX.14PJ6.1526.SM.6AJ9M","GTEX.14PJM.2826.SM.69LPV","GTEX.14PKU.1426.SM.HAV11","GTEX.14PKV.1426.SM.5YYB9","GTEX.14PN3.1726.SM.GRR3A","GTEX.15DCD.2226.SM.HL9TD","GTEX.15DZA.1326.SM.68722","GTEX.15ER7.2426.SM.793B9","GTEX.15ETS.1526.SM.6LPKM","GTEX.15FZZ.1026.SM.6AJBI","GTEX.15SHU.2826.SM.H7OGU","GTEX.16A39.0726.SM.7KUEB","GTEX.16MT8.2326.SM.HL9UH","GTEX.16NGA.0626.SM.72D72","GTEX.16NPV.2226.SM.H7OF9","GTEX.1A32A.2826.SM.72D5S","GTEX.1A8FM.2326.SM.7MKGC","GTEX.1AMEY.0626.SM.72D6B","GTEX.1B932.2726.SM.731ER","GTEX.1B97J.0226.SM.79392","GTEX.1C475.0626.SM.73KV9","GTEX.1CAMS.2026.SM.79395","GTEX.1CB4H.2726.SM.7EWFF","GTEX.1GF9U.1826.SM.7P8T7","GTEX.1GMR8.2426.SM.7MKH3","GTEX.1GN1U.2526.SM.7MKH4","GTEX.1GN1W.1326.SM.9JGHZ","GTEX.1GZ4H.0826.SM.9OSXK","GTEX.1GZHY.2526.SM.9OSW6","GTEX.1HBPH.2826.SM.9WYUU","GTEX.1HCU6.2426.SM.GA8Z1","GTEX.1HCUA.1226.SM.9WPP5","GTEX.1HSGN.2326.SM.A9G1D","GTEX.1I4MK.1426.SM.B2LWU","GTEX.1ICG6.1426.SM.A96T1","GTEX.1IDJI.1726.SM.C1YQE","GTEX.1IKOE.2426.SM.ARU7W","GTEX.1J1OQ.1726.SM.CL55N","GTEX.1J8QM.1526.SM.GA912","GTEX.1JN76.1626.SM.CNNQ3","GTEX.1K9T9.2526.SM.D3L9B","GTEX.1KANC.1126.SM.CY8I7","GTEX.1LGOU.1226.SM.D3L8L","GTEX.1LGRB.2226.SM.CNNQI","GTEX.1LH75.1626.SM.EWROL","GTEX.1LVAM.2026.SM.HAUZI","GTEX.1MA7W.1526.SM.DHXKS","GTEX.1MCC2.1226.SM.HL9S3","GTEX.1MCYP.1226.SM.DTX8H","GTEX.1NV5F.1726.SM.EXOIZ","GTEX.1PBJI.2326.SM.E6CP6","GTEX.1QP28.1526.SM.E76P6","GTEX.1R9JW.1326.SM.E6CQ7","GTEX.1R9PN.0526.SM.DTX86","GTEX.1RDX4.0726.SM.E8VO8","GTEX.1S5ZU.2726.SM.G8LM5","GTEX.1S82U.1226.SM.E9TKB","GTEX.N7MT.0726.SM.3TW8S","GTEX.OHPK.2026.SM.3MJH7","GTEX.OHPL.2026.SM.3TW8R","GTEX.OHPN.1926.SM.E9TI9","GTEX.P4PP.2026.SM.3P61N","GTEX.P4QT.2026.SM.3NMCJ","GTEX.P78B.2526.SM.3P5ZY","GTEX.POMQ.1226.SM.3P61F","GTEX.PWCY.1426.SM.48TCT","GTEX.PWN1.2026.SM.48TD9","GTEX.PX3G.2026.SM.48U1H","GTEX.Q734.1626.SM.48U1B","GTEX.QCQG.1326.SM.48U24","GTEX.QDT8.2426.SM.HL9U1","GTEX.R55G.1626.SM.48FF4","GTEX.RTLS.2426.SM.46MUO","GTEX.RU1J.1026.SM.46MUR","GTEX.RU72.2626.SM.CY8HD","GTEX.RWS6.1326.SM.47JXB","GTEX.S32W.1426.SM.4AD66","GTEX.S341.1026.SM.4AD71","GTEX.S4UY.1226.SM.4AD51","GTEX.S7SF.0826.SM.4AD4W","GTEX.T2IS.2226.SM.4DM65","GTEX.T5JW.1526.SM.4DM5E","GTEX.T6MO.1526.SM.4DM57","GTEX.TMMY.2226.SM.4DXTN","GTEX.TSE9.2626.SM.4DXV2","GTEX.U3ZN.0726.SM.4DXT5","GTEX.W5WG.1326.SM.4LMI9","GTEX.W5X1.2126.SM.GOQYC","GTEX.WEY5.0726.SM.4LMID","GTEX.WI4N.2426.SM.4M9QO","GTEX.WWYW.2826.SM.4MVOQ","GTEX.WXYG.1326.SM.4ONCN","GTEX.WYBS.2726.SM.GPI8I","GTEX.WYVS.1226.SM.4ONCL","GTEX.XUW1.0226.SM.4BOOS","GTEX.XUZC.0926.SM.4BOQF","GTEX.XV7Q.1526.SM.4BRWB","GTEX.XYKS.1626.SM.4BRUQ","GTEX.Y114.1826.SM.4TT87","GTEX.Y3IK.2126.SM.4YCDS","GTEX.YFC4.2826.SM.5P9FR","GTEX.YJ8O.1126.SM.5P9IS","GTEX.ZAJG.2826.SM.5HL8D","GTEX.ZAK1.2526.SM.5S2N7","GTEX.ZC5H.2126.SM.EY5XK","GTEX.ZLWG.1026.SM.4WWC4","GTEX.ZP4G.0726.SM.4WWF2","GTEX.ZPIC.1226.SM.DO91X","GTEX.ZTPG.2026.SM.5O999","GTEX.ZV6S.1526.SM.5NQ7O","GTEX.ZVT2.0426.SM.5E44S","GTEX.ZXES.0726.SM.5E451","GTEX.ZYVF.0526.SM.5E43E"
"393",250.845,252.385,140.647,191.195,191.084,223.492,152.953,204.351,217.099,142.168,226.852,252.521,199.549,243.521,180.215,169.271,220.925,199.698,152.638,184.086,216.743,128.599,231.1,212.411,137.199,223.412,158.518,185.196,216.623,234.068,255.006,270.289,173.311,242.27,168.552,228.655,205.938,208.755,157.854,143.246,239.761,124.456,176.961,145.005,187.658,198.817,248.781,188.763,211.43,140.793,297.299,171.115,204.64,141.532,233.927,261.209,182.226,117.936,126.988,151.029,164.633,189.075,182.783,248.904,260.713,156.789,270.245,271.977,187.741,232.267,180.355,177.727,127.457,176.296,215.788,191.296,150.22,180.537,161.113,183.403,185.123,218.449,150.398,181.277,152.623,260.365,269.358,197.382,190.401,229.013,168.438,169.508,184.937,211.963,112.751,164.076,149.627,190.979,124.103,200.544,185.92,197.901,265.124,221.347,255.982,171.47,293.39,218.321,157.373,204.718,170.784,194.547,202.237,259.334,165.602,179.671,180.519,244.1,254.231,257.245,187.693,203.002,230.994,228.789,251.709,163.308,197.141,192.332,218.951,184.794,178.662,132.928,216.279,174.173,221.399,175.578,177.166,177.699,155.186,227.972,238.035,187.901,205.677,237.208,190.452,181.008,180.316,202.461,171.389,159.489,184.244,227.454
"394",80.9198,40.9868,99.8226,103.118,49.1051,44.2892,93.9194,157.034,43.8538,71.9011,41.5788,61.7025,70.252,88.7954,32.1,160.941,23.1242,82.286,87.6929,45.3317,57.1646,87.1259,72.606,104.8,71.6434,69.2556,45.025,88.8241,42.8923,85.3286,57.8066,52.2784,152.277,176.68,66.1523,36.8569,101.652,137.632,24.889,124.141,36.4309,127.875,118.318,55.2021,43.7252,105.318,81.912,93.007,98.8952,29.0451,212.763,59.2415,132.979,40.7677,63.2229,23.8969,112.827,67.2509,105.122,171.483,135.184,46.9082,62.8901,61.883,53.1847,61.2551,40.0426,73.5902,68.4336,26.0314,66.5676,103.027,116.858,54.2023,107.422,71.0477,114.074,102.571,171.807,86.6928,99.0515,104.22,81.7707,149.482,93.5553,102.785,63.7337,118.054,69.7023,97.6148,82.577,77.2636,106.83,61.2888,44.3359,106.798,21.5771,142.734,73.7343,73.9995,26.5558,83.7203,72.7092,103.001,75.4268,147.913,163.456,45.2947,89.8166,44.763,153.651,28.2317,120.982,39.4322,77.3905,80.769,113.654,101.204,103.074,141.987,124.081,107.313,122.669,36.8866,97.2359,56.1453,30.0413,111.499,115.922,31.7554,84.3708,28.9633,58.9131,47.4675,132.735,82.0733,115.258,163.294,62.135,54.8859,78.8588,48.8333,17.6334,42.7706,81.9536,110.152,107.604,115.481,62.6132,83.2302,71.9834,56.7062
"395",5.79625,6.97745,2.24481,1.48032,4.74394,6.20956,3.85038,2.00154,5.74359,2.17803,5.96295,0.776668,1.90674,16.4358,7.21394,2.77247,5.81661,13.6387,1.66706,1.70718,24.0743,3.69739,3.83751,2.85219,1.08905,2.73451,4.35768,2.6591,7.90714,5.44927,9.9366,7.07722,3.44735,8.9043,6.99113,7.324,6.94614,1.98483,7.90606,1.88593,4.12741,2.10106,2.41051,2.75366,11.798,6.7772,10.2023,2.02024,1.40285,5.19321,7.87459,2.33805,4.18876,7.72381,1.502,4.93164,1.78367,4.78055,0.555871,1.61141,0.786515,6.99256,2.1653,9.85558,4.6828,4.13225,5.97545,5.78018,6.52763,4.52084,1.21952,2.36374,8.26421,2.97688,2.53999,2.62242,1.85936,3.62383,1.43495,5.07944,2.69949,3.97884,1.70268,2.72069,8.82631,4.46903,9.01457,3.69826,6.89737,6.41593,6.71398,2.67304,4.38362,10.6439,10.568,1.19794,8.19704,11.902,2.35193,11.1451,3.00754,1.97384,7.09945,3.55218,10.9428,2.14985,3.7083,8.7155,5.6036,3.47689,2.92689,6.49022,3.35885,3.09523,5.98034,5.78919,1.8738,2.1056,2.93676,6.89875,2.10912,2.07171,1.54677,4.29692,2.78725,4.49473,2.48182,1.85724,1.94085,24.2363,1.69269,6.11932,5.7945,1.99763,7.47875,20.3364,6.19936,3.07953,2.12773,7.26949,6.137,11.9928,4.22722,10.0653,1.84416,1.20636,2.00921,1.92644,1.35884,1.64774,1.78682,6.86995
"396",7.27758,8.37977,5.71251,3.11972,7.7454,6.57832,5.57489,4.88245,9.13111,4.03308,8.86283,6.95817,2.18059,8.51106,7.03703,4.95033,5.95126,4.66423,5.05916,4.16167,6.50576,5.91324,3.87052,4.10336,4.70034,5.95493,4.78501,5.6705,9.21071,8.50267,7.34981,8.23226,4.27202,8.21879,6.77235,5.96559,4.68468,4.7252,7.32634,4.33586,2.91501,3.24825,2.90805,5.21983,4.52469,5.19295,7.42941,3.785,4.21104,4.19321,4.36165,8.57434,6.1483,4.77004,8.27684,8.55646,3.38728,4.02167,4.40644,1.91259,5.26973,6.02768,6.58934,7.96159,9.39814,5.29791,6.55699,5.59382,7.12068,10.0342,5.87237,4.66116,5.99834,4.26439,8.16254,7.3448,4.67316,4.88916,2.79987,8.92004,6.27603,4.64763,4.61557,3.18983,4.33067,4.53867,7.65767,3.33699,4.83813,5.45323,5.55405,6.23104,5.76291,14.6319,4.86966,3.96967,6.35836,4.46595,4.08681,9.0593,6.7603,3.34455,5.82971,5.86659,7.24315,3.73008,5.50375,6.00904,3.67888,8.97877,3.74916,5.44783,4.05491,7.11454,5.72551,5.06131,4.62776,4.98068,5.28476,5.05413,3.6412,4.47697,3.62592,7.11962,5.24318,5.76047,5.3807,4.04135,4.18016,4.7055,3.21218,4.64238,6.17124,6.72108,2.90983,5.58228,3.84118,3.45574,4.79435,5.44247,5.42177,2.86561,5.48757,10.057,5.7178,4.50875,5.27739,4.22781,1.64468,4.59682,4.74192,5.9475
"397",1.4699,0.585871,0.581784,3.55423,0.9806,0.944828,0.23795,0.51539,1.08747,1.19856,1.19645,0.295439,0.790559,1.5384,0.673823,0.220038,0.836982,0.269769,0.647942,1.07863,0.544511,1.29407,1.26146,1.13883,0.970703,0.444711,1.22279,1.29764,1.54347,0.541491,1.42398,1.90712,0.806982,0.450837,0.650069,1.57749,2.35207,1.33856,0.399173,0.23805,2.50602,0.644067,1.49566,0.808327,3.14197,0.38354,1.27303,1.09361,0.488149,0.751546,0.781502,0.355751,1.80903,0.848901,0.468799,1.22104,2.27557,0.75632,0.465189,2.26916,1.22961,1.22765,0.637883,1.35952,1.14551,0.940588,1.48132,1.79557,0.815703,2.27911,0.715785,1.35933,0.45787,0.930793,0.650099,0.653482,0.471524,0.827772,1.0392,0.696161,1.41339,1.67929,0.7788,0.946169,0.485228,1.85551,0.676681,1.68731,0.851216,1.92924,0.868651,1.24692,0.875767,0.732447,3.42619,0.745458,1.19153,0.565376,0.768844,1.57442,0.294284,0.887434,1.14841,0.985318,2.19026,2.04824,1.65267,0.927164,1.14315,0.783376,1.06693,2.0746,0.971437,0.783191,1.02477,0.573344,1.09136,1.10328,1.5496,2.08386,2.45859,0.944665,0.761433,1.17208,1.08333,0.583998,0.483011,0.821965,1.02892,0.817964,0.959934,0.96867,0.803021,0.350715,1.18581,0.454563,0.680247,1.15169,0.906969,1.44978,2.28217,0.738459,1.36062,0.929539,0.678379,0.495691,1.69991,0.721528,2.54815,0.830127,1.27349,0.672423
"398",25.2982,32.1691,32.984,35.8611,13.3061,22.2173,55.5294,26.5312,12.2455,24.6782,5.68148,7.17237,13.0682,30.4198,10.794,49.0918,4.29004,7.34734,46.0985,11.4806,41.3096,24.636,35.8912,44.5416,6.82433,12.6635,14.5124,16.3957,31.9689,27.4595,14.6719,12.4384,106.724,88.535,12.9418,12.3026,80.5977,66.2224,4.84024,36.5209,4.13151,150.233,68.6027,10.4376,15.0453,77.56,97.5306,74.9751,67.9409,4.61299,44.4643,29.3205,54.3688,15.9704,4.10982,5.89522,100.638,25.8954,213.715,153.815,113.586,9.41538,30.3199,8.4255,51.1541,32.5464,20.3263,26.6999,140.665,7.23033,19.7405,81.0129,109.01,10.3617,26.0407,32.7438,14.1776,42.1395,143.048,24.983,62.2717,25.4545,13.4406,22.1143,68.8132,55.931,16.1398,172.387,23.9216,148.54,29.5886,16.397,104.945,21.3167,20.6412,70.4175,14.7464,127.078,14.4182,12.6554,1.97773,28.8439,43.094,86.6916,55.5506,188.795,38.3637,18.0958,46.2351,17.688,129.478,3.90985,53.0088,12.1384,47.0409,26.7434,122.825,37.5111,36.9273,251.827,62.4092,36.4517,65.0558,15.815,29.3692,21.4401,5.81582,96.4016,33.6719,13.1985,89.7021,8.31152,24.5555,24.5635,41.3203,41.8686,28.7977,198.793,20.0577,57.3933,88.566,16.7774,10.7341,30.814,21.2767,103.928,97.0993,28.1034,6.69731,31.149,17.2788,22.6925
"399",8.19857,14.5018,7.16935,9.04994,12.5998,15.5787,3.30182,13.4534,13.0174,7.84384,10.3005,9.88982,7.48628,9.32176,9.76806,5.15508,7.91013,2.43207,12.422,9.76854,10.921,5.75387,7.33934,4.8368,11.2616,8.54291,9.55365,7.12139,12.5805,7.54302,6.1237,7.65718,9.77198,4.03793,13.5657,8.28163,5.47146,8.9419,14.8743,7.59287,10.217,6.2464,6.68745,9.10059,3.56149,3.09912,6.8764,6.4929,5.84459,10.4839,6.47769,9.25366,7.73806,14.3355,15.7121,5.24913,7.5597,4.78407,5.74094,10.0666,7.47897,18.4374,8.69855,7.3581,7.94434,7.17341,5.29119,7.40561,14.0743,4.80203,11.6939,8.89919,2.52864,13.0164,6.28822,8.57447,11.8609,3.67238,5.94902,6.98522,9.85392,9.74519,8.11212,8.66703,3.27612,4.44967,3.73461,2.95888,8.85163,5.23384,5.13899,7.06858,7.88111,10.5383,11.4552,6.4281,18.0397,7.98444,7.74438,5.00269,2.01968,7.51011,5.86921,5.98518,3.99357,6.11333,5.26515,5.44341,3.37612,7.96784,5.98517,12.048,6.77178,5.67794,2.9678,6.04514,7.95903,7.22145,8.2562,7.36188,7.8423,11.22,7.36534,7.16402,5.54031,8.13788,5.67598,9.29257,9.70615,9.52932,7.18668,13.8602,7.54294,5.68519,3.29606,3.75202,4.27026,10.2055,6.97606,11.276,8.61088,15.4007,9.64008,9.01349,8.72692,6.95211,6.20848,11.7311,9.71233,7.58858,7.69239,11.3749
"400",62.7132,59.7932,64.905,39.922,42.0583,31.2539,51.0598,52.8141,62.3678,80.161,56.8867,43.3176,72.8951,47.1664,58.416,54.785,46.2395,18.1678,31.9098,31.6863,58.9501,29.8914,48.5659,66.7305,44.7887,38.2817,39.5501,37.095,30.6175,25.7279,54.3798,86.5126,72.6963,44.952,38.8848,63.8888,52.5069,50.3573,20.2611,61.8451,53.6776,51.5653,88.1316,43.5145,84.8633,143.571,71.5384,31.314,66.9338,23.4165,28.5971,53.3095,37.7909,31.2307,33.9907,88.1609,80.8464,30.5402,52.0913,66.1141,44.7839,24.6919,31.9868,34.1303,58.3258,43.9214,41.1979,71.0723,87.1497,34.4351,43.9844,65.5454,67.2791,51.079,51.7808,58.242,33.5455,61.4107,49.5764,39.385,57.3577,47.171,60.7779,65.6973,107.78,94.1987,100.272,51.169,61.5685,58.7784,72.3706,30.107,121.169,8.80597,34.6485,77.3684,27.2309,34.2112,24.8861,43.6379,111.854,63.6394,74.5981,39.6486,13.4486,37.6503,85.7135,40.0907,78.7675,33.2774,65.3739,41.1497,40.9675,58.394,70.8875,18.2332,46.665,52.5055,71.4796,157.796,37.8635,49.587,42.6154,36.484,91.8664,50.063,41.8849,82.9192,69.7683,20.0381,86.9356,26.3341,47.9296,53.892,67.9845,41.8966,28.796,34.0107,66.2177,81.4537,150.564,21.5454,36.2348,41.2138,46.8071,96.9818,62.829,27.5063,54.6097,36.1937,64.09,40.4599
"401",21.4222,69.1174,26.0148,77.8271,41.5903,87.9514,15.5668,78.8541,34.8555,27.2927,44.1784,45.6343,42.9827,64.3605,48.2909,15.6525,51.5701,8.10423,50.5382,72.1764,24.3365,19.841,71.6056,60.2397,51.2772,18.359,39.9598,29.8937,27.7434,35.0164,29.7339,20.1953,24.3482,9.73467,79.102,34.1551,30.8673,84.7426,36.0168,20.8222,161.548,41.6416,36.4024,46.0881,26.3202,8.90871,35.8989,32.5122,24.8279,74.3343,51.808,12.2671,42.5474,59.1887,46.4414,27.8199,41.585,21.9278,27.1047,73.0046,48.6975,53.7063,52.8574,37.3154,32.674,42.7042,26.5419,17.7416,39.8327,14.9117,52.1105,42.5936,11.6784,85.3685,46.747,41.4366,34.1964,9.71835,41.9723,26.733,85.0364,60.2746,44.7662,25.048,14.2849,35.7087,20.2459,22.1969,10.445,14.7103,26.4463,41.4487,41.6765,40.8312,38.5309,39.8724,47.1378,11.1931,15.03,17.9705,7.85102,39.607,42.8863,70.1956,24.4265,25.6265,53.9273,43.8435,5.37257,47.4006,23.3918,42.9222,48.2649,28.3432,9.04096,13.4547,55.5741,76.0148,88.1835,31.7855,39.1833,119.758,64.2428,17.8503,39.9044,40.6565,60.0302,60.766,21.689,40.6538,41.1074,57.6987,56.5559,26.5048,20.322,6.97507,13.8523,26.4536,31.1573,20.2709,35.9304,22.8788,30.4961,58.2131,45.6144,39.7306,37.3363,57.2367,91.7674,26.014,63.1068,38.3917
"402",1.04826,2.82424,0.927044,1.1715,0.771123,0.529921,0.249902,0.65534,1.19722,0.455349,0.469398,0.329208,0.663009,0.991459,1.32696,0.279788,1.44217,0.408549,0.985534,0.312498,0.503602,0.766569,0.51394,0.333306,1.14445,0.177157,0.392469,0.571923,0.328242,0.838967,1.10669,0.567876,0.631984,0.14461,1.6733,0.839599,0.651484,1.26477,0.657747,0.920715,2.88229,0.469605,0.495609,0.766244,1.11224,0.263906,0.52389,0.312558,0.226281,2.86061,1.3279,0.321095,0.761441,0.781745,0.420192,0.027514,0.828631,0.2909,0.139957,0.882819,0.440064,2.1556,0.455171,0.703877,0.969429,0.359793,0.394554,0.27264,2.88602,0.162536,0.284306,0.499627,0.243198,0.892283,0.282518,0.30371,1.13753,0.060734,0.894866,0.553121,1.10427,1.08607,0.300844,0.300368,0.358251,0.749648,0.454472,0.438621,1.76961,1.00372,0.33146,1.62926,0.969091,1.58468,1.24971,0.685156,0.331118,0.782285,0.308421,0.025983,0.058335,0.747944,0.546605,1.85014,0.45448,0.589405,0.877816,0.495907,0.029439,0.364754,0.499838,0.676182,1.15755,0.311994,0.284857,0.612525,2.71256,0.442932,0.893407,0.880855,0.940871,1.19939,0.36484,0.329386,0.671859,0.492203,0.453899,0.660293,0.223574,0.478347,0.823057,2.47588,0.68294,0.24132,0.494713,0.523488,0.045985,1.03929,0.14747,0.786888,1.14735,0.256086,0.637131,0.198018,0.424664,0.871239,0.463053,0.96681,0.589495,0.484347,2.25835,1.13516
"403",155.934,78.4857,10.0731,32.2654,20.5698,52.1229,12.4432,15.8882,55.1425,18.4251,53.4584,6.06031,28.3764,56.0051,80.8022,32.099,9.74764,2.282,14.843,3.53338,82.7017,1.25867,6.97832,37.4237,5.59935,12.9524,43.9396,18.3906,15.3532,12.5564,37.1393,28.7747,81.4997,13.9225,20.825,35.6003,9.44423,25.6838,10.7013,23.7983,62.6989,8.91648,67.273,15.0784,44.5317,12.8391,65.2355,21.7675,21.2155,19.3502,24.9985,21.1161,23.8978,9.52974,30.4554,21.3071,14.4746,7.84252,23.0641,25.4797,8.41291,34.2362,25.1736,30.5117,51.8241,9.00566,50.3195,27.1262,42.6909,60.2793,6.91715,9.3011,2.7463,28.4248,9.92546,18.693,23.1313,5.36753,9.79426,34.5673,41.4898,13.4353,7.921,23.3695,1.26109,7.88134,21.3374,2.85891,10.5468,28.3364,5.64978,77.3977,11.2352,27.0257,3.38442,18.9893,59.6577,61.5237,3.91932,21.145,5.16729,46.6433,28.6431,29.1549,23.7793,12.6264,21.0227,7.22984,18.4778,9.94766,8.88712,16.2503,39.3643,41.2475,23.4771,35.7562,4.04119,4.14934,59.5753,8.91597,54.7153,17.7189,22.7641,28.4625,12.4084,13.2238,1.55998,5.59637,7.83944,30.5271,2.64963,20.6162,24.9266,3.71444,50.9714,12.1991,9.2887,36.5286,24.7635,96.4597,45.5482,53.7317,10.736,88.1378,8.52272,9.93729,4.88536,69.2106,10.7677,20.907,3.79921,16.4346
"404",1.23415,1.38103,0.502012,1.52042,0.775285,3.30724,0.722468,2.99761,2.62232,0.250312,1.29902,0.670796,0.374198,0.999097,1.7638,1.51094,3.79919,1.28941,0.849794,0.45053,0.415325,0.426301,0.981758,1.43633,0.397942,0.076912,0.110578,0.280133,0.726987,1.59613,0.750553,4.51181,0.581527,1.21784,0.980148,5.19902,0.810595,1.09437,0.149579,0.658727,1.39249,0.574281,1.6555,0.255072,1.53544,8.26211,8.32636,1.09053,8.08226,0.645413,1.01309,0.050483,0.787093,0.503371,1.1351,4.19226,1.03986,1.44336,3.20165,2.24257,0.884,0.137258,0.969736,0.116113,3.48961,0.962486,3.72442,2.70384,1.0374,2.36098,0.351416,0.898273,0.945229,2.38629,0.208968,0.627883,1.50553,0.699078,1.41121,1.49831,2.1479,2.36257,0.22615,0.622059,1.09005,8.16502,3.89631,1.67362,0.233425,2.10534,0.537416,1.25366,3.08535,0.675605,0.659342,5.2756,0.583175,3.86629,0.376409,1.29598,3.48594,0.641828,1.38356,6.22478,4.70943,1.42973,2.85121,0.57014,1.031,0.36129,1.90545,0.199334,1.87881,1.93882,0.932463,0.616991,1.72193,0.363451,4.50243,2.64688,0.338476,1.40954,0.378184,0.583804,4.71525,0.526433,0.971019,2.03329,0.677909,5.33729,2.10591,0.635374,0.33451,0.242623,9.26434,5.22011,1.00393,1.71538,1.08414,4.10491,1.84856,1.11461,0.233493,3.61874,0.893904,0.662972,1.49129,0.457554,0.964716,5.29612,0.293664,1.27626
"405",179.206,208.557,41.5903,219.496,103.144,182.226,41.3022,112.666,275.726,89.4342,176.066,62.3169,113.589,186.807,191.496,71.9611,125.896,23.9786,153.821,114.337,120.486,61.182,126.013,86.4035,125.777,39.6082,71.803,79.1151,117.011,75.7216,67.6573,106.686,77.9414,39.1562,208.901,151.255,108.45,135.354,121.287,65.7148,128.784,134.526,174.552,70.9548,107.093,34.9352,316.649,80.834,114.072,127.34,75.2889,45.1914,119.727,148.38,165.268,52.2549,306.114,69.2573,158.666,1034.25,140.956,242.777,88.4806,97.6344,138.553,122.309,70.4097,111.022,324.77,40.4451,124.196,252.996,32.123,116.502,112.338,144.062,127.241,40.3394,207.831,107.843,267.384,168.748,99.4601,131.566,82.3394,147.751,96.3481,118.669,42.2309,91.9485,118.837,259.107,119.931,86.7863,42.9091,235.784,122.47,71.0105,37.2985,45.7673,20.902,174.428,102.673,238.146,116.978,128.551,153.263,50.843,26.1161,81.4199,125.423,144.242,73.0415,79.2281,32.5339,38.4479,254.806,144.222,269.578,247.757,95.7202,208.043,97.7435,55.1992,134.755,106.989,80.6802,190.068,50.1227,115.467,299.3,105.117,100.146,57.31,137.009,26.6485,14.0359,67.0599,67.1438,95.8805,284.249,72.5156,155.663,104.271,65.6192,106.154,109.72,67.5006,283.93,152.512,197.833,345.523
"406",0.89903,0.569353,0.910248,0.839615,1.58166,0.809035,0.252264,1.18385,1.72932,0.773182,1.88281,0.885422,0.430085,1.94714,1.37562,0.427669,1.57618,0.799491,0.627886,0.339817,0.865897,0.514467,0.605984,0.757663,1.28637,0.604061,1.33447,1.20739,0.887785,0.599023,2.04879,2.04992,0.621592,0.998587,0.8946,1.32475,0.801499,0.943364,0.892655,0.681397,0.480139,0.187773,0.579745,0.529956,0.976129,0.736982,1.12722,0.75204,0.504574,1.60724,0.503824,0.565725,1.30269,0.482124,0.559124,1.89858,0.33199,1.26493,0.455235,0.635782,0.862663,0.70991,0.187848,1.52138,0.838909,0.771247,1.10183,1.04926,1.00235,2.30005,0.495695,0.645269,0.485412,0.609484,0.67354,0.627842,1.05265,1.00008,0.711524,0.75481,1.12381,0.674359,0.366954,0.496206,0.659613,0.568482,0.913036,0.661613,1.39021,0.691365,0.353761,1.50699,0.851076,1.16476,0.235184,0.449654,1.00541,0.57355,0.413816,1.14092,0.849752,0.577319,1.95668,0.724314,1.27083,0.748271,0.616474,0.642689,1.03013,1.23092,0.415143,0.664402,0.498325,1.85902,0.61661,1.04471,0.844923,0.501278,1.20747,0.597573,1.10873,1.01622,0.442427,0.559162,0.538358,1.18197,0.797641,0.574338,0.496711,0.433584,1.09332,0.804435,0.391335,0.371812,0.339427,1.42765,1.00963,0.870692,1.17738,1.47376,1.20464,0.960807,0.503185,1.95642,0.924667,0.722574,0.837419,0.73505,0.650158,0.421696,0.881915,0.760853
