"","GTEX.N7MS.2126.SM.GRR2X","GTEX.N7MT.1826.SM.GQ1C9","GTEX.NPJ8.1126.SM.GNTAI","GTEX.O5YT.1926.SM.H6Q82","GTEX.OHPK.1926.SM.H7OF2","GTEX.OHPL.1926.SM.HAV18","GTEX.OHPM.1926.SM.H7OG1","GTEX.OIZF.1926.SM.7PBZS","GTEX.OIZH.1926.SM.GPRXO","GTEX.OIZI.1926.SM.H7OGY","GTEX.OOBJ.1926.SM.GRR1P","GTEX.OOBK.1926.SM.HAUZL","GTEX.OXRK.1926.SM.GRR1N","GTEX.P44H.2226.SM.E9U4P","GTEX.P4PP.1926.SM.HAUZM","GTEX.P4PQ.1926.SM.GRR14","GTEX.P4QS.1926.SM.GQ1BY","GTEX.P4QT.1926.SM.HAUYQ","GTEX.P78B.2126.SM.GQ1C3","GTEX.PLZ5.1326.SM.GQ1C2","GTEX.PLZ6.1026.SM.GQ1C8","GTEX.POMQ.0926.SM.H6Q6H","GTEX.PW2O.1026.SM.GPRWA","GTEX.PWCY.1126.SM.H7OGX","GTEX.PWN1.1926.SM.HAUZN","GTEX.PX3G.1926.SM.GQ1ED","GTEX.Q2AH.1326.SM.GPRWF","GTEX.Q2AI.1026.SM.GRR3I","GTEX.Q734.1226.SM.GRR21","GTEX.QCQG.0826.SM.GPI8H","GTEX.QDT8.2826.SM.GOQYY","GTEX.QDVJ.1526.SM.GPI84","GTEX.QDVN.1426.SM.GPRWL","GTEX.QEG4.2126.SM.GQ1CE","GTEX.QEG5.2326.SM.GRR2Z","GTEX.QEL4.1826.SM.EZ6KU","GTEX.QLQ7.1226.SM.GOQYE","GTEX.QLQW.0826.SM.H7OG2","GTEX.QMRM.1326.SM.HAUYS","GTEX.QV31.0926.SM.GQ1C6","GTEX.QV44.1426.SM.GPI8D","GTEX.QXCU.2226.SM.GPI87","GTEX.R45C.2426.SM.HL11G","GTEX.R53T.1426.SM.H7OG3","GTEX.R55C.1226.SM.GOQY7","GTEX.R55G.1326.SM.HAUYU","GTEX.REY6.2026.SM.GPRYL","GTEX.RM2N.1026.SM.GOQY8","GTEX.RN64.2426.SM.EZ6L2","GTEX.RNOR.2126.SM.EXURR","GTEX.RUSQ.1326.SM.GQ1EA","GTEX.RWS6.1426.SM.GPRWQ","GTEX.RWSA.2126.SM.H7OG7","GTEX.S32W.1126.SM.4AD5V","GTEX.S33H.1926.SM.EYYVH","GTEX.S3XE.1226.SM.4AD4L","GTEX.S4P3.0826.SM.H7OF3","GTEX.S4Q7.0926.SM.4AD5D","GTEX.S4UY.0926.SM.4AD6O","GTEX.S7SF.1126.SM.GQ1CH","GTEX.S95S.0626.SM.EZ6L8","GTEX.SE5C.1026.SM.4BRUG","GTEX.SNMC.0826.SM.4DM66","GTEX.SNOS.0526.SM.4DM54","GTEX.SUCS.1226.SM.GPI9A","GTEX.T2IS.2526.SM.GRR23","GTEX.T5JC.1126.SM.GPIA1","GTEX.T5JW.1026.SM.EZ6LR","GTEX.T6MN.2226.SM.EVYAM","GTEX.T6MO.0926.SM.GPRWN","GTEX.T8EM.1726.SM.GPRWO","GTEX.TKQ2.0526.SM.GRR15","GTEX.TMMY.1526.SM.4DXST","GTEX.U3ZH.0826.SM.H6Q7I","GTEX.U3ZM.0826.SM.4DXU6","GTEX.U3ZN.1226.SM.4DXUD","GTEX.U4B1.1226.SM.4DXT7"
"29",3.57296,2.43512,2.14437,4.67256,1.07914,4.91709,2.47304,0.907463,3.4029,1.70508,0.616102,2.51427,0.815321,0.893456,2.27223,1.80072,0.565627,7.52223,1.8703,1.33886,0.561637,7.81604,2.20761,2.11317,6.74766,4.09342,1.06911,3.38909,2.01154,1.2985,1.20759,0.745698,2.31567,3.50082,1.70664,1.47113,2.92805,3.53993,1.21278,0.523508,4.56303,5.62265,2.25684,4.14809,2.22823,1.2852,0.853265,2.27365,2.12159,3.51727,4.71609,0.813817,5.15199,1.19648,4.68143,5.57196,0.747169,2.77765,3.92492,3.83768,1.60104,1.41163,2.35158,2.509,1.53864,0.853178,1.44483,4.56607,1.92168,2.00537,2.42141,0.489564,1.06289,2.58627,0.518755,3.63822,2.39245
"30",56.029,71.9383,79.6921,45.2636,57.5361,15.5048,38.0021,60.5821,54.9164,39.9128,99.5102,22.5899,76.0815,52.4542,19.6579,54.0243,98.1787,50.9547,70.0306,104.125,63.6008,30.2042,59.5146,24.6618,17.8695,44.686,74.227,29.9205,87.9631,43.8606,54.6009,82.2991,53.4576,52.6999,72.6734,75.472,36.668,43.0497,53.2502,60.3952,67.9132,68.807,40.0019,29.877,71.5621,47.8543,73.5645,62.7318,54.9734,51.9322,31.432,98.1393,56.7038,50.7717,47.2062,35.3184,84.7371,65.5978,30.4217,39.8162,57.6657,111.803,24.56,25.3506,93.5641,68.8813,75.2433,33.3116,51.4592,19.5929,41.986,79.2563,98.9604,33.9154,62.1154,28.9201,78.0811
"31",0.330695,0.270269,0.184525,0.274276,0.391381,0.351245,0.209267,0.180629,0.230317,0.27819,0.212372,0.358763,0.169151,0.26498,0.23456,0.346901,0.267004,0.240745,0.180903,0.185178,0.205639,0.330035,0.171533,0.222661,0.35692,0.36575,0.231308,0.23596,0.138723,0.257397,0.226643,0.171635,0.309652,0.309348,0.222061,0.144325,0.466411,0.380972,0.197646,0.265925,0.124222,0.519545,0.1707,0.274292,0.200993,0.404943,0.341088,0.270626,0.176431,0.627642,0.095958,0.234766,1.06576,0.232254,0.382635,0.256717,0.224911,0.36007,0.229854,0.277148,0.324149,0.226997,0.431692,0.485856,0.18547,0.161517,0.148352,0.315464,0.252079,0.338761,0.286059,0.275117,0.34618,0.385799,0.308099,0.261476,0.163692
"32",1.43449,3.36177,1.82177,2.04438,1.09786,0.673075,1.63489,1.16841,2.23555,1.33874,1.48819,1.18636,2.29623,0.969417,0.878983,1.7289,2.00223,1.68888,2.12481,2.79946,0.681308,1.68928,1.41582,0.68391,1.12413,0.977971,0.70112,1.74431,2.73162,2.01116,1.34832,1.22322,4.2955,2.52543,1.09671,1.26162,1.2894,1.54152,1.18569,1.67507,2.42393,0.957844,1.27172,2.72807,1.89778,0.971715,1.21507,1.87718,2.85236,2.57913,0.863491,2.17085,4.03999,2.42088,4.11832,0.986475,1.74055,1.93495,1.0112,2.42853,2.31064,1.73812,2.53056,0.539757,1.18112,1.0441,2.77891,2.2283,2.55707,0.647196,2.96924,1.30716,2.02929,2.0777,1.52089,0.999993,1.28988
"33",7.56395,4.98763,22.598,3.70829,4.52808,8.45304,7.76496,5.48946,5.63334,3.56294,1.26337,10.0775,17.0837,4.85818,15.818,3.17089,1.77746,4.73435,4.05652,2.32459,0.676695,17.7478,9.03679,10.3462,6.53408,4.56528,2.83652,6.00448,13.5807,3.54194,26.1207,2.22803,15.7034,4.90422,3.81601,3.01102,6.86603,6.90008,5.83008,0.639265,12.1432,1.81368,7.57132,19.5091,3.25778,4.42099,0.210678,6.05216,2.95618,8.12337,4.15219,0.485022,6.47785,5.55639,6.18075,5.50799,0.982566,16.4076,10.6685,5.44422,3.55415,1.15395,17.5507,10.0625,6.26837,0.921621,0.846503,7.67389,4.90354,7.46801,12.7544,1.12635,1.67902,16.8213,1.14271,9.46483,0.839369
"34",0.089616,0.216942,0.062685,0,0.128371,0,0.113098,0.0415,0,0.047937,0.143266,0,0.038308,0.068865,0,0,0.100782,0,0,0.167751,0,0.288004,0,0.047065,0,0,0,0,0,0.049763,0.099806,0.054419,0.055157,0,0,0,0,0,0.07203,0,0,0.066963,0,0.152575,0.092358,0,0,0,0.047406,0.128113,0,0.064168,0.081621,0,0.05947,0,0.089138,0,0.06748,0.108041,0,0,0,0,0.075391,0,0,0.075204,0.051899,0.082622,0,0,0,0.093376,0,0,0
"35",307.956,1025.53,3328.98,282.789,306.997,245.599,276.635,1171.78,459.589,745.223,969.926,212.11,1813.09,1819.03,272.693,664.567,660.351,896.282,629.102,1012.11,437.837,183.296,712.379,635.739,307.099,385.468,573.916,772.482,663.468,795.525,1046.68,308.253,1205.58,424.712,1176.95,920.503,936.02,601.746,1113.14,511.391,504.054,710.984,1182.12,457.391,850.352,422.878,1136.18,1428.71,305.274,1433.63,354.371,987.145,344.875,1307.45,379.764,299.321,677.719,1018.59,1140.29,438.543,1120.63,657.239,180.809,189.612,836.036,720.911,255.656,468.897,631.097,432.235,1561.18,597.218,1153.51,468.182,377.327,463.176,509.479
"36",57.377,167.969,159.614,69.8221,37.0599,80.0472,102.049,78.0645,171.608,64.6428,21.9185,94.4155,286.546,99.4268,130.53,71.0718,55.0473,168.123,63.0535,40.6092,13.2567,95.5571,92.9637,28.5451,136.087,128.247,39.1775,70.5102,83.2756,100.325,440.693,14.558,275.479,198.385,39.9019,48.4246,119.251,54.2251,72.9835,20.4586,100.39,127.356,102.388,166.9,76.5746,25.978,26.4779,59.8879,50.8456,181.62,65.1583,30.6379,128.822,73.059,166.826,60.1332,17.7186,148.559,231.393,53.4441,84.2659,11.0411,179.78,102.508,142.714,16.0023,30.3728,175.821,123.41,33.8717,283.179,29.0284,68.0566,509.139,30.2677,119.198,21.0948
"37",410.063,424.356,674.586,393.968,257.265,130.747,227.454,609.397,332.813,404.621,441.767,271.576,405.022,426.487,294.535,671.513,239.453,250.642,433.556,298.706,282.701,262.444,438.491,151.929,184.466,345.004,384.863,279.808,665.953,328.398,389.15,751.075,342.809,479.849,825.548,373.275,424.041,487.901,440.279,529.286,350.373,451.504,492.41,291.905,282.294,368.545,291.9,370.924,490.246,574.691,367.033,381.458,589.302,363.038,437.601,171.414,382.251,306.561,396.183,176.86,432.433,364.91,425.802,317.042,585.479,496.867,854.977,253.691,282.649,125.807,595.374,455.302,247.463,485.259,330.139,260.674,411.252
"38",0.289257,0.295195,0.079345,0.394518,0.184155,0.223111,0.524909,0.063036,0.280416,0.333725,0.117873,0.398,0.033943,0.052301,0.257907,0.192769,0.063784,0.064084,0.171952,0.053084,0.051581,0.558976,0.1543,0.262125,0.139264,0.157272,0.081431,0.147647,0.109165,0.088184,0.050533,0.013776,0.027926,0.153589,0.119172,0.129291,0.139906,0.263614,0.095733,0.079055,0.144315,0.050856,0.063728,0.197954,0.081834,0.205854,0.197572,0.147077,0.390039,0.32973,0.025674,0.10559,0.66121,0.067966,0.075276,0.15315,0.248225,0.427415,0.273326,0.223367,0.184933,0.115947,0.198001,0.722181,0.0668,0.185205,0.54678,0.142788,0.151094,0.308514,0.073421,0.154578,0.119085,0.260025,0.088321,0.262346,0.017755
"39",1.66626,0.591607,0.865078,0.982558,1.41089,1.6486,0.785072,3.41576,1.4544,0.451595,0.745866,3.14097,117.383,1.16092,2.24782,0.80754,0.961925,0.260679,0.44904,1.08127,0.679619,1.10669,0.790387,2.56695,0.467585,0.841941,0.733642,0.957276,2.08461,0.76488,0.816518,0.485678,1.29903,1.02778,0.59874,0.709029,7.50238,2.3337,2.05356,0.590305,0.937887,1.21186,0.686482,0.624115,0.675452,0.753308,0.483697,2.48175,0.646392,1.11162,0.452558,1.06584,0.809391,0.684598,1.04678,1.3907,0.519314,1.53472,0.685888,0.499978,1.52376,0.908358,2.1329,0.495055,2.24285,2.8112,0.428362,1.12796,0.553256,3.68692,1.2027,0.443316,1.51604,0.544,0.899511,0.513823,0.643339
"40",0.786259,0.917696,1.03448,0.482288,0.482692,0.200841,0.094503,0.728219,0.10284,0.871201,1.84056,0.202846,1.48845,2.15784,0.095768,0.556734,1.10528,0.341684,0.472965,0.946149,0.580402,0.511386,1.3222,0.353941,0,0.467192,0.766011,0.50414,1.72952,1.37217,0.53165,0.579763,1.07155,0.601999,0.795249,1.53629,1.24204,0.365443,0.338552,0.366938,0.487163,0.79733,0.473274,0.310755,0.810318,0.107283,1.2926,0.672166,1.15865,3.29176,0.190668,0.764059,1.89259,0.817216,0.596308,0.516988,0.307242,0.9573,0.422887,0.31597,0.978753,1.80417,0.245077,0,0.708705,0.458475,1.17308,0.188519,0.780591,0.103556,0.627881,0.929316,0.098265,0.672952,0.524734,0.16236,0.966976
"41",12.5767,6.18587,9.98705,5.02599,9.51386,0.996825,3.24968,8.36003,5.31327,9.52225,12.4895,1.20165,7.40138,5.9303,2.11542,7.22127,12.5176,7.56733,9.4261,12.2234,15.3815,1.62653,9.74736,2.2943,2.32259,7.99136,8.14608,2.64735,18.1349,7.33662,7.52678,11.7712,6.58605,9.18852,15.4005,10.236,4.43125,7.82468,6.59436,16.2305,10.8358,13.3244,3.55421,3.19081,7.01612,6.84035,16.5651,7.382,14.9728,6.63687,1.66228,10.3487,10.0164,5.3223,4.32328,2.83042,6.77532,6.23383,2.63616,3.95157,9.70812,15.1419,2.10064,1.42939,13.6186,15.7412,16.4861,2.67607,8.45818,1.48755,4.6216,14.0568,7.36402,6.03476,9.97906,2.75762,11.74
"42",37.9423,45.2106,53.8098,50.7295,30.605,27.4792,36.2039,52.1871,30.904,36.5014,55.9008,40.2765,25.5965,37.9776,27.9211,42.4479,35.9359,32.8468,40.3105,39.9058,34.8401,35.7671,40.005,28.7507,32.9852,48.1577,46.4834,41.5459,72.848,22.8225,39.2403,47.8217,34.5935,40.1257,48.6676,33.8364,36.4186,53.2668,37.1171,39.176,43.7857,22.5325,39.2076,56.7489,33.1929,28.265,49.2789,35.4967,32.2508,36.5359,40.5309,40.0443,38.2016,45.3665,56.6385,27.3047,43.0716,43.1775,35.4073,35.7449,44.8416,45.0592,37.7639,32.2558,30.3037,41.506,31.3677,32.5561,38.9216,32.873,35.0135,49.9204,57.3369,42.971,36.1307,37.4209,53.8597
"43",8.89791,7.65486,6.40385,4.73061,15.9405,2.67206,7.92181,10.4619,9.36293,12.586,22.9182,3.4824,8.61338,5.54659,2.64818,13.0665,19.2717,8.99415,12.2231,15.9565,15.3751,4.03354,9.19794,3.25215,2.37256,7.94904,11.2395,3.13882,19.3255,7.76119,7.73952,14.1041,5.95138,5.84091,12.2778,14.2363,5.08864,10.8135,8.68264,15.8985,10.5905,7.7726,4.2046,3.2884,10.7606,9.00241,11.1913,10.5111,6.908,5.72945,1.56403,12.0571,9.18048,9.67283,5.69733,5.2508,20.635,6.9574,2.09605,4.75329,11.3552,13.328,2.8983,1.8344,15.2094,13.8511,16.2218,2.84417,6.60674,2.22871,5.16098,21.7854,10.1769,5.57189,18.9589,3.98134,14.3479
"44",0.029358,0.106603,0.547605,0.050422,0.210268,0,0,0.027191,0,0.062815,0,0,0.050198,0.135358,0,0.803785,0.016508,0,0,0.027477,0.048544,0.062899,0,0,0,0.027135,0.210749,0.171296,0.056505,0.32604,0,0,0.415587,0.033125,0.335247,0.040154,0.14983,0,0,0,0,0,0,0,0.090768,0.056081,0,0.029281,0.03106,0.223834,0.099669,0,0.267385,0.351803,0.077928,0.072066,0.029201,0,0.044212,0,0.066017,0,0,0.872229,0.296373,0,0.031447,0.073909,0.034004,0.027066,0.138196,0.057152,0,0.122357,0,0,0.091904
"45",7.04834,4.68596,3.7261,4.08637,2.21957,1.55538,0.960392,1.54125,2.1595,2.61158,2.4075,0.887021,6.1905,4.19561,1.0006,2.28521,2.04157,1.51805,3.08081,1.98871,2.25701,2.52667,5.10857,1.20621,2.08644,6.70549,1.74747,2.61106,4.94997,6.24691,4.57966,1.45313,6.22993,6.07518,2.04792,2.74631,2.88361,4.86443,1.75759,1.99481,2.17916,3.21651,4.05636,5.12199,2.24653,2.86359,2.39538,1.91348,7.60984,8.71625,0.59142,4.25415,3.65756,2.71929,12.9414,1.08033,3.51565,3.12155,1.80189,2.72471,1.53858,5.47237,3.48085,1.91168,1.97845,6.8566,7.20374,6.23222,9.08769,1.42644,2.25779,5.10029,2.61087,7.1076,0.760277,2.88914,3.50886
"46",16.8436,17.4724,3.37622,19.2188,16.9107,49.7373,23.1215,4.21591,22.4622,20.933,17.925,26.0754,12.0208,8.30893,23.0447,13.869,9.50206,38.6115,12.4386,13.4404,14.3718,105.758,14.1058,34.6388,54.4734,22.9858,5.52384,28.2752,11.6319,16.5975,9.17628,6.65697,4.59451,11.332,4.61945,10.9801,16.363,24.566,18.7993,12.3011,20.3131,10.5361,6.27391,24.8743,20.629,17.9061,12.6501,19.1267,13.808,9.56691,40.8765,16.4506,16.6379,5.48296,10.405,24.6232,23.2596,23.1214,27.9395,22.4049,17.2809,18.2039,36.8819,64.5766,11.6353,7.56948,12.5402,20.7306,10.3883,26.0829,5.1981,14.1383,18.9277,20.471,13.4687,36.6517,15.8453
"47",22.9393,13.9293,4.4892,14.1109,9.97242,7.49117,6.66213,4.41809,10.431,9.21057,5.93048,10.0236,4.11106,12.9367,10.1365,3.09905,3.18421,6.93221,10.2816,6.53078,2.8567,13.7366,21.753,8.49867,6.27895,40.6137,2.42531,9.00349,11.3982,3.74143,14.4734,2.59944,3.4499,28.6012,7.44428,5.17228,14.2953,14.1147,13.8861,6.48839,8.27014,6.41159,21.2722,17.3378,5.77676,6.0046,7.76154,5.86813,11.3731,21.7708,3.37801,3.18886,26.2427,3.28618,19.8596,11.7923,4.68751,9.85064,8.52806,15.0427,6.0217,7.23182,12.5233,10.0214,2.6969,8.41743,25.6564,16.4875,19.3769,6.55705,9.08141,13.2755,5.62586,34.9024,7.06957,15.446,4.61217
"48",0.549239,0.199847,0.073851,0.089702,0.151238,0.042175,0.06804,0.090504,0.123404,0.302807,0.091576,0.166908,0.175727,0.088037,0.191529,0.069987,0.113682,0.06443,0.075672,0.047306,0.083575,0.180483,0.070515,0.084943,0.301398,0.071634,0.04354,0.266177,0.291847,0.130976,0.071301,0.028646,0.153468,0.243326,0.046174,0.104464,0.309545,0.209862,0.224791,0.111545,0.038972,0.412919,0.123047,0.192184,0.184052,0.112643,0.062881,0.077296,0.249547,0.722557,0.057199,0.144764,0.319171,0.103831,0.406966,0.074444,0.170932,0.108826,0.137011,0.067706,0.265202,0.068884,0.029408,0.014302,0.034017,0.271146,0.938434,0.124418,0.390282,0.034172,0.178444,0.18039,0.176872,0.129905,0.146921,0.07793,0.058017
"49",35.2706,39.1482,36.253,26.0599,32.3903,22.6466,22.3301,39.0172,21.6498,36.5503,34.5523,27.3553,29.8983,41.0701,24.3594,36.5051,34.3176,22.5418,35.66,35.5501,36.7221,27.3099,35.4285,29.6336,28.8535,34.9638,35.6959,27.2465,54.9212,30.3714,43.012,35.5358,34.9447,42.3951,41.2426,32.2201,32.4801,26.9997,24.663,41.8842,28.9585,34.8611,31.6304,33.3419,33.9833,27.8973,54.1742,32.7255,42.1886,36.1999,23.7633,35.3068,43.3454,33.375,29.7085,22.859,36.875,29.4248,29.6246,32.0863,37.7697,33.1794,31.6514,29.3769,40.5516,32.6972,43.8637,26.2794,32.2555,23.4438,31.8159,38.219,39.9734,35.6794,32.9221,29.939,33.6214
"50",25.5559,31.286,22.7937,28.1607,31.9636,30.3691,34.4009,30.8807,23.3984,22.7116,35.9972,24.8222,26.9347,11.1483,21.7917,36.0088,30.4682,25.9645,28.6767,26.4417,30.8732,29.6758,22.4649,25.0668,32.3251,21.1141,41.6584,33.7212,32.814,23.4529,24.1212,27.7324,22.6981,17.0765,35.7218,32.2573,23.4392,31.7679,25.5294,26.5332,32.6352,17.5884,17.7237,41.7122,27.7976,26.7623,25.9093,27.458,25.8117,18.6945,32.5638,28.853,18.3737,30.817,20.4626,24.2022,31.781,27.4785,25.2612,23.3551,27.4405,36.5774,40.8697,30.8061,39.5035,33.0074,34.0734,21.2443,18.6729,26.8854,21.69,29.3456,26.3003,29.1504,29.5029,29.4994,38.5369
"51",3.28493,2.19286,2.46023,3.0774,4.52491,0.783159,2.47903,2.39708,1.89571,4.00418,5.82442,1.04779,2.11057,1.56047,0.837403,1.78561,2.86583,1.97259,3.12968,2.92544,2.76524,1.62087,3.08307,1.19195,2.0252,2.26341,2.57252,3.18109,9.44557,1.61404,3.19282,2.00685,2.03406,3.95358,4.40141,4.28418,2.94658,2.73898,1.29615,3.64213,2.3026,2.02315,2.68434,4.38945,2.50318,1.42615,6.98465,2.08492,3.05416,4.02248,1.82493,2.79405,4.13422,1.80634,1.95532,1.41727,1.96046,3.60787,2.8183,3.02423,3.71582,2.38382,1.91131,1.90124,1.77536,3.48269,4.32908,1.62058,3.27443,1.06458,2.64751,1.89909,1.56754,7.53006,1.73613,1.80339,4.30038
"52",20.67,35.0684,19.8924,35.8758,22.0519,41.8602,43.7905,27.0666,42.2429,22.2984,32.6858,44.0084,19.0835,16.2477,44.393,21.2411,29.4101,27.0498,21.582,30.1927,24.1817,26.3164,24.9937,30.5401,51.2476,25.512,29.7181,36.2555,34.6595,21.6613,20.6811,29.0999,13.7029,18.9685,17.5739,26.0313,37.6651,39.6155,39.1826,26.1832,37.3197,21.535,13.3964,44.0158,28.9934,27.6333,32.1251,32.4578,17.6161,17.0384,20.53,28.2564,20.4501,24.556,15.1626,48.587,29.0477,36.8733,36.3383,25.1067,34.4695,31.9808,26.014,33.1416,22.7698,19.6343,18.6428,27.3512,13.28,51.065,17.7435,31.1635,30.3512,27.2573,22.9144,27.3679,37.9106
"53",38.2338,40.6237,40.085,46.3907,48.6777,22.7487,31.9172,24.2725,45.3349,54.5321,76.3512,27.489,42.1907,31.1372,22.448,49.4689,51.8097,42.2437,50.5768,53.9716,52.346,36.2731,43.9408,24.8823,28.7055,43.7306,47.5205,38.1131,73.3663,36.8504,40.2565,41.6664,44.6171,42.6356,56.3882,58.1397,43.3013,51.7257,42.2882,55.7626,45.8107,37.1347,36.7615,39.1894,47.923,33.955,59.8703,55.5478,46.6027,37.9228,28.4017,53.9471,41.1295,34.7683,48.7219,33.4675,49.3831,47.4386,31.4839,41.754,53.2326,58.9258,32.6388,28.1947,59.2294,44.5504,83.8969,41.6634,35.8037,29.049,38.8734,56.8714,57.0716,38.9921,49.5037,34.9284,93.5543
"54",18.2518,24.5447,2.316,6.15861,0.47888,5.53955,13.3738,0.693484,5.33341,6.0776,0.895016,11.1791,1.22742,1.68918,12.9085,0.590169,0.64892,4.48974,5.61533,2.39813,0.783744,5.1953,10.4582,10.8951,7.3733,14.2225,0.256426,4.95157,2.06256,4.80622,1.36942,0.533934,1.96175,10.7659,1.16096,2.84369,6.15274,10.268,6.89058,0.448817,13.3951,4.82491,4.6214,14.4963,2.53447,5.36697,1.94851,2.37054,5.5961,5.29636,11.1787,0.806666,3.12824,1.30532,5.76201,17.1156,0.901919,7.46919,18.7038,13.4714,2.22439,0.511564,19.2898,13.3825,0.658803,1.18565,0.772609,4.34652,2.92797,13.2617,1.61681,1.27041,1.61058,16.2619,0.738097,18.5879,1.67735
"55",15.6207,20.4424,4.32395,36.9609,0.72411,29.4934,46.8198,0.796757,16.4999,8.65399,0.70938,58.802,2.39536,0.308321,42.802,1.42853,0.187371,30.7881,8.56765,6.45078,0.480714,50.3578,16.4871,28.4935,86.9488,23.4017,0.283147,47.1484,0.880238,12.5673,3.57858,0.594655,1.84582,17.0229,1.22388,2.84,20.9283,41.7033,31.5441,1.66175,29.4319,4.33955,2.88927,50.1216,5.55079,21.7951,0.816431,19.5068,10.321,4.27758,39.8878,0.696324,4.33564,2.33418,8.6286,40.4737,0.530993,21.0787,68.0331,34.6255,1.07811,0.948329,90.4744,61.999,0.291774,2.6608,0.309588,16.2673,1.75257,70.8259,1.97675,0.754607,3.23646,41.9124,1.78969,56.155,6.83376
"56",1.12671,0.985157,0.370615,0.735953,1.20552,1.40397,1.09969,0.634105,0.464654,0.785377,0.544709,1.26153,0.691751,1.19448,1.02868,0.076842,0.434331,0.886335,1.0752,0.433166,1.00013,1.86178,1.6248,0.642019,0.820109,1.33644,0.662185,1.19048,1.48976,0.825929,1.24593,0.420592,0.754365,1.06061,0.564225,0.486035,0.636658,1.02956,0.684977,0.75492,1.10932,0.751269,0.347427,1.77155,0.47862,1.24992,1.34614,0.550733,0.992809,0.462377,0.84342,1.05588,0.883745,1.03544,1.05694,1.04012,0.563528,1.11676,1.22333,0.778586,0.208147,0.200411,1.5182,2.78733,0.58,1.25071,0.728238,0.790162,0.598904,1.23299,0.298621,2.29438,0.999662,1.68781,0.775377,1.43024,0.614509
"57",5.22484,3.10413,0.989463,4.16832,7.30915,6.87841,4.59391,0.679697,4.86408,5.71767,5.99042,6.15735,2.10729,2.12702,9.46267,9.81289,3.27882,4.48912,3.9545,4.90881,6.73676,10.6089,2.82115,6.57723,11.1713,5.18694,1.86678,6.56978,2.0343,6.34299,1.74123,4.81968,3.19123,6.55236,5.02093,4.58959,4.09143,9.65443,7.69058,7.87327,8.46011,3.34381,1.36683,8.29116,4.0036,5.78657,6.7334,5.28271,6.02152,2.33392,3.10534,5.39758,5.07111,2.40339,1.72039,6.1045,5.01054,6.2546,8.63128,6.08106,6.53379,6.98874,12.8011,12.8486,7.30796,2.59547,2.4651,9.48545,1.16414,11.7154,2.6191,2.83401,4.95476,6.65337,7.83811,11.9608,5.43133
"58",3.4291,4.28318,3.52127,2.48376,2.54757,2.9531,2.12233,6.45342,1.60241,2.05403,3.57294,2.61161,1.87327,3.74635,1.28904,3.21417,2.48261,2.57807,2.80479,2.82236,3.1317,2.37659,3.18684,2.89987,2.69486,3.2227,3.05936,2.52745,3.86147,1.91023,4.49007,3.40952,2.91969,3.16455,4.28365,3.32405,2.1643,2.13611,2.07814,2.84173,2.69576,2.65234,2.86587,3.55095,2.39084,2.19221,3.66301,2.33014,3.71199,2.76954,2.0054,2.64364,3.10322,3.18835,2.80632,2.01702,2.52271,2.89453,2.0706,1.91957,3.00867,3.44347,2.61749,2.66209,3.17514,3.64134,1.91872,1.92839,2.16037,1.20954,3.25547,3.02586,3.16767,3.92684,2.31167,1.72613,4.08988
"59",155.77,115.882,175.08,88.3151,225.201,40.1409,84.4458,147.034,109.374,141.829,284.497,66.6799,209.935,103.051,50.4082,219.505,216.132,110.04,202.665,237.961,243.965,55.4201,161.497,50.1587,38.6506,101.106,199.502,72.9824,237.866,169.644,173.288,297.689,172.833,129.879,276.509,247.322,73.8646,125.749,133.242,208.841,151.827,186.883,93.4417,58.1958,144.379,123.952,191.887,136.078,186.24,110.035,71.8884,234.375,166.172,178.24,115.623,64.3378,248.38,130.908,57.9692,75.3347,160.671,331.265,52.489,51.4463,276.071,264.502,281.248,87.4028,191.161,31.9473,115.455,246.358,270.967,79.9012,208.794,68.909,205.384
"60",64.909,73.6242,73.7036,48.2667,87.0051,37.4794,39.793,70.2097,49.6051,59.1351,83.0772,40.978,44.8716,48.4645,35.281,93.9088,81.5845,51.7861,65.1343,69.9692,80.1,33.519,48.2595,30.6032,36.814,51.0462,84.3086,42.6145,91.6921,47.1879,68.6694,60.9248,43.1678,48.9141,71.0053,55.7847,72.6413,55.0958,53.3911,87.8547,57.1252,64.2439,44.4276,34.0782,61.1441,50.0647,79.5349,60.6277,42.426,57.952,38.0351,75.4573,54.8916,60.5033,52.3778,41.7088,82.8999,58.355,47.4897,44.9853,59.6175,61.5433,38.557,37.7717,70.0903,67.3177,98.383,52.3098,65.3046,34.904,58.3447,73.92,64.3398,50.2498,76.6545,37.6807,81.5705
"61",23.3357,34.4431,45.2391,30.5542,24.9818,26.9575,26.7593,42.4252,25.3807,24.3295,28.9481,27.7428,23.7942,26.7719,25.809,25.2637,32.2751,30.9237,34.6798,32.3643,23.6018,27.8461,25.068,26.6038,30.4014,24.1515,42.8588,23.8547,30.0629,21.5369,26.503,39.5364,37.035,21.5756,38.305,27.4916,26.9524,22.26,27.305,23.4511,24.7556,36.381,22.5138,28.9778,25.3911,22.0036,27.8664,26.8545,14.7432,23.6332,27.2589,28.654,31.6907,42.4084,22.4998,29.032,29.915,34.1112,27.565,26.4156,27.092,22.4464,21.6627,27.1743,26.608,19.3998,18.0036,24.8375,23.6202,21.8278,32.3109,28.3168,42.2325,28.7861,27.6554,23.763,37.1535
