"","GTEX.1117F.0011.R2b.SM.GI4VL","GTEX.111FC.0011.R2a.SM.GIN8S","GTEX.117XS.0011.R2b.SM.GI4VT","GTEX.1192X.0011.R2b.SM.GI4VV","GTEX.11DZ1.0011.R2a.SM.DNZZM","GTEX.11EMC.0011.R2b.SM.DO114","GTEX.11GS4.0011.R2a.SM.DO942","GTEX.11GSO.0011.R2a.SM.57WDF","GTEX.11GSP.0011.R2b.SM.9QEGE","GTEX.11NUK.0011.R2a.SM.GINAO","GTEX.11PRG.0011.R2a.SM.69LQ5","GTEX.11TTK.0011.R2b.SM.GJ3PU","GTEX.11TUW.0011.R2b.SM.DO92T","GTEX.11UD1.0011.R2b.SM.5BC6O","GTEX.11WQC.0011.R2a.SM.DO927","GTEX.11ZTS.0011.R2b.SM.5BC75","GTEX.12696.0011.R2b.SM.GHWPY","GTEX.12WSA.0011.R2a.SM.57WDK","GTEX.12WSD.0011.R2a.SM.5LZWB","GTEX.12WSF.0011.R2a.SM.5DUVU","GTEX.12WSH.0011.R2a.SM.5GU68","GTEX.12ZZX.0011.R2a.SM.5EGLG","GTEX.1313W.0011.R2a.SM.5EGLF","GTEX.131XH.0011.R2b.SM.5DUVY","GTEX.132Q8.0011.R2b.SM.5EQ5Z","GTEX.1399T.0011.R2b.SM.5DUXM","GTEX.139TS.0011.R2b.SM.5J1MX","GTEX.13CF2.0011.R2a.SM.5L3DC","GTEX.13FXS.0011.R2b.SM.5K7XX","GTEX.13G51.0011.R2b.SM.5LZXS","GTEX.13N2G.0011.R2a.SM.5MR4Q","GTEX.13NYB.0011.R2a.SM.5MR3C","GTEX.13NYS.0011.R2b.SM.5MR4G","GTEX.13O3O.0011.R2b.SM.5P9H1","GTEX.13O3Q.0011.R2b.SM.5KM3K","GTEX.13OVJ.0011.R2b.SM.5L3GP","GTEX.13OVL.0011.R2b.SM.H65ZN","GTEX.13OW6.0011.R2a.SM.5L3HG","GTEX.13OW7.0011.R2b.SM.H6Q8E","GTEX.13OW8.0011.R2a.SM.5L3G2","GTEX.13PDP.0011.R2b.SM.5O9DH","GTEX.13QJC.0011.R2b.SM.5PNUN","GTEX.13RTJ.0011.R2a.SM.5PNW9","GTEX.13SLW.0011.R2b.SM.5O9C6","GTEX.13SLX.0011.R2b.SM.5S2VP","GTEX.13X6I.0011.R2b.SM.5PNWQ","GTEX.13X6K.0011.R2b.SM.5P9K3","GTEX.1445S.0011.R2b.SM.5PNUH","GTEX.145LS.0011.R2a.SM.5PNZI","GTEX.147GR.0011.R2b.SM.5S2RQ","GTEX.14ASI.0011.R2b.SM.5YY9H","GTEX.14BIM.0011.R2b.SM.69LQ6","GTEX.14BIN.0011.R2a.SM.5S2RJ","GTEX.14C5O.0011.R2a.SM.5ZZV2","GTEX.14JG1.0011.R2a.SM.5ZZVE","GTEX.14PJO.0011.R2a.SM.5ZZVF","GTEX.14PN4.0011.R2a.SM.6EU2Y","GTEX.15CHQ.0011.R2b.SM.6AJAD","GTEX.15DCD.0011.R2b.SM.6LPIE","GTEX.15DYW.0011.R2b.SM.7KUKY","GTEX.15EO6.0011.R2a.SM.6M46R","GTEX.15ER7.0011.R2a.SM.6M46O","GTEX.15G19.0011.R2b.SM.H6Q7S","GTEX.15RJE.0011.R2b.SM.79OMP","GTEX.15SHU.0011.R2a.SM.GPRXS","GTEX.16GPK.0011.R2a.SM.GRR1F","GTEX.16Z82.0011.R2b.SM.79OK9","GTEX.17EVP.0011.R2a.SM.7LG4W","GTEX.17HG3.0011.R2a.SM.7MGVX","GTEX.1A3MX.0011.R2b.SM.7EWFL","GTEX.1A8G7.0011.R2a.SM.7IGQI","GTEX.1B8L1.0011.R2a.SM.9OSVL","GTEX.1B8SG.0011.R2b.SM.79OOT","GTEX.1B933.0011.R2b.SM.7IGNM","GTEX.1B996.0011.R2a.SM.7IGON","GTEX.1C6VR.0011.R2a.SM.7RHGZ","GTEX.1CB4G.0011.R2a.SM.9QEGQ","GTEX.1CB4J.0011.R2a.SM.9WG5N","GTEX.1E1VI.0011.R2a.SM.9QEGS","GTEX.1EKGG.0011.R2a.SM.CE6R8","GTEX.1EMGI.0011.R2b.SM.9OSVS","GTEX.1EU9M.0011.R2b.SM.9QEH7","GTEX.1F48J.0011.R2a.SM.CL535","GTEX.1F6I4.0011.R2a.SM.CL536","GTEX.1F6IF.0011.R2b.SM.9QEHB","GTEX.1F75B.0011.R2a.SM.ARL8I","GTEX.1GMR8.0011.R2a.SM.CE6RD","GTEX.1GN1U.0011.R2a.SM.CL53A","GTEX.1GN2E.0011.R2a.SM.9WG7D","GTEX.1GN73.0011.R2a.SM.CJI2V","GTEX.1GTWX.0011.R2b.SM.ADEH5","GTEX.1GZ2Q.0011.R2b.SM.9OSWO","GTEX.1H1DG.0011.R2a.SM.ADEIQ","GTEX.1H1ZS.0011.R2b.SM.CL54Q","GTEX.1H23P.0011.R2a.SM.CKZP3","GTEX.1H3O1.0011.R2b.SM.CKZOT","GTEX.1H3VE.0011.R2a.SM.CE6SA","GTEX.1HB9E.0011.R2b.SM.A96RW","GTEX.1HBPH.0011.R2a.SM.GQ1DS","GTEX.1HFI6.0011.R2a.SM.CMKH5","GTEX.1HR98.0011.R2a.SM.ARL7A","GTEX.1HSMO.0011.R2a.SM.CL553","GTEX.1HT8W.0011.R2a.SM.CMKH9","GTEX.1I19N.0011.R2b.SM.GPRYG","GTEX.1I1CD.0011.R2a.SM.CM2T3","GTEX.1I1GS.0011.R2b.SM.CMKHG","GTEX.1I1GV.0011.R2a.SM.ARZLF","GTEX.1IDJH.0011.R2a.SM.GPI9D","GTEX.1IGQW.0011.R2b.SM.D4P26","GTEX.1IKJJ.0011.R2b.SM.ARZLJ","GTEX.1IL2U.0011.R2a.SM.ARU6V","GTEX.1IY9M.0011.R2a.SM.D4P29","GTEX.1J1OQ.0011.R2b.SM.ARU88","GTEX.1J8Q2.0011.R2b.SM.EAZ2X","GTEX.1JJ6O.0011.R2a.SM.EY5ZO","GTEX.1JMPZ.0011.R2a.SM.G8LLS","GTEX.1JMQJ.0011.R2a.SM.F6493","GTEX.1JMQK.0011.R2a.SM.EYYXQ","GTEX.1JN1M.0011.R2b.SM.G9EPE","GTEX.1KD4Q.0011.R2a.SM.F649I","GTEX.1KD5A.0011.R2b.SM.G9EPP","GTEX.1KWVE.0011.R2a.SM.G8OLX","GTEX.1LB8K.0011.R2a.SM.EZ6MQ","GTEX.1LG7Y.0011.R2b.SM.G8LMM","GTEX.1LH75.0011.R2b.SM.EYYWQ","GTEX.1LKK1.0011.R2b.SM.G8OLT","GTEX.1LSNL.0011.R2a.SM.EZ6MK","GTEX.1LSVX.0011.R2a.SM.G8OL9","GTEX.1LVA9.0011.R2a.SM.EZ6MJ","GTEX.1LVAO.0011.R2a.SM.EYYX1","GTEX.1MA7X.0011.R2b.SM.EZ6MT","GTEX.1MCQQ.0011.R2a.SM.F649V","GTEX.1MJK2.0011.R2b.SM.EXUS5","GTEX.1N2EE.0011.R2a.SM.F649F","GTEX.1N2EF.0011.R2b.SM.F6482","GTEX.1N5O9.0011.R2a.SM.G8LM1","GTEX.1NV5F.0011.R2a.SM.G8LME","GTEX.1NV8Z.0011.R2b.SM.F648N","GTEX.1O9I2.0011.R2b.SM.F3K53","GTEX.1P4AB.0011.R2a.SM.F649K","GTEX.1PIIG.0011.R2b.SM.F648W","GTEX.1POEN.0011.R2b.SM.G8LLP","GTEX.1PPGY.0011.R2b.SM.F33YW","GTEX.1PWST.0011.R2b.SM.F3K5I","GTEX.1QMI2.0011.R2b.SM.F648R","GTEX.1R9K4.0011.R2b.SM.G8LLF","GTEX.1R9PO.0011.R2a.SM.F2TBH","GTEX.1RDX4.0011.R2b.SM.F649Z","GTEX.1RLM8.0011.R2a.SM.EZ6N4","GTEX.1RQEC.0011.R2b.SM.EY5ZT","GTEX.1RQED.0011.R2a.SM.F3K5T","GTEX.NPJ7.0011.R2a.SM.2I3GF","GTEX.OHPN.0011.R2A.SM.2I5FB","GTEX.Q2AG.0011.R2A.SM.2HMIT","GTEX.QDT8.0011.R2A.SM.32PKQ","GTEX.QMR6.0011.R2A.SM.32PKV","GTEX.QVJO.0011.R2A.SM.2S1QK","GTEX.R55E.0011.R2A.SM.EYYV9","GTEX.RN5K.0011.R2A.SM.GQ1CA","GTEX.RU72.0011.R2A.SM.2TF6O","GTEX.S7SE.0011.R2A.SM.2XCDC","GTEX.T2IS.0011.R2A.SM.32QPF","GTEX.T6MN.0011.R2A.SM.32QOW","GTEX.UTHO.0011.R2A.SM.3GIKC","GTEX.WHSE.0011.R2A.SM.3P5ZL","GTEX.WL46.0011.R2A.SM.3LK6O","GTEX.WVLH.0011.R2A.SM.3MJFJ","GTEX.X4EP.0011.R2B.SM.3P625","GTEX.X4XX.0011.R2A.SM.3P623","GTEX.X585.0011.R2B.SM.46MVF","GTEX.XLM4.0011.R2B.SM.4AT5Z","GTEX.XMD1.0011.R2B.SM.4AT5N","GTEX.YFC4.0011.R2a.SM.4V6DZ","GTEX.YJ89.0011.R2b.SM.4RGLT","GTEX.Z93S.0011.R2a.SM.4RGNG","GTEX.ZAB4.0011.R2a.SM.4RGNP","GTEX.ZAJG.0011.R2a.SM.GNTAX","GTEX.ZAK1.0011.R2a.SM.GPRX1","GTEX.ZDXO.0011.R2b.SM.4WKFG","GTEX.ZE9C.0011.R2a.SM.4WKGH","GTEX.ZV68.0011.R2a.SM.4YCDK","GTEX.ZYY3.0011.R2a.SM.GNTB2","GTEX.ZZPT.0011.R2a.SM.GNTB1"
"353",2.72456,3.76881,4.70342,2.96462,5.79489,1.44692,4.38391,3.15895,4.88393,4.59326,1.98524,2.4814,3.36938,5.68708,3.28966,4.08753,8.50257,2.70313,1.40046,2.44332,1.55167,3.92528,3.64338,4.28407,3.37342,3.71113,3.21735,2.06694,4.30238,2.82518,4.83716,5.92388,2.74142,3.24961,3.9558,4.12567,1.66794,5.25294,4.03181,2.50136,1.13577,2.79569,3.46473,2.63138,3.54213,3.65994,4.11378,3.31202,4.54466,4.02184,2.75753,2.28469,2.32062,2.31879,4.83503,2.41,4.14505,6.85199,3.29665,3.67124,3.88116,5.76894,2.16969,2.80459,2.73614,3.69971,3.50957,4.53479,1.72917,3.94051,1.33057,4.32712,2.37663,4.43233,3.49631,1.35983,3.57542,4.69796,1.81885,3.13148,3.70285,1.82204,2.74665,3.91589,4.56386,1.19407,2.06829,3.88455,0.907775,5.69781,3.89993,2.02779,5.95256,5.37622,0.838415,3.07399,1.59421,3.5108,3.61876,5.0054,3.15019,4.06306,3.97221,2.28311,1.86613,3.89493,5.35907,2.1772,1.58442,6.00567,1.3429,4.54928,1.32711,2.90809,2.54213,5.76581,4.17327,4.18496,9.99171,3.51753,2.33398,5.6033,3.51978,4.32442,7.36832,2.07191,2.38327,4.70958,1.31062,1.64967,2.46966,2.28851,2.22277,4.74722,4.89615,3.06788,3.9939,4.28095,7.17218,5.72392,4.33296,8.54645,4.59627,5.27473,3.05746,3.34108,4.17352,3.27389,2.75785,2.89623,3.04711,4.56302,2.54649,5.86967,3.65101,2.65387,2.98886,2.88504,4.13759,2.31135,5.87451,4.19226,5.32094,3.88142,6.10946,2.8174,4.00198,30.2985,11.3993,7.99232,4.35962,1.62232,3.57347,1.08779,4.99722,6.81728,3.03452,7.29076,2.1292,3.61826,1.66876,3.52519,5.05351
"354",11.2978,15.463,20.784,15.3606,8.98685,10.8283,18.0842,12.8401,23.8701,14.7281,5.22951,17.1714,28.0817,38.657,10.2841,22.4349,29.1645,14.1314,4.10918,18.7222,12.5672,22.3198,19.4196,17.6823,17.4051,12.4256,19.7274,6.21606,16.0061,15.2716,13.1308,5.76517,12.2343,16.0834,8.38855,28.8931,10.3646,20.1113,18.5184,9.6321,5.92409,16.0607,16.1958,3.75372,21.7676,14.6775,16.3669,16.246,21.5665,15.0537,11.953,13.9009,9.26334,22.5825,17.1965,7.80057,26.2729,22.1548,14.4634,15.1767,14.8077,22.8737,7.30668,29.654,13.7815,11.199,23.111,17.3184,10.9549,19.2858,6.82292,17.6465,10.5634,14.5169,14.9551,8.75355,15.9695,21.4503,12.1713,15.9553,17.2158,15.5813,13.2479,21.5951,22.4483,5.83127,10.3365,15.4288,5.3287,20.2353,11.6685,12.0588,20.5159,2.77812,4.18234,10.4124,7.54426,19.7383,11.6533,18.2243,17.1821,6.81403,24.517,20.1648,7.13028,9.31556,14.4182,4.39486,10.3421,13.1442,5.37617,15.8531,9.92866,16.9505,15.1163,9.88524,17.317,14.5739,51.288,15.2932,9.10083,34.1246,9.33995,22.3579,29.5159,10.508,26.1082,20.2291,10.824,14.1823,10.676,19.6073,30.6724,21.5655,19.0421,4.35855,16.9227,24.8367,2.82904,14.1469,21.2992,29.147,15.5388,20.8995,17.1677,14.2669,27.1725,8.31429,1.03545,12.4613,14.0729,11.6535,7.25931,15.9384,20.5751,22.5109,11.1911,16.4298,15.0159,13.47,25.2992,25.5668,22.7457,23.3973,35.3111,19.5477,18.0088,37.7349,15.0579,21.3974,16.6156,9.62042,14.3385,5.6451,14.5081,16.3174,27.7417,19.9391,5.93114,11.2659,12.068,12.4258,15.2252
"355",10.5858,47.3249,61.3479,34.8257,162.302,9.66285,33.6706,43.5653,60.9002,63.8536,17.215,18.7361,12.6189,12.2266,16.4216,16.5517,33.0014,15.6163,12.4539,25.5132,11.856,40.1083,54.8403,44.6573,21.2588,44.7064,10.5481,14.118,35.6918,34.8583,40.1108,7.61237,56.143,42.452,53.2711,26.5308,23.095,70.9619,55.7693,35.1658,6.41799,21.5504,38.554,25.7766,40.515,27.3437,22.5984,44.9216,41.7286,42.704,21.2149,46.3884,23.1414,64.3749,38.4082,17.2616,46.2688,73.4775,30.4063,43.5264,17.247,205.136,4.08016,37.3208,25.9308,8.36717,43.3179,44.9296,10.222,38.2365,10.8091,50.8229,16.6894,54.6857,38.7168,10.6547,32.6563,6.79947,30.9086,31.8425,62.0792,16.8703,23.2671,38.4353,29.7885,7.063,16.3553,8.30587,9.19526,46.6708,17.6755,12.2703,18.169,18.7273,3.49335,27.0628,16.4093,79.3579,32.0262,68.9984,13.5837,24.902,73.1118,18.1917,9.85655,21.9678,24.6905,16.7806,14.7878,65.0777,7.21401,40.1331,8.70234,19.4643,12.9012,27.899,28.4822,18.0512,15.7097,57.1146,30.4267,18.177,5.265,28.9541,91.4321,7.69293,21.4992,35.0209,6.6804,17.7469,27.9486,18.3237,414.865,33.4202,55.8719,1.98331,9.06902,31.2443,18.9779,29.4043,91.0165,15.5054,48.3696,33.6604,27.8862,41.8612,38.2996,21.2758,11.2956,24.9926,26.1122,23.0262,6.17998,105.463,90.0231,32.8162,215.588,31.0369,5.62786,73.1348,53.2987,18.5744,64.5561,17.7764,68.0986,498.786,400.772,59.99,6.27715,84.6154,43.4188,9.83237,30.7859,5.14443,324.895,88.1549,14.5833,54.4998,9.29994,3.54957,9.83252,5.43969,31.9667
"356",13.2087,29.896,74.3179,30.1735,37.2056,10.9736,30.4352,19.955,43.5201,41.9891,13.4629,20.8302,26.3975,32.3094,19.6451,26.073,40.919,23.5736,10.4472,27.2199,21.5095,44.0407,64.1725,33.6778,25.7888,43.9252,25.8347,11.8671,30.511,35.1832,40.1081,36.8172,30.97,23.557,55.4152,24.1016,13.5899,59.3036,59.9939,17.232,17.5997,24.1059,35.4858,11.9066,48.0267,22.6522,17.805,21.762,50.6708,21.3748,18.3666,27.7084,19.2768,41.5917,37.1836,13.4906,48.1724,53.4742,23.9424,29.7245,23.0357,71.7585,17.3101,30.2444,26.4183,17.8599,25.351,26.0397,11.1691,47.3465,12.0003,66.9529,18.8524,64.2756,23.5302,12.3432,37.3177,33.7191,18.5595,27.831,56.3387,16.853,19.1019,46.0097,25.9713,10.3757,17.6111,21.9,8.78005,56.3756,22.5072,13.1168,37.2572,12.7469,10.1575,16.1529,10.0782,44.6928,17.8892,51.6852,27.1312,27.817,35.8447,15.3709,13.1777,15.8343,33.239,10.8182,13.2128,32.6291,12.3877,42.2043,13.839,21.045,18.4431,19.0728,43.2415,33.8469,41.9244,23.2013,21.2795,27.836,22.8024,26.8904,53.62,20.6971,25.2429,30.6414,15.6491,20.0673,18.9669,22.8741,34.0928,47.1327,44.0482,19.4616,18.8103,25.5359,14.4208,42.7091,43.1988,36.0897,31.8564,24.8086,30.5621,27.1481,47.7264,16.8892,8.53021,20.1771,15.6422,36.2108,17.2257,44.5513,54.9552,41.8605,41.9561,34.913,50.7261,17.1298,37.509,50.9902,36.9155,40.529,53.6522,32.7818,66.0069,60.2933,58.1243,65.3915,30.532,18.9316,43.6612,9.72778,51.2484,41.3282,28.6568,37.2698,13.1163,20.2739,13.9792,19.5205,45.8713
"357",2.72357,17.3404,20.2521,9.96567,44.3436,3.55326,8.31905,15.4442,18.2157,15.0462,5.93782,10.3978,5.5592,11.2713,8.46254,9.1715,18.995,6.72764,3.81366,10.5784,4.03481,9.7471,22.9497,19.814,18.8732,21.4234,11.5726,4.61578,17.8298,14.0178,21.9147,14.5452,21.0092,17.0605,20.3268,10.8526,4.61607,31.9498,18.0327,10.093,4.14975,15.9877,18.77,5.2767,20.3283,14.7215,9.59886,12.4874,22.8908,15.9511,12.2125,5.51892,8.00459,26.8607,17.9027,8.50012,14.5242,31.7704,15.4656,20.7903,8.90578,34.6193,4.05001,15.6104,5.2589,7.64279,15.5888,20.0882,3.32522,19.5986,1.94442,12.7434,5.27051,20.6308,13.8606,1.94384,8.05783,9.90121,5.58854,10.3501,10.2242,3.32649,9.4794,19.734,10.3684,1.87833,8.10026,4.89093,1.80641,25.5616,9.41801,2.35573,14.7174,5.55394,2.07616,4.863,2.61758,33.6728,5.00173,27.38,7.6791,16.9269,39.2689,5.87844,3.66559,5.45348,16.5144,3.49739,1.43834,23.2504,4.21853,10.3655,4.06214,4.74347,5.08974,14.3718,17.4997,4.93699,19.3224,13.1907,13.6497,12.8212,4.16862,11.3901,27.5927,1.78435,6.70032,11.4083,1.3429,2.92509,4.32629,5.57767,18.2637,22.5903,16.7529,3.80046,10.6687,9.77044,4.12536,12.5778,21.9776,13.4914,10.9472,7.57868,10.7287,8.61673,14.1886,6.28002,2.01831,5.02904,4.44037,13.0779,3.24125,27.6351,16.9845,9.79639,17.0286,8.30512,16.0597,17.5702,16.2813,21.5284,26.7905,13.8591,34.9362,33.2897,66.7412,29.0373,32.1466,29.1068,18.2246,7.21239,14.9179,2.04924,44.5001,23.7453,8.05331,21.7441,3.51201,8.63692,3.1359,12.0676,13.8939
"358",20.6159,17.9154,35.9439,34.1858,12.3333,9.84923,39.1331,17.4772,32.9233,28.7298,11.0195,17.0326,39.7689,29.0456,13.6453,23.3085,27.8796,27.4908,5.41834,12.6464,15.9722,48.2938,27.6514,25.1667,17.3713,21.6329,7.35697,11.7027,19.9514,24.195,20.1756,12.5653,21.45,16.3627,22.7829,28.429,12.3603,30.1546,30.7723,10.9293,7.10161,19.5452,23.8925,11.3479,24.551,19.1068,19.3541,19.1367,26.2617,18.075,14.6852,17.3261,9.8483,20.9395,24.0318,17.3536,31.2208,28.6789,21.8536,18.6962,27.9903,35.3075,5.9268,19.8456,25.5795,13.2172,23.0605,22.0753,7.47127,28.7828,11.423,27.5339,14.3319,28.129,19.4206,16.6973,17.2018,10.0001,15.3686,18.8082,28.2998,28.3362,13.0613,33.5052,27.6157,8.39623,10.5607,16.9464,7.9928,23.2927,22.571,11.0955,16.5744,46.7726,7.31089,18.0258,6.65881,25.6432,13.5199,29.2553,30.1713,17.8401,31.0718,8.49791,10.3825,19.1727,19.4818,5.48732,17.2149,28.7906,9.2586,22.1873,4.99058,22.3353,9.06341,21.2403,32.1533,36.1878,32.5402,20.0956,16.9346,24.7447,6.31029,30.9247,43.6837,14.7559,22.7429,25.0871,10.7534,17.2455,14.3449,28.0547,116.235,20.0429,27.5964,4.56275,11.4737,16.9934,26.3189,16.4233,36.0415,27.3628,21.4536,42.017,20.729,17.237,30.8617,12.6399,10.9462,16.6222,16.0356,17.8,8.96033,20.6611,65.3435,51.2858,71.8714,76.4293,5.57481,9.2817,31.9649,28.7544,46.8569,13.3582,24.0654,78.5523,81.1731,14.5146,8.61241,31.8015,24.3157,14.2252,13.8497,8.42738,29.1588,29.9914,9.80317,18.1452,5.85965,5.77162,12.7905,12.4452,16.859
"359",133.644,73.5152,106.556,132.432,124.982,75.1523,147.639,96.3002,100.17,71.5625,83.1414,122.454,122.517,313.693,97.5884,203.895,200.947,129.915,64.9831,87.2587,143.812,95.3172,104.066,206.261,235.639,93.3131,204.857,88.4825,71.2446,81.5984,119.796,555.375,81.0289,109.676,98.5049,118.493,62.7539,134.618,60.2567,56.4314,47.1289,106.988,92.0489,51.1098,122.437,124.081,113.909,96.1275,123.31,99.7917,86.4785,63.6108,50.2959,125.356,155.368,108.791,102.055,156.8,114.845,77.3607,103.001,70.7601,101.086,120.97,129.522,152.761,148.576,163.782,72.4279,110.154,93.4992,55.3777,128.785,106.456,111.591,59.4481,84.8181,134.989,70.8278,70.613,79.7984,66.6423,134.563,109.451,132.571,85.1772,54.7338,181.636,48.1199,148.217,216.246,50.493,352.283,174.171,71.1963,127.953,42.7582,115.653,99.1798,244.171,213.248,201.344,156.049,139.771,90.1239,228.546,198.264,57.1567,83.3316,179.895,81.5355,183.977,85.7239,186.379,136.042,185.289,229.272,399.928,408.857,106.91,189.865,246.105,240.815,181.682,123.803,233.788,105.32,332.829,165.309,85.9181,85.0714,128.861,53.604,120.128,118.403,299.078,169.986,253.679,238.938,201.731,117.443,387.712,95.4597,319.484,121.71,288.961,141.483,140.111,64.9977,70.6503,70.5873,308.968,142.965,299.326,157.472,162.711,85.1192,122.842,187.089,82.1833,153.129,189.335,159.923,199.624,159.389,84.0507,31.5216,158.75,446.804,150.882,121.982,92.3832,162.547,76.5013,64.8723,355.403,207.513,348.261,86.902,204.471,123.801,194.043,156.985
"360",4.03553,3.54676,5.80573,7.07235,2.46883,1.65499,2.92063,3.67206,6.71548,5.24067,2.36518,3.90782,3.19021,6.43687,3.26659,3.33316,2.27165,2.98344,1.51673,1.91399,2.63667,6.4221,5.77512,3.39464,3.45709,3.35359,1.2715,2.8494,3.8006,4.84061,4.21758,1.55978,4.03427,4.03677,4.07407,5.28306,2.49023,6.3932,10.2719,3.09273,1.40042,5.53588,5.46062,4.2018,4.07938,3.28619,5.21671,2.08532,4.76226,1.99845,2.61543,2.66177,3.59356,4.36726,4.02056,3.33006,4.28689,7.53767,2.98299,4.05905,9.16341,8.04141,0.957196,3.45749,6.07132,1.72398,3.29988,3.14235,1.72815,4.80807,1.73124,6.14737,2.78315,6.05521,6.60218,2.87147,2.94153,1.2914,1.7292,5.41256,4.25813,2.09162,1.92195,5.89536,2.95672,1.08581,3.04731,1.8103,1.9205,5.05799,3.71701,3.72771,2.0495,4.29816,1.40068,2.89241,2.08426,5.21221,1.20516,2.52607,2.20118,1.30567,5.14396,1.07931,1.72982,3.03767,2.87868,1.49368,2.22014,3.91104,1.66928,2.60931,2.36595,2.92639,2.15515,4.69523,2.82982,3.59288,4.01346,1.95152,1.74083,6.34865,1.26423,3.01609,5.88885,1.60219,3.42794,3.00608,1.73504,3.42211,3.42376,2.66453,20.852,3.55959,4.45659,0.594427,2.80068,2.7899,6.17457,2.28752,5.63515,2.71425,5.33491,2.96567,3.68722,2.0484,7.13812,1.38779,2.87483,4.84702,2.87848,2.06316,1.16871,3.68624,5.71697,9.81925,8.94936,4.85997,1.37452,2.4477,5.26527,4.01246,7.70108,1.39634,4.35726,15.2384,19.0593,4.25678,1.01671,3.82878,3.77301,1.87924,3.28924,1.69457,7.19074,6.94129,1.71344,1.47218,1.32687,0.900482,2.51883,2.17725,2.29214
"361",1.99346,7.99844,4.648,5.06293,17.268,7.16229,17.6467,10.1936,6.23281,3.4269,7.73103,13.3464,6.7979,27.7399,8.98906,23.3514,17.1961,9.62835,4.77673,5.18758,4.8677,3.56996,8.22678,33.3765,30.7771,4.80363,20.5051,7.29315,15.8986,8.82388,18.1418,66.0663,8.30717,10.5001,8.81837,2.5349,3.81273,14.323,5.4366,8.82705,1.39031,6.65921,10.6561,1.71134,8.06547,15.2228,6.10056,11.6773,11.0352,14.0339,10.2521,2.78879,6.61972,22.1752,20.1064,9.30589,6.53896,17.5737,8.31124,11.8595,1.02391,13.7634,12.4129,12.8654,7.03656,22.019,15.5994,23.8655,7.52634,8.93189,6.77494,6.89897,11.3642,10.8456,11.6368,4.24811,11.5816,11.4287,4.8927,4.95965,8.76166,4.93053,20.2278,13.5898,18.701,6.23767,3.03581,15.5646,4.64573,24.2344,16.2924,1.98266,31.5396,2.50421,2.57709,13.6799,1.50753,10.9477,19.1573,27.5052,6.10762,25.0889,20.9988,10.2943,7.30264,15.0614,13.0126,10.7087,3.6756,20.0327,4.98351,17.934,4.29427,19.3857,12.7997,14.7402,24.1236,18.5165,16.4476,12.3602,17.467,26.913,35.3827,18.5108,19.6255,21.0857,3.27363,29.5408,10.2945,3.18206,9.24012,4.69672,10.328,15.1267,9.26237,51.8438,18.2148,23.7796,0.79751,36.5082,21.932,52.2946,11.4809,4.47957,7.55986,44.1702,14.4926,20.1761,2.63122,6.4404,8.0505,32.1825,6.02755,36.8735,6.47883,12.348,31.4909,5.31126,41.0029,14.4542,25.4035,23.5773,20.6581,27.0157,24.1552,13.0772,34.1734,21.9591,105.799,21.4337,17.3747,8.6009,24.9714,3.45518,13.1457,56.6835,20.5881,56.7889,8.93443,56.422,5.04336,17.4065,9.22554
"362",845.964,472.898,529.022,954.326,659.53,564.235,1198.73,858.464,943.634,569.724,652.034,985.29,719.925,1427.24,818.49,1019.32,741.775,1198.88,607.198,641.455,1038.71,887.212,655.604,1207.63,1239.3,647.835,1359.42,783.747,689.178,725.98,1014.97,2341.18,684.038,871.907,779.646,1073.3,554.17,791.789,527.874,607.362,383.729,908.396,766.156,446.652,715.161,1092.05,822.896,752.932,756.507,959.373,679.692,554.878,468.241,870.85,951.344,773.35,729.349,855.609,665.129,609.43,631.976,398.13,596.823,797.672,972.065,936.394,960.259,1150.66,826.238,714.297,972.887,533.273,1042.88,852.152,912.71,721.128,640.625,620.683,786.995,760,727.774,748.141,734.784,1102.29,1213.13,838.941,513.468,1326.06,507.273,805.307,1329.84,553.475,1764.48,691.952,495.05,1008.18,387.257,584.317,1111.65,1084.17,1434.3,1242.01,830.961,1032.13,638.01,736.56,1014.33,676.6,1251.38,1137.2,635.923,1174,344.161,1180.82,1092.46,810.015,1294.97,1786.26,2330,800.273,1294.31,1519.88,1525.69,1456.96,552.035,1388.93,904.85,1698.17,1347.93,940.989,916.413,965.118,356.865,1003.79,833.991,1550.5,1043.82,1827.72,844.664,1288,714.46,1855.25,775.686,848.745,890.565,1469.11,1087.37,934.157,399.457,738.336,637.045,1565.71,670.649,1641.6,484.647,757.996,512.169,860.661,1319.47,504.914,1058.85,1098.04,1225.58,1872.01,876.399,475.564,245.409,144.749,2568.82,996.721,836.517,592.706,894.539,656.476,371.371,1143.55,1320.32,1626.98,636.858,1302.95,920.188,959.747,470.375
